Ano;Trimestre;UID;Codigo_Municipio;Municipio;Coleta_Material;Diagnostico_Endoscopia;Metodos_Diagnosticos_Especialidades;Consultas_Atendimentos_Acompanhamentos;Tratamentos_Clinicos_Outras_Especialidades;Tratamento_Oncologia;Tratamento_Nefrologia;Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas;Parto_Nascimento;Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa;Cirurgia_Glandulas_Endocrinas;Cirurgia_Sistema_Nervoso_Central_Periferico;Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco;Cirurgia_Aparelho_Visao;Cirurgia_Aparelho_Circulatorio;Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal;Cirurgia_Sistema_Osteomuscular;Cirurgia_Aparelho_Geniturinario;Cirugia_Mama;Cirurgia_Obstetrica;Cirurgia_Toracica;Cirurgia_Reparadora;Bucomaxilofacial;Outras_Cirurgias;Cirurgia_Oncologia;Processamento_Tecidos_Transplante;Transplante_Orgaos_Tecidos_Celulas
2019;1;20191110149;110149;SAO FRANCISCO DO GUAPORE;0;0;0;0;12;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191110150;110150;SERINGUEIRAS;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191110155;110155;TEIXEIROPOLIS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191110160;110160;THEOBROMA;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191110170;110170;URUPA;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191110175;110175;VALE DO ANARI;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2019;1;20191120001;120001;ACRELANDIA;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120005;120005;ASSIS BRASIL;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120010;120010;BRASILEIA;0;0;0;0;7;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120013;120013;BUJARI;0;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;1;20191120017;120017;CAPIXABA;0;0;0;0;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120020;120020;CRUZEIRO DO SUL;0;0;0;1;31;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120025;120025;EPITACIOLANDIA;0;0;0;0;7;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120030;120030;FEIJO;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120033;120033;MANCIO LIMA;0;0;0;0;5;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120034;120034;MANOEL URBANO;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120035;120035;MARECHAL THAUMATURGO;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120038;120038;PLACIDO DE CASTRO;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120039;120039;PORTO WALTER;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120040;120040;RIO BRANCO;0;0;0;0;150;23;15;3;0;0;0;5;1;0;1;3;1;1;0;0;0;0;0;2;0;0;0
2019;1;20191120042;120042;RODRIGUES ALVES;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120045;120045;SENADOR GUIOMARD;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;1;20191120050;120050;SENA MADUREIRA;0;0;0;0;10;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120060;120060;TARAUACA;0;0;0;1;3;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120070;120070;XAPURI;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191120080;120080;PORTO ACRE;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2019;1;20191130002;130002;ALVARAES;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130006;130006;AMATURA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130010;130010;ANORI;0;0;0;1;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019;1;20191130014;130014;APUI;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130030;130030;AUTAZES;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130040;130040;BARCELOS;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130050;130050;BARREIRINHA;0;0;0;0;6;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130060;130060;BENJAMIN CONSTANT;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130063;130063;BERURI;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130068;130068;BOA VISTA DO RAMOS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130070;130070;BOCA DO ACRE;0;0;0;0;5;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130080;130080;BORBA;0;0;0;0;8;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130083;130083;CAAPIRANGA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130090;130090;CANUTAMA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130100;130100;CARAUARI;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130110;130110;CAREIRO;0;0;0;0;12;1;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130115;130115;CAREIRO DA VARZEA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
2019;1;20191130120;130120;COARI;0;0;0;0;36;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130130;130130;CODAJAS;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130140;130140;EIRUNEPE;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130150;130150;ENVIRA;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130160;130160;FONTE BOA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130165;130165;GUAJARA;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130170;130170;HUMAITA;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2019;1;20191130180;130180;IPIXUNA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130185;130185;IRANDUBA;0;0;0;0;16;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0
2019;1;20191130190;130190;ITACOATIARA;0;0;0;0;27;2;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
2019;1;20191130200;130200;ITAPIRANGA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130230;130230;JUTAI;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130240;130240;LABREA;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;1;20191130250;130250;MANACAPURU;0;0;0;1;30;1;1;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;1;0;0;0
2019;1;20191130255;130255;MANAQUIRI;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130260;130260;MANAUS;1;0;0;24;908;115;51;4;0;0;0;22;29;0;13;44;8;0;0;2;14;2;0;47;10;0;0
2019;1;20191130270;130270;MANICORE;0;0;0;0;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;1;20191130290;130290;MAUES;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130300;130300;NHAMUNDA;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130310;130310;NOVA OLINDA DO NORTE;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130320;130320;NOVO AIRAO;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130330;130330;NOVO ARIPUANA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130340;130340;PARINTINS;0;0;0;8;28;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2019;1;20191130350;130350;PAUINI;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130353;130353;PRESIDENTE FIGUEIREDO;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2019;1;20191130356;130356;RIO PRETO DA EVA;0;0;0;0;6;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130360;130360;SANTA ISABEL DO RIO NEGRO;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130370;130370;SANTO ANTONIO DO ICA;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130380;130380;SAO GABRIEL DA CACHOEIRA;0;0;0;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130390;130390;SAO PAULO DE OLIVENCA;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130395;130395;SAO SEBASTIAO DO UATUMA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130400;130400;SILVES;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130406;130406;TABATINGA;1;0;0;0;8;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130410;130410;TAPAUA;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130420;130420;TEFE;0;0;0;0;23;4;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0
2019;1;20191130423;130423;TONANTINS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191130430;130430;URUCARA;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2019;1;20191130440;130440;URUCURITUBA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191140002;140002;AMAJARI;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191140005;140005;ALTO ALEGRE;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;1;20191140010;140010;BOA VISTA;0;0;0;0;146;32;8;4;0;0;0;0;9;0;2;5;0;0;0;0;6;0;0;7;0;0;0
2019;1;20191140015;140015;BONFIM;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191140017;140017;CANTA;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019;1;20191140020;140020;CARACARAI;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019;1;20191140023;140023;CAROEBE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191140028;140028;IRACEMA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191140030;140030;MUCAJAI;0;0;0;0;5;2;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019;1;20191140040;140040;NORMANDIA;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191140045;140045;PACARAIMA;0;0;0;0;7;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191140047;140047;RORAINOPOLIS;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2019;1;20191140050;140050;SAO JOAO DA BALIZA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191140060;140060;SAO LUIZ;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191140070;140070;UIRAMUTA;0;0;0;0;4;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191150010;150010;ABAETETUBA;0;0;0;0;23;2;2;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;2;0;0;0
2019;1;20191150013;150013;ABEL FIGUEIREDO;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2019;1;20191150020;150020;ACARA;0;0;0;1;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;1;20191150034;150034;AGUA AZUL DO NORTE;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2019;1;20191150040;150040;ALENQUER;0;0;0;1;24;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191150050;150050;ALMEIRIM;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191150060;150060;ALTAMIRA;0;0;0;0;76;4;6;1;0;0;0;2;2;0;0;1;1;0;0;0;2;1;0;1;0;0;0
2019;1;20191150070;150070;ANAJAS;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2019;1;20191150080;150080;ANANINDEUA;0;0;0;8;102;14;8;0;0;0;0;0;0;0;2;4;1;0;0;2;5;0;0;12;0;0;0
2019;1;20191150085;150085;ANAPU;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2019;1;20191150090;150090;AUGUSTO CORREA;0;0;0;0;11;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
2019;1;20191150095;150095;AURORA DO PARA;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191150100;150100;AVEIRO;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191150120;150120;BAIAO;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191150125;150125;BANNACH;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191150130;150130;BARCARENA;0;0;0;0;36;5;2;0;0;0;0;2;0;0;2;1;1;0;0;2;0;0;0;2;0;0;0
2019;1;20191150140;150140;BELEM;0;0;0;16;415;82;31;6;0;0;0;12;7;0;10;25;7;4;0;3;10;4;0;55;7;1;0
2019;1;20191150145;150145;BELTERRA;0;0;0;1;3;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019;1;20191150150;150150;BENEVIDES;0;0;0;0;9;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0
2019;1;20191150157;150157;BOM JESUS DO TOCANTINS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191150160;150160;BONITO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2019;1;20191150170;150170;BRAGANCA;0;0;0;0;66;1;2;0;0;0;0;1;0;0;0;3;1;0;0;0;1;0;0;4;1;0;0
2019;1;20191150172;150172;BRASIL NOVO;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191150175;150175;BREJO GRANDE DO ARAGUAIA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191150178;150178;BREU BRANCO;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;20191150180;150180;BREVES;0;0;0;0;28;3;1;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;1;0;0;0
2019;1;20191150190;150190;BUJARU;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
