Ano;Trimestre;UID;Codigo_Municipio;Municipio;Coleta_Material;Diagnostico_Endoscopia;Metodos_Diagnosticos_Especialidades;Consultas_Atendimentos_Acompanhamentos;Tratamentos_Clinicos_Outras_Especialidades;Tratamento_Oncologia;Tratamento_Nefrologia;Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas;Parto_Nascimento;Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa;Cirurgia_Glandulas_Endocrinas;Cirurgia_Sistema_Nervoso_Central_Periferico;Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco;Cirurgia_Aparelho_Visao;Cirurgia_Aparelho_Circulatorio;Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal;Cirurgia_Sistema_Osteomuscular;Cirurgia_Aparelho_Geniturinario;Cirugia_Mama;Cirurgia_Obstetrica;Cirurgia_Toracica;Cirurgia_Reparadora;Bucomaxilofacial;Outras_Cirurgias;Cirurgia_Oncologia;Processamento_Tecidos_Transplante;Transplante_Orgaos_Tecidos_Celulas
2020;1;20201130020;130020;ATALAIA DO NORTE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
2020;1;20201130030;130030;AUTAZES;0;0;0;0;6;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;11.0
2020;1;20201130040;130040;BARCELOS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
2020;1;20201130050;130050;BARREIRINHA;0;0;0;1;2;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8.0
2020;1;20201130060;130060;BENJAMIN CONSTANT;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0
2020;1;20201130063;130063;BERURI;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0
2020;1;20201130068;130068;BOA VISTA DO RAMOS;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.0
2020;1;20201130070;130070;BOCA DO ACRE;0;0;0;0;14;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;19.0
2020;1;20201130080;130080;BORBA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.0
2020;1;20201130090;130090;CANUTAMA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0
2020;1;20201130100;130100;CARAUARI;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10.0
2020;1;20201130110;130110;CAREIRO;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;13.0
2020;1;20201130115;130115;CAREIRO DA VARZEA;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;7.0
2020;1;20201130120;130120;COARI;0;0;0;0;18;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;23.0
2020;1;20201130130;130130;CODAJAS;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0
2020;1;20201130140;130140;EIRUNEPE;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6.0
2020;1;20201130150;130150;ENVIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0
2020;1;20201130160;130160;FONTE BOA;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;10.0
2020;1;20201130165;130165;GUAJARA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.0
2020;1;20201130170;130170;HUMAITA;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;16.0
2020;1;20201130185;130185;IRANDUBA;0;0;0;0;11;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;14.0
2020;1;20201130190;130190;ITACOATIARA;0;0;0;0;16;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;22.0
2020;1;20201130200;130200;ITAPIRANGA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0
2020;1;20201130210;130210;JAPURA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
2020;1;20201130220;130220;JURUA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0
2020;1;20201130230;130230;JUTAI;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.0
2020;1;20201130240;130240;LABREA;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0
2020;1;20201130250;130250;MANACAPURU;0;0;0;0;20;2;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;27.0
2020;1;20201130255;130255;MANAQUIRI;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.0
2020;1;20201130260;130260;MANAUS;0;0;0;5;882;99;41;10;14;0;0;15;12;0;15;29;17;2;5;13;2;0;41;6;0;2;1210.0
2020;1;20201130270;130270;MANICORE;0;0;0;0;12;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;17.0
2020;1;20201130280;130280;MARAA;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4.0
2020;1;20201130290;130290;MAUES;0;0;0;0;14;1;1;0;0;0;0;0;0;0;0;2;1;0;1;1;0;0;0;0;0;0;21.0
2020;1;20201130300;130300;NHAMUNDA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
2020;1;20201130310;130310;NOVA OLINDA DO NORTE;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0
2020;1;20201130320;130320;NOVO AIRAO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.0
2020;1;20201130330;130330;NOVO ARIPUANA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.0
2020;1;20201130340;130340;PARINTINS;0;0;0;9;20;1;1;0;0;0;0;1;0;0;0;3;1;0;0;0;1;0;0;0;0;0;37.0
2020;1;20201130350;130350;PAUINI;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0
2020;1;20201130353;130353;PRESIDENTE FIGUEIREDO;0;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;16.0
2020;1;20201130356;130356;RIO PRETO DA EVA;0;0;0;0;5;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;9.0
2020;1;20201130360;130360;SANTA ISABEL DO RIO NEGRO;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0
2020;1;20201130370;130370;SANTO ANTONIO DO ICA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0
2020;1;20201130380;130380;SAO GABRIEL DA CACHOEIRA;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0
2020;1;20201130390;130390;SAO PAULO DE OLIVENCA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0
2020;1;20201130395;130395;SAO SEBASTIAO DO UATUMA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0
2020;1;20201130400;130400;SILVES;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0
2020;1;20201130406;130406;TABATINGA;0;0;0;0;20;2;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;2;0;0;0;28.0
2020;1;20201130420;130420;TEFE;0;0;0;0;13;3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;18.0
2020;1;20201130426;130426;UARINI;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
2020;1;20201130430;130430;URUCARA;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0
2020;1;20201140002;140002;AMAJARI;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0
2020;1;20201140005;140005;ALTO ALEGRE;0;0;0;0;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.0
2020;1;20201140010;140010;BOA VISTA;0;0;0;2;167;39;14;3;0;0;0;4;5;0;3;6;1;0;2;5;1;0;4;1;0;0;257.0
2020;1;20201140015;140015;BONFIM;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6.0
2020;1;20201140017;140017;CANTA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4.0
2020;1;20201140020;140020;CARACARAI;0;0;0;0;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8.0
2020;1;20201140023;140023;CAROEBE;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0
2020;1;20201140030;140030;MUCAJAI;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0
2020;1;20201140040;140040;NORMANDIA;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0
2020;1;20201140045;140045;PACARAIMA;0;0;0;0;4;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.0
2020;1;20201140047;140047;RORAINOPOLIS;0;0;0;0;11;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13.0
2020;1;20201140050;140050;SAO JOAO DA BALIZA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
2020;1;20201140060;140060;SAO LUIZ;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
2020;1;20201140070;140070;UIRAMUTA;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0
2020;1;20201150010;150010;ABAETETUBA;0;0;0;4;18;4;4;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;6;0;0;0;39.0
2020;1;20201150013;150013;ABEL FIGUEIREDO;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4.0
2020;1;20201150020;150020;ACARA;0;0;0;0;15;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.0
2020;1;20201150030;150030;AFUA;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7.0
2020;1;20201150034;150034;AGUA AZUL DO NORTE;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0
2020;1;20201150040;150040;ALENQUER;0;0;0;5;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;27.0
2020;1;20201150050;150050;ALMEIRIM;0;0;0;1;6;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10.0
2020;1;20201150060;150060;ALTAMIRA;0;0;0;0;58;4;4;0;0;0;0;0;1;0;0;3;0;0;0;3;0;0;3;0;0;0;76.0
2020;1;20201150070;150070;ANAJAS;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6.0
2020;1;20201150080;150080;ANANINDEUA;0;0;0;4;97;23;8;0;0;0;0;1;1;0;4;5;1;0;0;1;0;0;17;1;0;2;165.0
2020;1;20201150085;150085;ANAPU;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.0
2020;1;20201150090;150090;AUGUSTO CORREA;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.0
2020;1;20201150095;150095;AURORA DO PARA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4.0
2020;1;20201150100;150100;AVEIRO;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
2020;1;20201150110;150110;BAGRE;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0
2020;1;20201150120;150120;BAIAO;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0
2020;1;20201150125;150125;BANNACH;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0
2020;1;20201150130;150130;BARCARENA;0;0;0;0;27;2;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;37.0
2020;1;20201150140;150140;BELEM;0;0;0;14;404;80;24;1;1;0;0;2;9;0;11;14;10;2;3;12;4;0;40;3;1;1;636.0
2020;1;20201150145;150145;BELTERRA;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6.0
2020;1;20201150150;150150;BENEVIDES;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;4;0;0;0;18.0
