"Codigo_Municipio";"Municipio";"0201 Coleta de material";"0209 Diagnostico por endoscopia";"0211 Metodos diagnosticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0402 Cirurgia de glandulas endocrinas";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"Total"
"110090";"CASTANHEIRAS";0;0;0;1;7;0;0;2;1;0;0;2;0;0;0;3;2;0;0;3;0;0;0;3;0;0;0;0;0;0;24
"110092";"CHUPINGUAIA";0;0;0;8;38;5;1;9;7;0;0;0;2;0;0;5;13;4;0;16;3;0;1;2;0;0;0;0;0;3;117
"110094";"CUJUBIM";0;0;0;9;113;3;3;16;17;2;1;1;0;0;1;8;10;3;0;20;0;0;0;7;0;0;0;0;0;0;214
"110100";"GOVERNADOR JORGE TEIXEIRA";0;0;0;2;41;1;1;2;2;1;0;0;1;0;0;3;1;1;0;5;1;0;0;2;0;0;3;0;0;0;67
"110110";"ITAPUA DO OESTE";0;0;0;4;36;1;1;5;11;1;0;0;1;0;1;5;5;8;1;6;2;0;0;9;1;0;0;0;0;0;98
"110120";"MINISTRO ANDREAZZA";0;0;0;1;83;6;2;4;4;0;1;1;0;0;1;5;5;4;0;4;0;0;0;3;1;0;0;0;0;0;125
"110130";"MIRANTE DA SERRA";0;0;0;1;186;6;4;5;4;1;0;1;2;0;0;17;6;8;1;8;1;0;0;8;0;0;0;0;0;0;259
"110140";"MONTE NEGRO";0;0;0;6;110;4;5;10;6;2;1;0;0;0;2;25;8;6;0;19;0;0;0;7;4;0;0;0;0;0;215
"110143";"NOVA UNIAO";0;1;0;0;32;0;1;1;4;1;0;0;0;0;0;7;3;3;0;13;1;0;0;1;1;0;0;0;0;0;69
"110145";"PARECIS";1;0;0;2;17;0;1;8;0;1;1;0;0;0;3;2;3;2;2;4;0;0;0;5;0;0;0;0;0;0;52
"110146";"PIMENTEIRAS DO OESTE";0;0;0;1;14;4;3;1;4;0;0;0;0;0;0;1;7;0;0;7;0;0;0;0;0;0;0;0;0;0;42
"110147";"PRIMAVERA DE RONDONIA";0;0;0;1;13;13;0;4;1;0;0;1;0;0;1;1;2;1;0;1;0;0;0;4;0;0;0;0;0;0;43
"110148";"SAO FELIPE D'OESTE";0;0;0;2;10;3;0;4;0;0;0;0;0;1;1;3;2;2;0;6;0;0;0;1;2;0;0;0;0;0;37
"110149";"SAO FRANCISCO DO GUAPORE";0;0;0;0;129;3;10;11;6;2;0;0;1;0;0;16;11;10;0;38;1;0;0;1;2;0;0;0;0;0;241
"110150";"SERINGUEIRAS";0;0;0;2;149;1;7;14;8;2;0;1;1;1;1;24;42;27;0;28;1;0;0;2;0;0;0;0;1;0;312
"110155";"TEIXEIROPOLIS";0;0;0;0;24;0;1;1;2;1;0;0;0;0;0;4;0;2;0;4;0;0;0;0;0;0;0;0;0;0;39
"110160";"THEOBROMA";0;0;0;6;53;6;0;3;1;0;0;0;0;1;1;8;2;4;0;10;0;0;0;5;3;0;0;0;0;0;103
"110170";"URUPA";0;0;0;10;112;6;4;2;4;0;1;0;1;0;1;18;2;8;0;21;0;0;0;15;0;1;0;0;0;1;207
"110175";"VALE DO ANARI";0;0;0;0;47;2;1;1;3;1;0;0;0;0;0;6;7;1;0;14;0;0;0;2;1;0;0;0;0;0;86
"110180";"VALE DO PARAISO";0;0;0;0;33;3;2;3;5;0;0;0;0;0;1;7;3;7;0;6;0;0;0;0;0;0;0;0;0;0;70
"120001";"ACRELANDIA";0;0;0;5;48;2;0;3;19;0;0;1;1;0;5;8;21;2;1;24;2;1;0;3;0;0;0;0;0;0;146
"120005";"ASSIS BRASIL";0;0;0;15;40;1;2;4;25;0;0;1;1;1;0;7;12;2;0;25;0;1;0;0;2;0;0;0;0;0;139
"120010";"BRASILEIA";0;0;0;48;148;12;13;13;44;0;0;2;1;0;7;12;35;10;0;102;0;1;0;3;0;0;0;0;0;0;451
"120013";"BUJARI";1;0;0;3;23;3;3;0;4;0;0;0;0;0;1;6;12;3;0;11;0;0;0;0;1;0;0;0;0;0;71
"120017";"CAPIXABA";1;0;0;4;43;1;5;0;13;0;0;2;1;0;1;10;11;7;0;24;1;0;0;1;0;0;0;0;1;0;126
"120020";"CRUZEIRO DO SUL";0;0;0;98;493;33;12;21;214;33;0;12;12;1;13;246;195;105;10;344;4;13;2;14;7;0;0;0;0;0;1882
"120025";"EPITACIOLANDIA";0;0;0;31;80;11;11;7;23;2;0;2;0;0;1;10;19;1;0;55;0;0;0;1;0;0;0;0;0;0;254
"120030";"FEIJO";0;0;0;74;81;1;3;11;110;0;0;1;1;0;5;27;25;6;1;35;0;3;0;1;1;0;0;0;0;0;386
"120032";"JORDAO";0;0;0;0;12;0;0;1;9;0;0;0;1;0;1;7;3;0;0;13;0;0;0;0;0;0;0;0;0;0;47
"120033";"MANCIO LIMA";1;0;0;8;121;7;6;5;39;9;0;2;3;1;2;39;28;27;0;63;1;0;0;3;3;0;0;0;0;0;368
"120034";"MANOEL URBANO";0;0;0;18;81;0;5;9;17;0;0;1;1;0;2;15;12;1;2;9;0;0;0;1;0;0;0;0;0;1;175
"120035";"MARECHAL THAUMATURGO";0;0;0;103;65;3;1;13;50;2;1;0;0;0;4;21;5;4;2;40;0;0;0;0;1;0;0;0;0;0;315
"120038";"PLACIDO DE CASTRO";1;0;0;15;90;4;5;1;14;0;1;2;1;2;1;13;10;6;0;16;0;0;0;1;0;0;0;0;1;0;184
"120039";"PORTO WALTER";0;0;0;11;40;1;0;9;37;0;0;1;0;0;0;10;6;3;0;23;0;1;0;0;0;0;0;0;0;0;142
"120040";"RIO BRANCO";25;0;0;285;1519;118;121;84;537;48;8;39;52;3;209;1037;480;318;19;915;19;6;4;71;84;0;1;0;9;22;6033
"120042";"RODRIGUES ALVES";0;0;0;8;96;2;2;5;44;5;0;0;0;0;0;25;28;7;0;45;0;1;0;3;0;0;0;0;0;0;271
"120043";"SANTA ROSA DO PURUS";0;0;0;4;19;0;1;1;4;0;0;0;0;0;0;6;0;1;0;6;0;0;0;1;1;0;0;0;0;0;44
"120045";"SENADOR GUIOMARD";1;0;0;11;112;10;9;6;18;1;0;3;3;1;3;27;24;10;0;32;1;1;0;0;6;0;0;0;0;0;279
"120050";"SENA MADUREIRA";1;0;0;69;225;8;15;28;64;1;0;2;2;1;10;20;33;11;1;72;1;1;0;3;1;0;0;0;0;0;569
"120060";"TARAUACA";2;0;0;75;190;7;5;14;112;6;0;3;2;0;5;93;41;22;1;142;1;1;0;7;1;0;0;0;0;1;731
"120070";"XAPURI";0;0;0;15;136;2;3;16;38;0;0;3;0;0;1;12;14;6;1;32;0;1;0;0;2;0;0;0;0;0;282
"120080";"PORTO ACRE";0;0;0;3;65;1;2;2;20;1;0;5;2;0;2;26;12;9;1;27;0;0;0;1;0;0;0;0;0;0;179
"130002";"ALVARAES";0;0;0;0;29;0;1;3;7;0;0;0;0;0;0;2;1;2;0;12;0;0;0;0;0;0;0;0;0;0;57
"130006";"AMATURA";0;0;0;0;53;0;2;6;27;0;0;0;0;0;0;21;0;11;0;16;0;0;0;0;0;0;0;0;0;0;136
"130008";"ANAMA";0;0;0;1;11;0;1;0;1;0;0;0;0;2;1;4;0;1;0;2;0;0;0;1;0;0;0;0;0;0;25
"130010";"ANORI";0;0;0;1;10;0;1;0;2;0;0;0;0;2;0;2;2;6;0;0;0;0;0;2;0;0;0;0;0;0;28
"130014";"APUI";0;0;0;0;120;0;4;15;21;5;0;0;1;0;2;21;34;14;0;33;2;5;0;2;2;0;0;0;0;0;281
"130020";"ATALAIA DO NORTE";0;0;0;1;88;0;1;13;47;0;0;1;0;0;0;0;3;2;0;2;0;1;0;1;0;0;0;0;0;0;160
"130030";"AUTAZES";0;0;0;1;125;1;19;8;106;0;0;2;1;0;0;18;10;12;1;69;0;1;0;7;1;0;0;0;0;0;382
"130040";"BARCELOS";0;0;0;1;119;0;7;16;47;0;0;0;0;0;1;26;8;9;0;28;1;7;0;0;0;0;0;0;0;0;270
"130050";"BARREIRINHA";0;0;0;14;104;3;5;10;69;1;0;0;0;0;1;14;12;7;0;35;0;1;0;5;0;0;1;0;0;0;282
"130060";"BENJAMIN CONSTANT";0;0;0;0;109;2;5;19;97;0;0;2;0;0;0;4;8;3;0;3;1;1;0;2;1;0;0;0;0;0;257
"130063";"BERURI";0;0;0;1;58;0;1;7;58;0;0;0;1;0;2;3;7;2;0;16;0;1;0;0;0;0;0;0;0;0;157
"130068";"BOA VISTA DO RAMOS";0;0;0;3;99;1;4;11;44;0;0;0;0;0;2;11;7;3;0;20;0;0;0;0;0;0;0;0;0;0;205
"130070";"BOCA DO ACRE";1;0;0;11;260;4;3;24;91;2;0;5;2;4;5;23;25;15;0;81;1;0;0;1;3;0;0;0;1;1;563
"130080";"BORBA";0;0;0;0;295;1;14;42;99;1;0;0;0;0;2;10;6;8;0;60;1;6;0;3;0;0;0;0;0;0;548
"130083";"CAAPIRANGA";0;0;0;1;62;2;0;13;29;0;0;0;0;0;2;11;4;1;0;21;0;0;1;1;0;1;0;0;0;0;149
"130090";"CANUTAMA";0;0;0;0;48;2;0;2;7;0;0;1;0;0;0;12;2;30;1;22;0;0;0;0;0;0;0;0;0;0;127
"130100";"CARAUARI";0;0;0;0;108;0;1;13;90;0;0;1;1;0;1;40;14;31;0;49;0;1;0;5;0;0;0;0;0;0;355
"130110";"CAREIRO";0;0;0;4;215;4;8;15;31;1;1;1;2;1;2;44;12;53;0;107;2;2;0;13;2;0;0;0;0;0;520
"130115";"CAREIRO DA VARZEA";0;0;0;3;30;1;4;2;6;0;0;0;0;0;0;5;8;1;2;4;0;0;0;3;0;0;0;0;0;2;71
"130120";"COARI";1;1;0;6;403;5;10;37;151;2;1;1;3;1;2;75;59;57;0;116;10;0;0;11;0;0;0;0;2;0;954
"130130";"CODAJAS";0;0;0;3;208;2;7;30;61;1;0;2;0;1;0;57;4;6;0;49;0;0;0;2;1;0;0;0;0;0;434
"130140";"EIRUNEPE";0;0;0;2;21;2;0;1;0;1;0;0;0;0;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;32
"130150";"ENVIRA";0;0;0;29;117;6;1;13;26;1;0;1;1;0;3;15;0;8;0;55;0;0;0;0;0;1;0;0;1;2;280
"130160";"FONTE BOA";0;0;0;0;151;2;4;15;69;10;0;0;0;0;0;28;0;27;0;60;0;0;0;0;1;0;0;0;0;0;367
"130165";"GUAJARA";0;0;1;5;54;4;0;4;35;0;0;1;2;0;1;14;16;4;0;40;0;0;0;2;0;0;0;0;0;0;183
"130170";"HUMAITA";0;0;0;4;103;3;5;34;34;2;1;3;3;0;1;29;19;16;1;40;1;1;0;5;3;0;1;0;1;0;310
"130180";"IPIXUNA";0;0;0;5;37;1;0;1;0;1;0;0;0;0;0;5;6;1;0;4;0;2;0;1;1;0;0;0;0;0;65
"130185";"IRANDUBA";0;0;0;4;168;8;6;10;52;0;1;0;0;0;10;26;29;26;0;37;2;3;0;19;3;0;1;0;0;0;405
"130190";"ITACOATIARA";0;1;0;16;265;8;35;33;90;2;0;2;4;0;4;48;46;9;1;86;0;2;0;12;6;1;0;0;1;2;674
"130195";"ITAMARATI";0;0;0;1;108;0;8;7;30;0;0;0;0;0;0;17;0;8;0;17;0;0;0;0;0;0;0;0;0;0;196
"130200";"ITAPIRANGA";0;0;0;0;50;0;4;0;39;0;0;0;0;0;2;10;3;4;0;15;0;0;0;1;0;0;0;0;0;0;128
"130210";"JAPURA";0;0;0;0;54;5;2;22;31;0;0;0;0;0;0;2;3;0;0;5;0;0;0;0;1;0;0;0;0;0;125
"130220";"JURUA";0;1;0;0;30;0;0;0;2;0;0;0;1;0;0;2;1;3;0;10;0;0;0;3;1;0;0;0;0;1;55
"130230";"JUTAI";0;0;0;0;173;3;4;8;103;12;0;0;0;0;0;20;2;10;1;32;0;6;0;1;1;0;0;0;0;0;376
"130240";"LABREA";0;0;0;2;182;3;9;21;136;0;0;3;2;0;3;24;7;27;0;87;2;1;0;3;1;0;0;0;0;0;513
"130250";"MANACAPURU";1;0;0;47;666;7;22;43;298;3;2;2;4;41;10;126;48;61;1;192;4;3;0;53;3;0;0;0;2;3;1642
"130255";"MANAQUIRI";1;0;0;1;117;2;2;7;28;0;0;0;1;1;2;7;5;15;2;23;1;0;0;2;0;0;0;0;0;0;217
"130260";"MANAUS";25;15;1;512;11131;572;631;889;2598;112;35;211;249;78;536;2488;1358;1435;77;2639;226;201;4;1154;293;1;18;0;16;81;27586
"130270";"MANICORE";0;0;0;1;204;3;5;57;150;0;1;5;1;0;3;51;14;35;0;62;2;1;0;3;2;0;1;0;0;0;601
"130280";"MARAA";0;0;0;0;43;0;2;1;16;1;0;0;1;0;1;9;4;2;0;7;0;0;0;0;0;0;0;0;1;0;88
"130290";"MAUES";1;0;0;2;352;6;24;19;150;31;0;1;2;0;2;92;39;66;6;104;8;7;0;2;2;0;0;0;0;0;916
"130300";"NHAMUNDA";0;0;0;4;38;1;0;2;6;0;0;0;1;0;0;4;4;1;1;9;0;0;0;0;0;0;0;0;0;0;71
"130310";"NOVA OLINDA DO NORTE";0;0;0;1;123;0;2;8;114;1;0;0;1;0;0;23;7;27;2;59;1;1;0;0;0;0;0;0;0;0;370
"130320";"NOVO AIRAO";0;0;0;1;120;3;8;14;31;0;0;0;1;0;1;16;6;6;0;51;1;1;0;3;0;0;1;0;0;0;264
"130330";"NOVO ARIPUANA";0;0;0;1;285;1;11;43;42;8;0;0;1;0;1;10;8;9;0;38;3;1;0;1;1;0;0;0;0;0;464
"130340";"PARINTINS";0;0;0;135;844;16;54;39;307;14;0;2;5;1;8;187;80;132;2;279;4;5;0;5;3;0;0;0;0;0;2122
"130350";"PAUINI";0;0;0;3;161;3;0;20;36;0;0;0;1;0;1;16;4;3;0;27;0;0;0;0;2;0;0;0;0;0;277
"130353";"PRESIDENTE FIGUEIREDO";0;0;0;2;123;2;2;21;42;0;0;2;1;1;4;46;26;40;0;68;0;3;0;2;2;0;0;0;0;0;387
"130356";"RIO PRETO DA EVA";2;0;0;9;102;5;0;13;32;1;0;0;0;1;2;21;11;15;0;19;2;4;0;11;1;0;0;0;0;0;251
"130360";"SANTA ISABEL DO RIO NEGRO";0;0;0;0;59;0;2;20;23;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;2;0;0;0;111
"130370";"SANTO ANTONIO DO ICA";0;0;0;23;105;4;4;13;125;1;0;1;0;0;0;30;6;22;0;38;0;1;0;1;1;0;0;0;0;0;375
"130380";"SAO GABRIEL DA CACHOEIRA";0;0;0;12;139;4;4;5;145;0;0;1;1;0;0;4;24;5;0;62;1;0;0;1;0;0;0;0;0;0;408
"130390";"SAO PAULO DE OLIVENCA";0;0;0;1;245;2;7;38;47;0;0;0;2;0;1;26;5;8;1;77;1;1;0;1;0;0;0;0;0;0;463
"130395";"SAO SEBASTIAO DO UATUMA";0;0;0;4;88;4;5;7;29;0;0;0;0;0;0;17;8;18;1;17;0;0;0;1;1;0;0;0;0;0;200
"130400";"SILVES";0;0;0;0;132;0;1;21;26;0;0;0;0;0;0;7;0;6;0;7;0;0;0;1;1;0;0;0;0;0;202
"130406";"TABATINGA";0;0;0;2;257;2;7;25;193;8;0;1;7;0;0;59;18;29;0;29;1;0;0;7;1;0;0;0;0;0;646
"130410";"TAPAUA";0;1;0;42;211;2;23;18;63;0;0;1;0;0;0;40;4;72;1;88;2;1;0;7;1;0;0;0;0;0;577
"130420";"TEFE";1;0;0;17;458;7;9;19;342;1;0;2;1;1;3;62;53;51;0;145;5;4;0;5;2;0;0;0;1;5;1194
"130423";"TONANTINS";0;0;0;1;138;1;16;16;56;16;0;0;1;0;1;25;8;12;2;26;0;0;0;0;0;0;0;0;0;0;319
"130426";"UARINI";0;0;0;0;73;0;2;15;43;0;0;0;0;0;2;36;2;6;1;51;2;6;0;0;0;0;0;0;0;0;239
"130430";"URUCARA";0;0;0;1;16;2;1;0;3;0;1;1;0;0;0;2;7;0;0;0;2;0;0;1;1;0;0;0;0;0;38
"130440";"URUCURITUBA";0;0;0;1;18;1;7;1;5;0;0;3;0;0;0;2;1;2;0;3;2;0;0;5;0;0;0;0;0;0;51
"140002";"AMAJARI";0;0;0;8;90;1;2;1;41;0;0;0;1;1;0;9;0;1;0;23;0;0;0;6;1;0;0;0;0;0;185
"140005";"ALTO ALEGRE";0;0;0;26;170;0;3;12;51;2;0;0;3;0;0;9;14;7;0;35;1;0;0;16;1;0;0;0;0;0;350
"140010";"BOA VISTA";8;0;0;933;3575;129;113;136;1290;26;7;66;75;4;66;324;430;349;18;999;21;3;7;605;102;1;2;0;1;21;9311
"140015";"BONFIM";0;0;0;16;104;0;0;11;86;1;0;0;1;1;0;8;10;6;0;33;2;0;0;8;0;0;0;0;0;0;287
"140017";"CANTA";0;0;0;21;131;2;2;5;79;0;0;1;2;0;1;5;8;15;0;40;1;0;0;21;1;0;0;0;0;0;335
"140020";"CARACARAI";0;0;0;14;117;0;1;4;44;2;0;0;0;1;0;11;14;12;1;26;0;0;0;18;0;0;0;0;0;0;265
"140023";"CAROEBE";0;0;0;38;40;0;1;3;5;0;0;1;0;0;0;5;8;7;0;17;0;0;0;17;0;0;0;0;0;0;142
"140028";"IRACEMA";0;0;0;1;31;1;0;1;23;0;0;0;0;0;0;2;2;12;0;13;1;0;0;5;2;0;0;0;0;0;94
"140030";"MUCAJAI";0;0;0;19;113;1;3;11;54;1;0;3;2;0;3;16;10;20;0;43;1;0;0;17;4;0;0;0;0;2;323
"140040";"NORMANDIA";0;0;0;13;75;0;0;5;74;1;0;0;0;0;0;3;7;1;0;32;0;0;0;10;1;0;0;0;0;0;222
"140045";"PACARAIMA";0;0;0;37;197;10;3;10;131;0;0;1;0;0;3;8;5;10;0;58;0;0;0;13;1;0;0;0;0;0;487
"140047";"RORAINOPOLIS";0;0;0;68;310;8;5;21;73;5;0;1;3;0;2;73;111;53;0;129;5;2;0;146;3;0;0;0;0;0;1018
"140050";"SAO JOAO DA BALIZA";0;0;0;50;58;2;1;5;7;0;0;0;0;0;0;13;5;7;0;15;0;0;0;11;0;0;0;0;0;0;174
"140060";"SAO LUIZ";0;0;0;16;42;0;4;3;6;0;0;0;0;0;0;5;6;12;0;19;0;0;0;15;0;0;0;0;0;0;128
"140070";"UIRAMUTA";0;0;0;12;66;0;1;3;40;0;0;0;1;0;0;4;7;0;0;20;0;0;0;6;0;0;0;0;0;0;160
"150010";"ABAETETUBA";0;0;0;12;1104;42;55;16;270;64;0;13;37;16;20;277;329;148;11;330;5;3;1;221;11;0;0;0;2;4;2991
"150013";"ABEL FIGUEIREDO";0;0;0;1;56;1;1;10;13;5;0;0;1;2;0;17;12;2;0;14;0;1;0;7;0;0;0;0;0;0;143
"150020";"ACARA";0;0;0;11;317;13;11;46;107;3;0;5;1;1;6;38;59;26;1;120;1;6;0;56;1;0;0;0;1;4;834
"150030";"AFUA";0;0;0;0;230;5;9;30;140;0;0;0;0;0;3;16;3;3;1;38;2;1;0;1;0;0;0;0;0;0;482
"150034";"AGUA AZUL DO NORTE";0;0;0;19;116;4;8;16;19;1;0;1;3;0;3;29;10;22;0;38;1;0;0;10;0;0;0;0;0;0;300
"150040";"ALENQUER";0;0;0;87;382;6;7;75;191;0;0;1;1;1;1;28;20;64;0;86;1;1;0;3;1;0;0;0;0;0;956
"150050";"ALMEIRIM";0;0;0;1;406;5;21;73;79;2;0;0;0;2;0;26;16;25;0;67;2;0;0;9;2;0;0;0;0;1;737
"150060";"ALTAMIRA";1;1;0;17;718;22;47;79;237;35;0;5;9;7;16;211;187;142;14;422;27;4;0;106;6;0;0;0;0;1;2314
"150070";"ANAJAS";0;0;0;0;249;4;4;40;102;9;1;0;2;1;1;17;26;23;0;45;2;3;0;10;0;0;0;0;0;0;539
"150080";"ANANINDEUA";3;0;0;63;1496;126;64;152;402;29;4;45;48;104;93;448;370;324;15;867;25;85;510;878;36;1;6;3;1;5;6203
"150085";"ANAPU";0;0;0;4;269;2;4;89;50;2;0;3;2;4;1;14;31;11;1;66;4;0;0;32;1;0;0;0;0;3;593
"150090";"AUGUSTO CORREA";0;0;0;5;640;8;13;31;91;6;1;2;3;0;6;74;42;42;1;94;1;17;0;70;6;0;0;0;0;0;1153
