"Codigo_Municipio";"Municipio";"0201 Coleta de material";"0209 Diagnostico por endoscopia";"0211 Metodos diagnosticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0402 Cirurgia de glandulas endocrinas";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"Total"
"110011";"JARU";0;0;1;92;443;12;14;35;61;37;0;2;3;5;7;72;39;50;3;122;3;0;0;22;5;0;0;0;0;4;1032
"110012";"JI-PARANA";3;0;0;95;838;51;104;104;159;14;3;9;10;10;28;183;121;188;9;304;8;1;1;43;11;0;1;0;1;0;2299
"110013";"MACHADINHO D'OESTE";1;0;0;7;354;6;68;59;43;2;0;5;2;4;2;15;48;22;0;62;1;0;0;14;4;0;0;0;0;0;719
"110014";"NOVA BRASILANDIA D'OESTE";0;0;0;2;145;3;5;4;5;0;0;4;0;2;3;19;20;18;1;88;1;0;1;7;2;0;1;0;0;0;331
"110015";"OURO PRETO DO OESTE";0;0;1;14;322;15;8;25;47;2;1;5;4;2;9;53;34;22;0;52;1;0;0;12;6;0;0;0;0;1;636
"110018";"PIMENTA BUENO";0;0;1;11;616;27;28;78;8;1;1;2;5;3;5;18;36;25;0;38;5;2;1;20;4;0;1;0;0;0;936
"110020";"PORTO VELHO";7;1;1;199;3147;188;147;610;745;93;18;89;62;183;92;476;583;384;28;678;30;30;6;407;64;0;15;0;15;24;8322
"110025";"PRESIDENTE MEDICI";1;0;0;10;167;2;9;14;16;0;0;6;2;5;5;30;19;35;3;53;1;1;2;7;1;0;0;0;0;0;389
"110026";"RIO CRESPO";0;0;0;29;12;0;0;3;2;0;0;1;0;0;0;0;4;1;0;2;0;2;0;1;0;0;0;0;0;0;57
"110028";"ROLIM DE MOURA";0;0;0;180;686;11;20;89;37;5;0;4;5;3;10;57;52;33;1;188;6;0;1;43;10;0;0;0;0;1;1442
"110029";"SANTA LUZIA D'OESTE";0;0;0;1;184;0;4;16;2;1;0;0;0;1;1;2;7;1;0;16;0;0;1;4;1;0;1;0;0;0;243
"110030";"VILHENA";0;0;0;442;987;19;61;32;98;2;2;6;20;5;8;141;189;98;0;292;21;11;1;39;10;0;1;0;0;0;2485
"110032";"SAO MIGUEL DO GUAPORE";0;0;0;11;152;6;9;10;8;1;0;5;1;3;3;25;13;19;1;43;3;1;1;4;3;0;0;0;1;7;330
"110033";"NOVA MAMORE";0;0;0;9;255;1;3;26;46;1;0;2;3;2;3;16;26;8;0;32;0;1;0;20;1;0;0;0;0;0;455
"110034";"ALVORADA D'OESTE";0;0;0;31;138;3;8;16;12;0;0;2;1;2;1;12;12;16;0;20;1;0;0;6;0;0;0;0;0;0;281
"110037";"ALTO ALEGRE DOS PARECIS";0;0;0;5;137;7;16;6;5;3;0;2;0;0;1;3;8;6;0;27;0;0;2;9;1;0;0;0;0;0;238
"110040";"ALTO PARAISO";1;0;0;16;158;7;5;13;13;1;1;5;0;2;2;3;9;1;1;9;1;0;0;7;0;0;0;0;0;0;255
"110045";"BURITIS";0;0;0;13;181;11;12;41;41;2;1;4;7;2;8;13;31;6;0;20;0;0;0;17;2;0;0;0;0;6;418
"110050";"NOVO HORIZONTE DO OESTE";0;0;0;5;117;1;2;10;3;0;0;4;4;2;0;5;6;4;1;17;0;0;1;1;0;0;0;0;0;0;183
"110060";"CACAULANDIA";0;0;0;1;35;0;1;7;3;2;0;2;1;2;0;4;3;5;0;2;1;0;0;1;1;0;0;0;0;0;71
"110070";"CAMPO NOVO DE RONDONIA";0;0;0;1;82;4;9;12;5;0;0;0;1;0;0;5;14;1;0;9;1;3;0;4;0;0;0;0;0;0;151
"110080";"CANDEIAS DO JAMARI";2;0;0;11;160;10;12;33;25;10;0;6;3;5;7;25;35;18;2;27;2;3;0;27;5;0;0;0;1;7;436
"110090";"CASTANHEIRAS";0;0;0;3;10;0;1;3;4;0;0;0;0;0;0;3;2;2;0;4;0;0;0;2;0;0;0;0;0;0;34
"110092";"CHUPINGUAIA";0;0;0;13;30;1;3;1;7;1;0;2;1;0;0;5;9;3;0;22;1;0;1;2;1;0;0;0;0;3;106
"110094";"CUJUBIM";0;0;0;33;167;2;8;34;22;0;1;1;0;1;5;7;21;1;0;5;2;0;0;9;1;0;1;0;0;0;321
"110100";"GOVERNADOR JORGE TEIXEIRA";0;0;0;8;18;3;2;3;7;2;1;0;2;2;0;7;2;2;0;6;0;0;0;3;0;0;0;0;0;0;68
"110110";"ITAPUA DO OESTE";1;0;0;4;45;2;1;5;9;1;0;1;0;0;0;8;8;3;0;4;0;0;0;6;0;0;0;0;0;0;98
"110120";"MINISTRO ANDREAZZA";0;0;0;4;71;2;2;3;1;2;1;1;0;0;5;10;9;3;0;13;1;0;0;5;3;0;0;0;0;0;136
"110130";"MIRANTE DA SERRA";0;0;0;3;108;2;2;5;6;1;0;0;1;1;0;9;7;4;1;17;0;0;0;3;1;0;0;0;0;0;171
"110140";"MONTE NEGRO";0;0;0;4;87;4;10;15;13;3;0;0;4;2;0;17;18;5;0;12;0;0;0;8;1;0;0;0;0;0;203
"110143";"NOVA UNIAO";0;0;0;3;55;3;1;5;5;3;1;0;2;0;2;5;0;3;0;1;0;1;0;1;0;1;0;0;2;4;98
"110145";"PARECIS";0;0;0;59;22;0;2;2;2;0;0;0;0;0;0;3;3;1;0;4;0;0;0;4;1;0;0;0;0;0;103
"110146";"PIMENTEIRAS DO OESTE";0;0;0;2;30;0;0;3;5;0;0;0;0;0;0;2;2;2;0;5;0;0;0;0;0;0;0;0;0;0;51
"110147";"PRIMAVERA DE RONDONIA";0;0;0;0;30;2;3;4;0;0;1;2;0;1;0;2;2;3;0;2;0;0;0;3;0;0;0;0;0;0;55
"110148";"SAO FELIPE D'OESTE";0;0;0;5;23;0;2;3;1;0;0;0;0;2;0;5;4;1;0;6;0;0;0;3;2;0;0;0;1;5;63
"110149";"SAO FRANCISCO DO GUAPORE";0;1;0;3;146;11;8;21;19;1;1;1;0;0;4;14;11;7;0;30;0;2;0;6;2;0;0;0;1;0;289
"110150";"SERINGUEIRAS";0;0;0;2;71;3;6;8;8;1;0;0;2;0;0;9;15;10;1;25;0;0;0;3;1;0;0;0;0;0;165
"110155";"TEIXEIROPOLIS";0;0;0;1;34;1;10;2;2;1;0;0;0;1;0;3;2;2;0;5;0;0;0;1;0;0;0;0;0;0;65
"110160";"THEOBROMA";0;0;0;10;52;3;3;8;3;1;1;1;0;0;3;4;7;3;0;8;0;0;0;5;1;0;0;0;0;0;113
"110170";"URUPA";0;0;0;3;99;2;7;10;4;1;2;2;1;0;0;13;8;8;0;18;0;0;0;7;2;0;0;0;0;0;187
"110175";"VALE DO ANARI";0;0;0;1;49;4;5;7;7;0;1;1;1;1;1;4;7;3;0;8;0;0;0;3;3;0;0;0;0;0;106
"110180";"VALE DO PARAISO";1;0;0;1;37;1;2;8;5;2;0;4;3;0;1;2;1;2;1;6;0;0;0;1;1;0;0;0;0;0;79
"120001";"ACRELANDIA";0;0;0;9;31;4;0;3;18;0;0;3;1;0;3;17;2;10;0;22;0;0;0;3;2;0;0;0;1;0;129
"120005";"ASSIS BRASIL";1;0;0;3;22;0;0;2;12;1;0;0;2;0;0;1;7;1;0;18;1;0;0;0;0;0;2;0;0;0;73
"120010";"BRASILEIA";1;0;0;79;113;11;6;19;55;0;0;1;1;0;1;10;10;4;0;86;0;3;0;3;0;0;0;0;0;0;403
"120013";"BUJARI";0;0;0;1;27;1;3;4;11;0;0;3;5;1;1;1;2;0;0;15;0;1;0;1;0;0;0;0;0;0;77
"120017";"CAPIXABA";0;0;0;2;37;1;2;3;9;0;0;2;0;0;1;4;5;2;0;15;0;0;0;1;1;0;0;0;0;0;85
"120020";"CRUZEIRO DO SUL";0;1;0;110;653;12;11;9;318;22;1;7;46;3;10;185;103;60;8;366;6;7;0;12;4;0;0;0;0;1;1955
"120025";"EPITACIOLANDIA";0;0;0;31;78;9;6;10;29;0;0;1;1;0;1;8;11;3;0;41;0;0;0;1;2;0;0;0;0;0;232
"120030";"FEIJO";0;0;0;28;60;1;2;8;19;0;0;1;1;2;3;13;20;3;0;23;1;0;0;4;2;0;0;0;0;0;191
"120032";"JORDAO";0;0;0;1;11;2;0;1;8;0;0;0;0;0;0;1;0;0;0;7;0;0;0;3;0;0;0;0;0;0;34
"120033";"MANCIO LIMA";0;0;0;9;84;3;7;2;70;0;0;1;6;5;0;31;23;9;0;57;1;0;0;0;0;0;0;0;0;0;308
"120034";"MANOEL URBANO";0;0;0;13;45;2;1;14;37;0;0;0;0;1;3;4;2;2;0;10;0;1;0;3;0;0;0;0;0;2;140
"120035";"MARECHAL THAUMATURGO";0;0;0;26;62;3;0;0;69;0;0;0;6;1;0;17;13;6;1;46;0;3;0;5;0;0;0;0;0;0;258
"120038";"PLACIDO DE CASTRO";0;0;1;22;148;7;9;2;24;0;0;2;1;0;2;12;8;4;0;15;0;0;0;5;0;0;0;0;0;0;262
"120039";"PORTO WALTER";0;0;0;7;26;4;1;1;36;1;0;0;1;0;0;12;8;4;0;23;1;0;0;0;0;0;0;0;0;0;125
"120040";"RIO BRANCO";24;1;12;189;1618;109;131;151;862;9;10;34;36;10;105;500;286;187;21;1050;17;6;3;71;51;0;2;0;9;37;5541
"120042";"RODRIGUES ALVES";0;0;0;14;62;1;0;1;71;2;0;1;5;1;0;15;10;3;0;55;2;0;0;0;1;0;0;0;0;0;244
"120043";"SANTA ROSA DO PURUS";0;0;0;5;18;4;0;2;5;0;0;0;0;0;0;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;41
"120045";"SENADOR GUIOMARD";3;0;0;15;147;8;7;9;32;1;0;3;1;1;3;20;9;3;1;21;2;0;0;0;0;0;0;0;0;1;287
"120050";"SENA MADUREIRA";0;0;0;53;320;6;22;30;110;1;0;4;0;0;9;28;16;3;0;39;2;0;0;3;0;0;0;0;0;0;646
"120060";"TARAUACA";1;0;0;61;192;7;34;17;154;0;0;0;7;0;1;11;23;3;1;125;0;0;0;4;2;0;0;0;0;0;643
"120070";"XAPURI";0;0;0;17;114;5;11;13;24;0;0;1;0;1;3;15;6;2;0;20;1;0;0;3;2;0;0;0;0;1;239
"120080";"PORTO ACRE";2;0;0;9;67;1;6;5;29;2;0;3;2;0;1;17;7;5;0;24;0;0;0;3;2;0;0;0;0;0;185
"130002";"ALVARAES";1;0;0;4;144;0;13;12;48;0;0;0;1;1;0;21;4;7;0;28;0;0;0;2;0;0;0;0;0;0;286
"130006";"AMATURA";0;0;0;0;72;1;2;7;30;0;0;0;0;0;0;8;0;1;0;4;0;0;0;0;1;0;0;0;0;0;126
"130008";"ANAMA";0;0;0;2;45;0;6;6;20;1;0;0;1;0;0;2;1;3;0;10;1;0;0;1;3;0;0;0;0;0;102
"130010";"ANORI";0;0;0;0;112;3;4;7;25;0;0;0;1;0;1;7;5;7;0;26;0;2;0;3;1;0;0;0;0;2;206
"130014";"APUI";0;0;0;3;95;2;5;24;44;3;0;0;2;1;1;17;22;18;4;28;0;8;0;1;0;0;0;0;0;0;278
"130020";"ATALAIA DO NORTE";0;0;0;0;87;1;0;3;36;0;0;0;1;0;0;13;0;2;0;12;0;0;0;1;0;0;0;0;0;0;156
"130030";"AUTAZES";0;0;0;4;75;0;12;8;142;1;0;1;1;0;5;14;7;5;1;38;2;1;0;10;0;0;0;0;0;2;329
"130040";"BARCELOS";0;0;0;3;61;1;1;8;26;0;0;0;0;0;0;20;8;17;0;24;0;0;0;0;1;0;0;0;0;0;170
"130050";"BARREIRINHA";0;0;0;2;165;2;5;7;84;1;0;0;1;0;0;13;12;3;3;51;1;0;0;2;0;0;1;0;0;0;353
"130060";"BENJAMIN CONSTANT";0;0;0;1;175;0;3;22;110;14;0;1;1;0;1;120;10;18;1;62;0;0;0;2;1;0;0;0;0;0;542
"130063";"BERURI";0;0;0;1;83;2;3;5;57;0;0;0;1;0;0;10;7;1;0;22;0;1;0;3;0;0;0;0;0;0;196
"130068";"BOA VISTA DO RAMOS";0;0;0;0;97;0;13;7;74;1;0;0;0;0;0;9;4;4;1;24;3;1;0;0;0;0;0;0;0;0;238
"130070";"BOCA DO ACRE";0;0;0;9;253;4;11;31;101;0;0;0;2;0;0;51;14;26;2;104;3;0;0;3;3;0;0;0;0;0;617
"130080";"BORBA";0;0;0;1;328;2;17;29;114;3;0;2;1;0;1;22;10;12;0;58;0;6;1;5;3;0;0;0;0;0;615
"130083";"CAAPIRANGA";0;0;0;0;24;0;0;4;23;13;0;1;0;0;0;4;3;1;0;8;0;0;0;0;1;0;0;0;0;0;82
"130090";"CANUTAMA";0;0;0;0;78;1;0;3;16;0;1;0;0;0;0;5;2;7;0;31;0;0;0;1;1;0;0;0;0;0;146
"130100";"CARAUARI";0;0;0;2;97;1;6;9;99;3;0;0;2;0;0;33;4;22;2;71;3;0;0;2;0;0;0;0;0;0;356
"130110";"CAREIRO";0;0;0;8;209;2;1;8;39;1;1;4;2;0;0;53;5;55;0;59;1;2;0;8;2;0;0;0;0;0;460
"130115";"CAREIRO DA VARZEA";0;0;0;2;34;5;0;4;5;0;1;0;0;0;1;7;2;0;0;2;1;2;0;3;1;0;1;0;0;0;71
"130120";"COARI";0;0;0;2;420;8;23;24;300;1;0;0;3;0;5;95;58;78;3;159;3;0;0;6;2;0;0;0;0;0;1190
"130130";"CODAJAS";0;0;0;1;130;1;0;0;72;0;0;1;1;0;0;16;5;1;0;42;2;0;0;3;0;0;0;0;0;0;275
"130140";"EIRUNEPE";0;0;0;0;200;1;7;26;137;0;0;0;2;0;0;65;29;42;2;63;5;3;0;0;1;0;0;0;0;0;583
"130150";"ENVIRA";0;0;0;1;114;1;2;5;26;1;0;1;3;0;1;4;1;7;0;30;0;0;0;1;1;0;0;0;0;0;199
"130160";"FONTE BOA";0;0;0;0;179;4;5;4;87;2;1;1;0;0;0;17;2;3;0;40;1;0;0;1;2;0;0;0;1;1;351
"130165";"GUAJARA";0;0;0;9;113;0;0;8;62;0;0;0;4;1;0;15;10;6;0;31;1;1;0;1;1;0;0;0;0;0;263
"130170";"HUMAITA";1;0;0;9;229;6;9;39;151;6;0;6;1;1;2;47;43;10;0;127;0;0;1;20;3;0;2;0;0;0;713
"130180";"IPIXUNA";0;0;0;3;150;0;4;11;47;8;0;0;3;0;0;22;13;10;0;30;1;0;0;3;0;0;0;0;0;0;305
"130185";"IRANDUBA";0;1;0;5;249;4;5;5;30;1;2;2;3;1;4;105;28;23;0;10;3;6;0;21;1;0;0;0;0;0;509
"130190";"ITACOATIARA";0;0;0;8;450;10;12;17;306;5;1;3;4;0;1;100;48;39;0;218;7;12;0;26;7;0;1;0;0;0;1275
"130195";"ITAMARATI";0;0;0;0;4;0;0;1;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;0;0;0;0;0;0;12
"130200";"ITAPIRANGA";0;0;0;1;20;3;1;2;25;0;0;1;0;3;0;11;1;6;0;12;0;0;0;0;3;0;0;0;0;0;89
"130210";"JAPURA";0;0;0;0;89;1;2;5;14;0;0;0;0;0;0;1;0;3;0;2;0;0;0;3;0;0;0;0;0;0;120
"130220";"JURUA";0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;9
"130230";"JUTAI";0;0;0;0;104;2;12;13;108;2;0;1;0;0;0;13;9;8;0;42;0;2;0;1;0;0;0;0;0;1;318
"130240";"LABREA";0;0;0;3;115;8;10;16;122;2;0;4;2;1;4;30;14;13;0;65;0;5;0;7;1;0;1;0;0;0;423
"130250";"MANACAPURU";0;0;0;26;472;4;14;42;267;6;0;2;2;1;13;140;45;76;3;181;7;9;0;36;6;0;1;0;0;0;1353
"130255";"MANAQUIRI";0;0;0;4;83;0;1;0;25;0;1;0;0;0;0;5;3;5;0;2;0;2;0;1;3;0;0;0;0;0;135
"130260";"MANAUS";9;3;4;839;10269;437;389;437;4816;100;26;142;195;98;347;2227;1134;1174;90;4173;122;210;7;1060;287;3;27;0;25;96;28746
"130270";"MANICORE";0;0;0;1;113;2;6;41;113;13;1;1;0;2;1;31;16;14;2;93;2;1;0;9;3;0;0;0;0;0;465
"130280";"MARAA";0;0;0;0;15;1;0;1;7;0;0;0;1;0;0;3;5;2;0;2;0;0;0;0;0;0;0;0;0;0;37
"130290";"MAUES";0;0;0;2;256;2;23;33;227;49;0;5;0;0;5;71;18;32;1;126;8;6;0;8;2;0;0;0;0;0;874
"130300";"NHAMUNDA";0;0;0;1;94;0;2;12;49;0;0;0;0;0;0;16;4;11;0;31;0;2;0;0;0;0;0;0;0;0;222
"130310";"NOVA OLINDA DO NORTE";0;0;0;1;144;1;1;27;79;0;0;0;0;0;0;9;2;6;0;32;0;2;0;4;1;0;0;0;0;0;309
"130320";"NOVO AIRAO";2;0;0;29;134;5;8;6;35;0;0;0;1;0;1;7;14;26;0;17;1;1;0;3;0;0;0;0;0;0;290
"130330";"NOVO ARIPUANA";0;0;0;0;153;0;14;5;2;1;0;0;2;0;0;2;2;3;0;2;1;0;0;2;0;0;0;0;0;0;189
"130340";"PARINTINS";0;0;0;36;618;7;26;35;297;4;1;7;5;1;6;140;86;63;8;209;1;3;1;8;6;0;1;0;0;0;1569
"130350";"PAUINI";0;0;0;1;103;0;0;11;64;0;0;0;2;0;0;0;2;3;0;2;1;0;0;0;1;0;0;0;0;0;190
"130353";"PRESIDENTE FIGUEIREDO";0;0;0;5;189;1;5;12;30;1;0;2;1;2;4;56;16;13;0;19;1;2;0;16;3;0;1;0;0;0;379
"130356";"RIO PRETO DA EVA";0;0;0;3;179;0;3;9;22;0;0;0;1;1;1;39;12;16;1;3;2;6;0;12;4;0;1;0;0;0;315
"130360";"SANTA ISABEL DO RIO NEGRO";0;0;0;0;42;1;2;2;36;1;0;0;0;0;0;21;5;4;1;4;0;0;0;1;0;0;0;0;0;0;120
"130370";"SANTO ANTONIO DO ICA";0;0;0;7;143;2;4;15;91;0;0;1;0;0;0;1;1;1;0;14;0;0;0;0;1;0;0;0;0;0;281
"130380";"SAO GABRIEL DA CACHOEIRA";0;0;0;141;86;0;1;6;114;1;0;0;1;0;0;4;17;4;0;45;0;0;1;1;1;0;0;0;0;0;423
"130390";"SAO PAULO DE OLIVENCA";0;0;0;0;205;1;8;32;55;0;0;0;1;0;0;44;0;7;0;77;0;1;0;0;2;0;0;0;0;0;433
"130395";"SAO SEBASTIAO DO UATUMA";0;0;0;0;22;0;4;1;26;0;0;0;0;0;0;2;3;3;0;10;0;1;0;0;0;0;0;0;0;0;72
"130400";"SILVES";0;0;0;0;68;1;0;4;32;0;0;0;0;0;0;10;2;2;0;8;0;0;0;0;0;0;0;0;0;0;127
"130406";"TABATINGA";0;0;0;0;171;1;2;9;201;1;0;0;0;0;2;53;27;31;0;104;2;0;0;2;2;0;0;0;0;0;608
"130410";"TAPAUA";0;0;0;0;4;2;0;0;1;0;0;0;0;0;0;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;16
"130420";"TEFE";0;0;0;24;515;7;10;41;318;0;0;1;3;1;4;50;36;36;1;166;6;3;1;3;5;0;0;0;0;0;1231
"130423";"TONANTINS";0;0;0;1;9;0;0;2;8;0;1;0;3;0;0;1;2;0;0;3;0;0;0;0;0;0;0;0;0;0;30
"130426";"UARINI";0;0;0;0;120;0;14;22;56;0;1;0;0;0;0;10;2;3;0;30;1;5;0;3;1;0;0;0;0;0;268
"130430";"URUCARA";0;0;0;2;117;0;6;13;76;6;1;0;1;0;0;17;4;4;0;28;1;1;0;3;0;0;0;0;0;0;280
"130440";"URUCURITUBA";0;0;0;0;14;0;0;1;15;0;0;0;0;0;0;5;2;1;0;7;0;0;0;0;1;0;0;0;0;0;46
"140002";"AMAJARI";1;0;0;10;86;3;1;3;40;0;0;1;0;1;0;3;4;5;0;27;0;0;0;3;0;0;0;0;0;0;188
"140005";"ALTO ALEGRE";1;0;0;43;167;5;5;10;53;0;0;0;3;0;3;3;4;4;0;27;1;0;0;4;0;0;1;0;0;0;334
"140010";"BOA VISTA";9;1;1;589;3657;168;117;338;1743;6;4;39;76;15;48;331;283;241;42;1313;49;1;22;170;27;0;0;0;2;10;9302
"140015";"BONFIM";1;0;0;48;111;4;0;3;107;0;0;3;0;0;1;3;2;3;2;38;2;0;0;0;0;0;0;0;0;0;328
"140017";"CANTA";0;0;0;17;109;1;1;10;86;0;0;1;0;0;0;8;6;6;2;39;1;0;0;7;0;0;0;0;0;0;294
"140020";"CARACARAI";0;0;0;20;121;4;3;9;71;0;0;2;0;0;3;10;9;7;0;54;0;0;0;2;1;0;0;0;0;0;316
"140023";"CAROEBE";0;0;0;104;90;0;2;3;19;0;0;1;0;0;1;8;12;14;0;32;0;0;0;0;1;0;0;0;0;0;287
"140028";"IRACEMA";0;0;0;5;42;3;0;1;38;0;0;0;0;0;0;0;2;4;1;12;0;0;0;1;1;0;0;0;0;0;110
"140030";"MUCAJAI";0;0;0;29;163;4;17;13;64;1;0;2;2;0;2;6;12;12;0;46;0;0;1;6;1;0;0;0;0;0;381
"140040";"NORMANDIA";0;0;0;25;110;0;3;8;111;0;0;0;1;0;0;4;1;2;0;36;2;0;0;0;0;0;0;0;0;0;303
"140045";"PACARAIMA";0;0;0;75;270;4;5;16;231;0;0;0;1;1;0;9;5;11;0;84;0;0;0;3;2;0;0;0;0;0;717
"140047";"RORAINOPOLIS";0;0;0;57;308;2;3;15;76;0;1;1;1;0;1;22;39;37;0;125;3;0;0;24;3;0;0;0;0;0;718
"140050";"SAO JOAO DA BALIZA";0;0;0;62;79;0;0;5;23;0;0;0;2;0;1;6;9;5;0;31;0;0;0;2;0;0;0;0;0;0;225
"140060";"SAO LUIZ";0;0;0;16;59;1;4;1;14;0;0;1;0;0;1;4;6;3;0;19;0;0;0;1;0;0;0;0;0;0;130
"140070";"UIRAMUTA";0;0;0;15;75;1;0;10;57;0;0;0;0;0;0;2;3;1;1;35;0;0;0;3;0;0;0;0;0;0;203
"150010";"ABAETETUBA";2;0;1;19;863;27;32;43;282;93;2;5;13;2;12;181;74;188;36;251;7;9;0;297;12;0;0;0;1;3;2455
"150013";"ABEL FIGUEIREDO";0;0;0;0;53;1;2;6;10;5;0;0;0;0;0;16;8;4;2;9;0;1;0;3;1;0;0;0;0;0;121
"150020";"ACARA";0;0;0;10;264;7;11;55;96;5;1;2;5;1;1;31;35;17;0;60;4;5;0;80;3;0;0;0;0;0;693
"150030";"AFUA";0;0;0;1;258;8;23;21;133;1;0;0;1;0;3;14;7;6;0;41;0;0;0;2;1;0;0;0;0;0;520
"150034";"AGUA AZUL DO NORTE";0;0;0;17;185;3;16;22;8;0;0;0;0;0;0;11;6;6;0;27;0;0;0;3;1;0;0;0;0;0;305
"150040";"ALENQUER";1;0;0;64;685;5;23;69;183;2;0;3;1;0;2;30;18;26;0;35;1;2;0;11;7;0;0;0;0;1;1169
"150050";"ALMEIRIM";0;0;0;13;210;6;10;31;114;1;0;1;0;1;2;21;12;13;1;89;3;0;1;3;0;0;0;0;0;0;532
"150060";"ALTAMIRA";0;0;0;53;803;14;50;81;282;6;2;6;27;1;13;124;163;97;12;374;13;2;0;183;1;0;0;0;0;1;2308
"150070";"ANAJAS";0;0;0;1;154;9;15;40;115;5;0;0;1;0;1;9;17;4;0;39;2;2;0;8;2;0;0;0;0;0;424
"150080";"ANANINDEUA";4;0;0;55;3466;76;61;139;574;21;4;25;76;32;48;451;351;216;10;830;16;50;472;592;23;0;6;4;6;11;7619
"150085";"ANAPU";0;0;0;3;337;2;13;45;70;1;0;2;4;2;5;16;32;57;1;84;2;0;0;29;0;0;0;0;1;0;706
"150090";"AUGUSTO CORREA";0;0;0;1;738;7;8;26;127;3;0;0;2;1;2;39;16;41;2;79;3;21;0;45;6;0;0;0;0;0;1167
