 Procedimentos hospitalares do SUS - por local de residência - Brasil
Média permanência por Município e Subgrupo proced.
Período:Out-Dez/2020
"Município";"0201 Coleta de material";"0209 Diagnóstico por endoscopia";"0211 Métodos diagnósticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clínicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesões, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutâneo e mucosa";"0402 Cirurgia de glândulas endócrinas";"0403 Cirurgia do sistema nervoso central e periférico";"0404 Cirurgia das vias aéreas superiores, da face, da cabeça e do pescoço";"0405 Cirurgia do aparelho da visão";"0406 Cirurgia do aparelho circulatório";"0407 Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinário";"0410 Cirurgia de mama";"0411 Cirurgia obstétrica";"0412 Cirurgia torácica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doação de orgãos, tecidos e células e de transplante";"0503 Ações relacionadas à doação de orgãos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgãos, tecidos e células";"0506 Acompanhamento e intercorrências no pré e pós-transplante";"Total"
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";...;...;...;...;5,0;...;...;7,0;1,1;...;...;...;9,0;...;...;2,0;8,5;...;...;2,3;...;...;...;...;...;...;...;...;...;...;3,4
"220970 SAO FRANCISCO DO PIAUI";...;...;...;4,0;9,2;...;2,5;5,0;1,3;1,0;...;42,0;-;...;2,0;2,2;2,3;2,5;...;2,6;...;...;...;3,0;...;...;...;...;...;...;5,2
"220975 SAO GONCALO DO GURGUEIA";...;...;...;...;8,1;...;...;...;2,8;...;...;...;2,0;...;...;2,0;...;...;...;14,2;...;...;...;1,0;...;...;...;...;...;...;6,8
"220980 SAO GONCALO DO PIAUI";13,0;...;...;2,0;11,9;21,0;...;3,0;1,0;...;...;...;...;...;...;1,7;3,4;4,0;...;3,3;...;...;...;14,3;...;...;...;...;...;...;6,8
"220985 SAO JOAO DA CANABRAVA";...;...;...;...;4,9;...;...;...;1,0;8,0;...;...;...;...;...;2,0;12,0;...;...;2,0;...;...;...;7,5;...;...;...;...;...;...;4,5
"220987 SAO JOAO DA FRONTEIRA";...;...;...;21,0;5,4;...;7,0;...;2,0;...;...;9,3;...;...;15,5;4,3;2,3;1,0;...;6,3;...;2,0;...;11,0;...;...;...;...;...;...;5,9
"220990 SAO JOAO DA SERRA";...;...;...;2,0;7,4;4,5;2,5;1,8;2,6;...;...;10,5;...;...;1,0;2,0;5,9;2,0;...;3,3;...;8,0;...;7,9;...;...;...;...;...;...;5,8
"220995 SAO JOAO DA VARJOTA";...;...;...;...;6,9;8,0;9,0;...;1,0;...;...;...;2,0;...;18,5;3,0;9,0;1,0;...;2,5;...;...;...;10,3;...;...;...;...;...;...;6,1
"220997 SAO JOAO DO ARRAIAL";...;...;...;...;3,5;4,0;1,0;...;1,2;...;3,0;...;...;2,0;...;3,3;2,3;2,0;2,0;2,3;...;...;...;2,0;1,0;...;...;...;...;...;2,8
"221000 SAO JOAO DO PIAUI";...;...;...;-;5,9;4,8;5,0;4,3;1,5;...;...;...;1,5;...;5,0;6,5;3,4;4,6;2,0;2,4;...;2,0;...;3,0;1,5;...;...;...;...;...;4,6
"221005 SAO JOSE DO DIVINO";...;...;...;9,0;9,4;28,0;12,0;...;1,0;...;...;4,5;2,0;...;...;2,0;3,7;2,3;...;1,7;6,0;1,0;...;8,0;...;...;...;...;...;...;5,2
"221010 SAO JOSE DO PEIXE";...;...;...;...;5,5;2,0;3,0;...;2,0;-;...;...;...;...;...;2,3;2,3;1,0;...;2,3;...;...;...;...;...;...;...;...;...;...;3,0
"221020 SAO JOSE DO PIAUI";...;...;...;...;3,8;4,0;...;2,0;1,0;1,0;...;...;...;...;7,0;1,8;7,5;1,6;...;2,2;...;...;...;...;...;...;...;...;...;...;2,9
"221030 SAO JULIAO";...;...;...;...;3,9;3,7;...;11,0;...;...;...;...;...;...;...;2,0;5,0;...;...;2,1;...;...;...;1,0;1,0;...;...;...;...;...;3,8
"221035 SAO LOURENCO DO PIAUI";...;...;...;...;3,1;...;...;...;1,0;1,0;...;...;...;...;...;3,3;3,3;...;...;2,3;7,0;...;...;14,0;...;...;...;...;...;...;3,4
"221037 SAO LUIS DO PIAUI";...;...;...;1,0;4,8;...;...;...;...;...;...;...;...;...;8,0;2,0;...;...;...;2,0;...;...;...;6,0;...;...;...;...;...;...;4,4
"221038 SAO MIGUEL DA BAIXA GRANDE";...;...;...;...;7,1;...;...;9,3;...;...;...;...;...;...;2,0;1,0;4,0;1,0;...;3,4;7,0;...;...;10,0;1,0;...;...;...;...;...;5,2
"221039 SAO MIGUEL DO FIDALGO";...;...;...;...;6,7;...;...;...;1,0;...;...;...;...;...;...;...;2,0;...;...;2,1;...;4,0;...;...;...;...;...;...;...;...;3,8
"221040 SAO MIGUEL DO TAPUIO";...;...;...;1,0;9,1;...;10,8;...;1,4;11,3;...;...;6,0;...;2,0;2,1;4,7;2,8;...;3,4;12,0;...;...;7,4;...;...;...;...;...;...;5,7
"221050 SAO PEDRO DO PIAUI";1,0;...;...;1,0;7,7;...;...;3,0;1,4;...;...;4,0;...;1,0;...;4,7;3,9;8,0;...;3,3;...;4,0;...;6,8;1,0;...;...;...;...;...;5,0
"221060 SAO RAIMUNDO NONATO";...;...;...;1,0;3,4;3,1;5,9;9,3;1,2;1,0;...;6,5;7,5;...;2,6;3,0;2,9;2,1;2,0;2,4;20,0;2,0;...;10,2;7,0;...;-;...;...;...;3,4
"221062 SEBASTIAO BARROS";...;...;...;2,0;6,0;...;...;...;1,0;...;...;...;5,0;...;...;...;9,0;...;...;2,0;17,0;...;...;7,0;...;...;...;...;...;...;4,6
"221063 SEBASTIAO LEAL";...;...;...;3,0;3,9;...;...;...;6,3;...;...;...;...;...;...;1,0;7,0;1,4;...;2,0;6,0;...;...;11,0;...;...;...;...;...;-;4,2
"221065 SIGEFREDO PACHECO";...;...;...;1,0;4,5;...;3,0;15,0;1,1;...;...;...;4,5;...;-;3,8;4,5;2,5;...;4,6;...;4,5;...;11,5;1,0;...;...;...;...;...;4,3
"221070 SIMOES";...;...;...;1,0;3,4;3,3;3,0;3,0;4,2;...;...;...;16,0;...;2,0;8,5;2,8;6,0;...;4,6;...;...;...;8,3;...;...;...;...;...;...;3,6
"221080 SIMPLICIO MENDES";...;...;...;0,3;8,1;3,5;...;8,0;1,2;3,0;...;20,0;5,0;...;2,0;1,7;7,3;2,3;1,0;2,1;...;14,5;...;19,5;...;...;...;...;...;3,3;5,7
"221090 SOCORRO DO PIAUI";...;...;...;...;6,7;...;1,0;6,0;0,8;...;...;59,0;...;...;...;3,0;1,0;2,0;...;1,8;...;...;...;3,5;...;...;...;...;...;...;4,8
"221093 SUSSUAPARA";...;...;...;2,0;10,8;3,0;...;2,0;1,0;...;...;...;...;...;5,5;2,0;6,0;2,0;...;2,3;...;...;...;1,5;1,0;...;...;...;...;...;7,0
"221095 TAMBORIL DO PIAUI";...;...;...;...;4,6;...;...;...;1,5;...;...;...;1,0;...;27,0;...;1,3;2,0;...;2,7;...;...;...;...;...;...;...;...;...;...;4,0
"221097 TANQUE DO PIAUI";...;...;...;...;18,8;...;...;...;1,0;...;...;...;...;...;4,0;2,0;...;1,5;...;3,1;...;...;...;6,0;...;...;...;...;...;...;9,0
"221100 TERESINA";3,2;1,0;...;1,1;8,4;9,2;6,7;5,9;2,0;3,7;3,8;7,5;3,2;1,5;6,3;3,3;3,7;3,6;2,9;3,1;8,7;5,3;4,0;5,2;4,3;...;0,6;0,1;14,8;10,4;5,7
"221110 UNIAO";...;...;...;1,4;7,4;11,6;4,3;5,6;2,5;...;...;20,0;2,7;1,0;7,0;4,0;3,2;7,8;2,0;3,1;6,0;5,0;...;5,4;2,3;...;...;...;...;...;5,1
"221120 URUCUI";...;...;...;2,7;5,2;2,0;7,3;1,9;1,2;...;...;...;...;1,0;10,0;3,3;4,7;2,0;2,0;2,5;14,0;2,8;...;8,5;1,0;...;...;...;...;...;4,3
"221130 VALENCA DO PIAUI";...;...;...;1,0;5,0;6,2;8,8;2,6;1,2;1,0;...;17,0;3,0;...;7,9;4,0;4,0;1,9;...;2,4;...;6,2;...;5,0;1,0;...;...;...;...;...;4,2
"221135 VARZEA BRANCA";...;...;...;...;2,6;9,0;...;...;1,7;...;...;...;4,0;...;...;2,8;9,0;3,0;...;2,5;...;...;...;5,7;...;...;...;...;...;...;2,9
"221140 VARZEA GRANDE";...;...;...;-;6,6;...;5,0;...;7,8;...;...;...;2,0;...;...;...;...;2,0;1,0;2,2;...;3,0;...;2,0;...;...;1,0;-;...;...;4,8
"221150 VERA MENDES";...;...;...;-;5,5;...;...;...;0,5;...;...;...;...;...;...;2,0;...;1,7;...;4,6;12,0;29,0;...;13,0;...;...;...;...;...;...;5,5
"221160 VILA NOVA DO PIAUI";...;...;...;...;8,3;...;...;1,5;...;...;...;...;4,0;...;11,0;2,0;3,0;...;...;8,0;...;...;...;8,8;5,0;...;...;...;...;...;6,2
"221170 WALL FERRAZ";...;...;...;...;3,0;...;...;...;2,0;...;...;...;2,0;...;8,0;...;1,0;...;...;1,0;...;...;...;...;...;...;...;...;...;...;3,0
"230010 ABAIARA";...;...;...;0,8;5,5;14,8;...;4,8;1,4;...;...;...;9,0;...;5,5;1,8;2,6;1,5;...;2,0;...;5,0;...;2,0;2,0;...;...;...;...;...;4,0
"230015 ACARAPE";...;...;...;-;10,7;...;2,0;29,0;1,6;2,5;...;2,0;8,3;...;6,0;2,0;4,9;1,3;...;1,8;39,0;2,0;...;2,8;13,5;...;...;...;...;...;5,8
"230020 ACARAU";...;...;...;0,3;7,1;6,3;8,9;11,0;1,7;1,0;1,0;3,7;8,0;0,5;8,8;4,2;4,1;3,6;1,0;2,5;7,5;1,0;...;6,4;2,5;...;...;...;...;12,0;5,0
"230030 ACOPIARA";...;...;...;-;6,5;6,8;5,0;2,4;1,4;4,0;...;10,8;3,6;1,0;9,0;2,8;3,7;2,4;...;1,5;4,0;4,0;...;5,1;3,0;...;4,0;...;...;...;3,6
"230040 AIUABA";...;...;...;0,3;5,1;1,0;3,8;0,3;1,7;...;1,0;...;76,0;...;...;3,1;3,2;2,1;...;3,6;...;...;...;2,3;1,0;...;...;...;...;3,0;3,8
"230050 ALCANTARAS";...;...;...;-;9,6;7,0;3,5;6,0;1,6;5,3;...;...;25,0;...;8,0;1,8;3,8;8,7;...;3,6;...;...;...;7,5;...;...;1,0;...;...;...;6,7
"230060 ALTANEIRA";...;...;...;...;6,2;...;4,0;5,2;2,3;...;...;...;8,4;...;13,2;3,9;1,1;1,0;...;1,7;...;...;...;3,0;2,0;...;...;...;...;...;4,8
"230070 ALTO SANTO";...;...;...;0,7;7,4;15,0;4,3;3,3;1,5;...;1,0;7,0;-;...;4,3;5,9;6,1;2,2;2,0;3,1;4,5;2,0;...;5,5;2,0;...;-;...;...;...;4,9
"230075 AMONTADA";9,0;...;...;0,8;8,2;7,8;5,5;11,0;1,8;3,5;...;17,0;8,5;...;6,8;3,3;2,6;1,7;2,0;2,7;...;1,0;...;6,3;1,0;...;-;...;14,0;...;4,8
"230080 ANTONINA DO NORTE";...;...;...;...;9,3;7,0;...;2,3;1,7;...;...;...;1,0;...;...;1,3;2,0;2,0;...;2,9;...;...;...;12,5;1,0;...;...;...;...;...;4,4
"230090 APUIARES";...;...;...;1,0;9,5;2,0;...;12,5;1,6;3,0;2,0;11,3;2,7;...;3,5;4,3;6,4;1,0;1,0;2,5;...;1,0;...;5,9;6,6;...;...;...;...;...;6,3
"230100 AQUIRAZ";...;...;...;4,9;11,4;14,0;12,8;13,4;1,6;4,8;2,0;16,9;10,0;-;6,9;2,7;7,1;2,5;1,0;2,5;6,3;5,1;...;5,3;3,0;...;-;...;5,5;16,0;6,6
"230110 ARACATI";1,0;...;...;22,3;7,2;10,6;4,8;7,6;1,5;3,0;27,0;7,7;2,0;...;4,1;2,9;5,2;1,8;1,5;2,2;4,0;8,0;...;5,2;5,2;...;...;...;5,0;4,0;4,9
"230120 ARACOIABA";...;...;...;15,2;8,2;5,0;14,5;9,8;2,0;-;...;15,3;3,0;...;2,3;2,2;2,9;1,6;1,0;1,8;...;7,5;...;6,2;3,0;...;...;...;-;...;4,8
"230125 ARARENDA";...;...;...;1,7;7,1;...;...;...;2,7;3,0;...;2,0;...;...;4,0;6,7;6,8;...;...;2,3;3,0;...;...;3,0;...;...;...;...;...;...;5,0
"230130 ARARIPE";...;...;...;4,0;4,4;2,0;11,8;3,4;1,8;...;...;17,0;6,0;...;0,7;2,0;1,8;1,0;...;2,1;12,3;5,0;...;1,6;2,0;...;...;...;...;...;3,5
"230140 ARATUBA";...;...;...;0,7;8,1;2,0;2,3;8,2;1,1;-;...;...;...;...;...;2,2;4,5;1,4;...;2,3;10,0;...;...;4,2;1,0;...;...;...;5,0;8,5;5,0
"230150 ARNEIROZ";...;...;...;0,3;6,5;8,0;...;4,1;1,7;0,1;...;...;4,0;...;2,5;2,2;3,9;1,6;...;2,5;51,0;...;...;4,2;...;...;-;...;...;...;3,8
"230160 ASSARE";...;...;...;-;7,4;7,0;7,7;4,3;1,6;0,7;...;9,5;8,0;...;2,0;3,1;2,4;2,3;...;2,0;...;...;...;5,3;...;...;...;...;...;...;4,7
"230170 AURORA";...;...;...;0,8;6,0;7,7;4,2;8,3;1,3;...;...;8,0;9,0;...;6,2;2,0;2,8;2,0;...;1,9;8,5;1,0;...;3,6;2,0;...;...;...;...;...;4,2
"230180 BAIXIO";...;...;...;-;4,1;6,0;4,0;1,0;1,2;...;...;20,0;1,0;...;...;3,0;1,5;1,0;...;1,2;...;...;...;1,0;1,0;...;...;...;...;...;2,4
"230185 BANABUIU";...;...;...;1,0;8,6;...;7,7;5,2;1,7;4,3;...;...;3,5;...;5,1;4,0;6,2;4,7;1,0;3,2;6,5;...;...;3,4;1,0;...;...;...;...;...;5,6
"230190 BARBALHA";...;...;...;1,5;6,0;6,8;6,4;3,2;1,9;4,0;2,0;12,7;7,5;...;7,0;5,4;3,8;2,6;0,2;2,4;16,0;2,0;...;7,3;3,7;...;...;...;...;...;4,7
"230195 BARREIRA";...;...;...;18,3;9,2;6,0;5,0;5,0;1,7;1,8;...;10,3;0,7;...;3,8;1,4;7,8;1,3;...;2,4;...;13,3;...;3,5;1,5;...;-;...;...;...;5,2
"230200 BARRO";...;...;...;0,8;7,0;4,7;9,5;2,8;1,4;...;...;16,3;9,3;...;2,0;3,1;3,4;2,0;...;1,8;2,0;...;...;4,8;1,6;...;...;...;...;...;4,6
"230205 BARROQUINHA";...;...;...;7,5;4,8;...;4,4;5,4;1,3;1,8;...;27,0;1,0;-;3,5;3,6;7,8;1,8;...;2,3;9,0;4,0;...;4,1;...;...;...;...;...;...;3,9
"230210 BATURITE";...;...;...;6,5;8,7;5,0;1,0;8,0;1,1;6,3;...;5,3;1,0;...;6,0;3,3;5,3;2,4;...;1,7;...;2,0;...;4,6;3,7;...;...;...;-;...;5,2
"230220 BEBERIBE";...;...;...;18,1;10,1;12,2;11,5;9,1;1,6;7,0;...;11,6;2,4;-;4,0;4,0;5,9;2,3;...;1,9;4,8;4,0;...;6,4;1,7;...;-;...;10,7;3,0;6,4
"230230 BELA CRUZ";...;...;...;0,5;8,4;5,5;17,0;2,9;2,0;4,5;...;8,0;4,0;...;8,5;2,7;5,8;1,6;1,0;3,0;...;2,5;...;7,3;2,0;...;...;...;...;15,0;5,8
"230240 BOA VIAGEM";...;...;...;0,4;6,3;12,8;5,4;8,0;1,3;3,7;1,0;14,2;4,5;1,0;4,1;2,8;3,5;2,3;1,5;2,5;7,0;1,5;...;5,4;3,7;...;-;...;...;...;4,8
"230250 BREJO SANTO";...;...;...;0,7;4,5;6,3;2,8;6,7;1,5;1,0;...;14,2;4,5;...;6,0;2,5;1,6;1,0;0,8;1,7;3,0;2,0;...;3,6;1,0;...;...;...;...;24,0;3,7
"230260 CAMOCIM";...;...;...;1,0;5,1;4,3;3,6;6,0;1,5;3,3;...;15,0;7,3;-;5,0;4,5;5,6;2,1;3,0;2,3;19,8;2,8;...;5,0;2,0;...;...;...;...;23,0;4,2
"230270 CAMPOS SALES";...;...;...;29,0;5,7;5,6;2,9;5,3;1,7;2,0;...;...;4,7;22,0;10,0;3,3;3,9;1,3;...;2,1;12,0;6,0;...;6,9;2,0;...;...;...;...;...;4,7
"230280 CANINDE";...;...;...;-;10,2;8,1;8,3;12,0;1,2;1,0;1,5;14,0;2,2;1,0;6,7;3,8;2,9;2,1;1,0;2,1;16,5;2,0;...;4,6;2,2;...;-;...;...;...;5,4
"230290 CAPISTRANO";...;...;...;1,0;10,6;5,3;...;7,2;1,1;...;1,0;17,0;8,0;...;6,0;2,1;3,8;2,0;2,0;1,7;17,5;10,3;...;4,9;2,0;...;-;...;...;...;6,4
"230300 CARIDADE";...;...;...;-;7,3;...;2,0;8,0;1,3;1,0;...;...;25,0;...;3,4;3,2;3,9;1,3;2,0;2,2;...;7,7;...;5,3;1,5;...;...;...;...;-;4,9
"230310 CARIRE";...;...;...;1,3;7,2;4,0;4,8;3,5;2,0;2,3;...;...;2,0;...;5,0;4,2;6,0;11,0;...;3,4;...;...;...;4,2;...;...;...;...;...;...;5,4
"230320 CARIRIACU";...;...;...;1,0;5,6;4,2;4,4;1,0;1,5;1,0;2,0;10,5;6,5;...;8,7;3,0;2,9;1,8;2,0;1,9;...;-;...;5,5;...;...;...;...;...;...;4,2
"230330 CARIUS";...;...;...;4,5;6,9;4,0;4,7;4,0;1,4;2,0;...;3,0;7,3;...;5,5;2,4;1,6;1,4;1,0;1,6;...;5,0;...;4,1;2,5;...;...;...;...;...;4,4
"230340 CARNAUBAL";...;...;...;1,3;5,7;2,0;3,6;3,3;1,6;...;...;19,0;...;...;4,0;4,3;3,8;3,0;...;2,6;...;...;...;13,9;1,0;...;...;...;6,0;...;4,7
"230350 CASCAVEL";...;...;...;7,8;10,0;17,9;7,9;9,9;1,3;5,7;5,0;10,4;2,8;2,0;2,7;2,7;6,0;2,1;1,0;1,8;...;6,1;...;5,9;1,1;...;-;...;1,0;...;5,8
"230360 CATARINA";...;...;...;-;5,2;2,0;5,7;3,7;3,8;...;1,0;...;5,0;1,0;...;1,8;3,8;2,0;...;2,0;...;...;...;4,7;2,0;...;...;...;...;...;4,2
"230365 CATUNDA";...;...;...;-;4,8;...;10,0;...;3,0;4,0;...;...;13,0;...;12,3;3,6;4,2;2,0;...;3,3;...;...;...;8,1;1,0;...;...;...;...;...;4,9
"230370 CAUCAIA";-;...;...;2,8;10,0;10,1;11,3;10,7;3,3;2,8;2,6;12,2;3,7;4,2;4,4;3,5;6,2;1,9;1,0;3,8;8,3;9,1;0,3;7,5;2,9;...;-;...;7,3;8,6;6,4
"230380 CEDRO";...;...;...;1,8;5,1;2,0;6,8;5,4;1,0;2,0;5,0;5,3;3,0;...;11,0;2,8;2,3;1,8;0,7;1,7;15,0;1,0;...;4,2;3,5;...;...;...;...;...;4,1
"230390 CHAVAL";...;...;...;5,0;4,5;15,3;2,5;...;1,3;2,0;...;...;10,0;...;3,0;1,9;10,5;5,3;...;2,5;...;...;...;3,3;3,0;...;...;...;...;...;3,8
"230393 CHORO";...;...;...;0,5;10,5;41,5;7,5;9,2;1,8;...;...;6,0;4,0;...;3,5;4,9;5,8;3,0;...;3,1;40,0;3,3;...;5,9;3,0;...;-;...;...;...;7,2
"230395 CHOROZINHO";...;...;...;3,1;6,4;6,1;26,7;5,9;1,2;...;3,0;9,5;15,0;...;11,0;2,0;5,9;5,7;...;1,6;4,0;1,0;...;10,8;3,5;1,0;...;...;6,0;9,0;5,3
"230400 COREAU";...;...;...;3,1;6,8;10,3;3,7;3,7;2,3;2,5;...;24,5;35,0;...;4,5;3,3;4,4;2,0;7,0;3,2;37,3;1,0;...;8,1;4,3;...;...;...;13,0;...;5,7
"230410 CRATEUS";...;...;...;1,1;7,0;5,6;4,4;5,6;1,6;5,5;1,5;...;12,3;...;3,6;5,2;4,7;2,7;2,5;2,5;...;3,6;...;6,8;2,0;...;...;...;-;...;4,9
"230420 CRATO";...;...;...;7,5;5,6;3,6;7,2;4,2;1,9;0,6;1,0;8,6;4,5;3,0;4,1;2,4;1,8;1,9;1,0;2,1;5,3;0,3;...;5,5;2,1;...;9,0;...;7,0;7,7;3,9
"230423 CROATA";...;...;1,0;1,2;7,9;2,0;6,0;...;1,3;8,5;...;4,0;1,0;...;5,0;5,3;4,3;2,0;2,0;4,1;17,0;3,5;...;7,2;...;...;...;...;...;...;5,3
"230425 CRUZ";...;...;...;0,3;8,2;7,2;7,3;6,8;1,4;3,0;...;10,0;6,5;...;5,0;4,2;5,4;2,0;...;2,5;...;2,6;...;5,5;4,3;...;1,0;...;-;...;5,1
"230426 DEPUTADO IRAPUAN PINHEIRO";...;...;...;...;5,5;...;2,5;2,0;1,0;-;...;...;...;...;...;2,0;1,4;1,7;...;1,4;...;-;...;4,3;3,0;...;...;...;...;...;4,1
"230427 ERERE";...;...;...;1,0;5,1;10,0;...;...;1,0;...;...;...;...;...;...;...;1,5;4,5;...;1,8;8,0;...;-;13,5;1,5;...;...;...;...;...;4,1
"230428 EUSEBIO";...;...;...;19,0;11,9;11,1;10,8;7,3;2,3;1,0;3,0;6,0;7,8;...;2,6;2,7;6,0;1,7;-;2,5;9,7;5,4;...;6,0;1,5;...;-;...;7,0;9,0;5,9
"230430 FARIAS BRITO";...;...;...;1,0;5,9;8,9;5,0;4,4;1,4;...;...;4,0;4,3;...;31,0;4,3;2,6;1,3;...;2,0;...;...;...;4,0;2,0;...;-;...;...;...;4,5
"230435 FORQUILHA";...;...;...;-;7,2;...;12,4;4,7;2,0;3,7;...;2,0;20,0;...;9,0;4,7;4,1;6,0;2,0;3,1;3,0;3,4;...;6,6;3,3;...;...;...;5,0;...;5,1
"230440 FORTALEZA";3,2;...;1,0;16,5;11,0;10,7;9,6;11,2;2,0;1,5;2,5;13,5;3,9;0,4;5,9;3,7;6,0;2,3;1,4;2,5;11,0;4,8;1,3;6,1;3,5;6,7;-;...;7,3;11,4;7,6
"230445 FORTIM";...;...;...;11,3;7,3;7,5;...;6,0;1,2;8,0;...;3,5;2,0;...;7,7;2,9;9,8;2,6;...;2,5;...;1,0;...;5,8;1,0;...;-;...;-;...;5,3
"230450 FRECHEIRINHA";...;...;...;4,9;7,4;18,0;6,7;2,0;1,9;1,0;...;...;11,0;...;2,0;5,2;8,8;2,7;...;2,7;...;8,5;...;11,1;4,0;...;...;...;...;...;6,0
"230460 GENERAL SAMPAIO";...;...;...;2,3;13,3;5,5;...;6,0;1,9;...;...;...;1,0;...;...;2,4;5,8;...;...;4,2;...;...;...;11,0;...;...;...;...;...;...;7,1
"230465 GRACA";...;...;...;0,5;7,4;8,0;35,0;1,9;1,7;...;...;...;7,0;...;9,3;8,3;6,4;2,0;...;4,4;7,5;...;...;4,7;2,0;...;4,0;...;...;...;5,9
"230470 GRANJA";...;...;...;4,8;7,3;3,5;2,8;3,4;1,4;3,0;...;25,0;8,0;...;9,7;2,4;2,7;3,3;1,0;2,8;14,0;2,5;-;4,7;...;...;-;...;...;...;4,3
"230480 GRANJEIRO";...;...;...;1,0;4,5;4,0;...;3,3;1,0;0,5;1,5;...;2,0;...;...;1,5;2,2;1,4;...;1,5;...;-;...;6,5;1,0;...;...;...;...;...;2,7
"230490 GROAIRAS";...;...;...;-;6,3;3,0;3,0;3,0;2,7;2,5;...;3,0;...;-;3,0;7,6;4,3;11,0;...;4,7;...;...;...;6,8;...;...;...;...;-;...;5,5
"230495 GUAIUBA";...;...;...;1,0;11,2;5,0;3,0;23,7;1,6;1,7;...;27,0;2,0;...;5,8;1,2;4,3;1,7;10,0;2,3;1,0;4,5;...;4,3;2,0;...;-;...;-;1,5;4,7
"230500 GUARACIABA DO NORTE";...;...;...;1,2;6,8;12,3;3,3;4,3;1,4;5,0;2,0;...;3,5;...;4,0;5,3;4,2;4,3;...;3,0;3,0;1,0;...;9,8;12,3;...;2,0;...;4,5;11,0;4,7
"230510 GUARAMIRANGA";...;...;...;...;7,4;24,0;...;1,7;1,3;-;...;7,0;9,0;...;3,0;3,0;7,3;2,5;...;1,8;11,0;...;...;5,0;...;...;...;...;...;...;5,2
"230520 HIDROLANDIA";...;...;...;1,0;6,4;4,3;5,3;3,7;1,3;4,0;...;...;...;-;2,8;3,3;6,6;2,0;2,0;2,1;13,0;18,0;...;7,3;4,5;...;2,0;...;...;...;4,5
"230523 HORIZONTE";...;...;...;10,1;12,4;8,9;11,1;12,3;1,7;3,0;2,5;15,1;2,5;...;5,8;2,1;8,1;1,2;0,3;2,2;8,0;4,2;...;6,9;4,0;...;-;...;-;...;5,6
"230526 IBARETAMA";...;...;...;18,0;7,5;2,5;6,8;6,5;2,2;...;...;9,3;...;...;20,0;2,5;9,7;2,6;...;2,9;...;2,0;...;9,7;4,0;...;...;...;...;...;6,1
"230530 IBIAPINA";...;...;...;2,2;6,0;2,4;4,6;5,1;1,7;1,5;...;4,0;5,0;...;9,7;7,1;4,3;2,1;...;2,6;...;1,0;...;7,0;1,0;...;...;...;...;...;4,4
"230533 IBICUITINGA";...;...;...;1,7;7,7;5,0;3,0;4,3;2,3;-;...;...;12,0;-;2,7;3,7;5,0;1,7;-;2,6;...;-;...;8,4;2,0;4,0;...;...;6,0;7,0;4,6
"230535 ICAPUI";...;...;...;...;10,1;7,7;10,8;3,3;2,0;-;...;22,0;...;-;10,3;3,3;4,8;3,4;2,0;2,7;...;1,0;...;2,9;13,0;...;...;...;...;...;5,9
"230540 ICO";22,0;...;...;6,5;9,6;15,2;5,6;3,4;1,0;0,5;...;8,7;2,3;1,0;8,3;4,1;1,9;1,9;1,0;1,3;11,0;...;...;8,1;2,5;...;...;...;88,0;...;5,3
"230550 IGUATU";...;...;...;0,8;6,4;4,0;6,4;5,8;1,5;23,5;2,0;4,9;2,6;-;9,7;2,5;4,0;2,0;...;1,7;19,0;4,1;...;5,7;2,2;...;...;...;3,5;12,4;4,7
"230560 INDEPENDENCIA";...;...;...;0,8;6,2;3,7;1,5;3,8;1,5;...;1,0;11,0;65,0;1,0;3,0;2,5;3,7;2,3;-;2,4;13,3;2,0;...;11,5;2,0;...;-;...;...;...;4,7
"230565 IPAPORANGA";...;...;...;1,0;4,4;3,0;5,0;3,5;1,7;6,0;-;...;4,0;...;14,2;7,4;3,1;3,3;...;2,3;39,0;2,0;...;6,5;...;...;...;...;...;...;4,3
"230570 IPAUMIRIM";...;...;...;...;12,6;13,0;14,0;...;1,1;...;...;...;...;...;6,0;6,9;3,2;8,0;...;1,7;...;...;...;3,0;...;...;...;...;...;...;5,9
"230580 IPU";...;...;...;2,0;6,2;14,2;6,5;2,3;1,3;2,4;...;6,0;1,9;...;5,0;2,4;4,0;2,9;...;2,6;10,0;23,5;...;6,9;2,0;...;2,7;...;...;...;4,5
"230590 IPUEIRAS";...;...;...;0,9;7,2;13,7;2,8;8,4;1,4;4,0;...;9,0;1,0;...;8,1;3,0;5,4;2,4;...;2,8;11,8;2,0;...;7,0;2,7;...;-;...;...;...;5,2
"230600 IRACEMA";...;...;...;0,7;6,9;5,0;2,8;4,8;2,7;...;3,0;...;4,0;...;2,8;4,0;4,9;1,7;...;2,3;4,0;1,0;...;6,5;...;...;...;...;...;...;4,9
