"Codigo_Municipio";"Municipio";"0201 Coleta de material";"0209 Diagnostico por endoscopia";"0211 Metodos diagnosticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0402 Cirurgia de glandulas endocrinas";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"Total"
"110025";"PRESIDENTE MEDICI";1;0;0;1;240;9;5;14;11;2;0;1;1;0;1;8;9;9;0;43;0;0;0;8;5;0;0;0;0;0;368
"110026";"RIO CRESPO";1;0;0;14;16;0;1;2;4;0;0;0;0;0;0;0;4;0;0;4;0;0;0;1;0;0;0;0;0;0;47
"110028";"ROLIM DE MOURA";1;0;0;75;628;17;11;49;22;5;0;3;5;0;9;27;38;12;1;163;4;1;0;39;8;0;1;0;0;4;1123
"110029";"SANTA LUZIA D'OESTE";0;0;0;1;114;16;3;8;0;2;0;0;1;0;1;1;7;0;0;15;0;0;0;1;1;0;0;0;0;0;171
"110030";"VILHENA";0;0;0;256;997;27;35;64;127;1;2;6;10;1;11;72;159;27;1;280;7;5;0;29;8;0;1;0;1;1;2128
"110032";"SAO MIGUEL DO GUAPORE";0;0;0;20;292;2;7;14;12;2;0;0;1;1;2;16;7;16;2;79;2;0;0;4;3;0;0;0;0;0;482
"110033";"NOVA MAMORE";0;0;0;1;248;9;7;30;32;2;0;3;2;0;1;8;16;3;0;26;0;0;0;9;1;0;1;0;0;0;399
"110034";"ALVORADA D'OESTE";0;0;0;33;134;9;4;10;8;1;0;5;0;0;0;3;5;2;0;29;0;1;0;9;2;0;0;0;0;0;255
"110037";"ALTO ALEGRE DOS PARECIS";0;0;0;4;156;5;11;13;4;2;2;1;1;0;2;5;5;0;0;19;0;0;1;5;2;0;0;0;0;0;238
"110040";"ALTO PARAISO";0;0;0;5;112;2;8;12;18;3;0;1;4;1;2;3;13;1;0;6;1;0;0;8;1;0;0;0;0;0;201
"110045";"BURITIS";1;0;0;6;212;10;4;36;23;4;0;2;5;0;1;8;34;4;0;20;1;1;0;12;2;0;0;0;1;0;387
"110050";"NOVO HORIZONTE DO OESTE";0;0;0;3;93;1;2;6;3;0;0;0;0;0;1;1;3;3;0;20;0;0;0;5;1;0;0;0;0;0;142
"110060";"CACAULANDIA";1;0;0;0;83;2;1;2;2;0;0;0;0;0;0;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;96
"110070";"CAMPO NOVO DE RONDONIA";0;0;0;0;66;3;1;8;6;0;0;0;0;0;3;2;5;1;0;4;0;0;0;3;1;0;0;0;0;0;103
"110080";"CANDEIAS DO JAMARI";1;0;0;1;138;11;4;39;30;3;0;7;2;2;4;22;28;9;0;26;1;0;0;10;1;0;0;0;0;0;339
"110090";"CASTANHEIRAS";0;0;0;1;7;1;1;3;0;0;1;0;1;0;0;1;5;0;0;5;0;0;0;0;0;0;0;0;0;0;26
"110092";"CHUPINGUAIA";0;0;0;6;21;1;3;4;7;0;0;0;0;0;1;1;9;1;1;10;0;0;0;3;1;0;0;0;1;4;74
"110094";"CUJUBIM";0;0;0;24;260;0;3;25;25;0;0;0;0;0;3;5;19;1;0;22;0;0;0;9;0;0;1;0;0;0;397
"110100";"GOVERNADOR JORGE TEIXEIRA";0;0;0;0;25;1;0;2;7;1;0;0;1;1;0;1;1;2;0;3;1;0;0;3;0;0;0;0;0;0;49
"110110";"ITAPUA DO OESTE";0;0;0;0;51;2;2;12;12;1;0;2;1;0;0;3;7;1;0;11;0;0;0;3;0;0;1;0;0;0;109
"110120";"MINISTRO ANDREAZZA";0;0;0;3;56;18;1;3;0;0;1;0;0;0;0;6;3;2;0;9;0;0;0;3;0;0;1;0;0;0;106
"110130";"MIRANTE DA SERRA";0;0;0;1;70;3;3;3;3;0;0;0;0;0;1;7;4;5;0;12;0;0;0;1;0;0;0;0;0;0;113
"110140";"MONTE NEGRO";0;1;0;2;112;4;8;10;12;1;0;3;1;0;2;4;7;3;0;13;0;0;0;10;1;0;0;0;0;0;194
"110143";"NOVA UNIAO";0;0;0;0;71;0;0;2;1;0;0;0;0;0;2;4;2;3;0;3;0;0;0;1;1;0;0;0;0;0;90
"110145";"PARECIS";0;0;0;34;6;0;0;1;4;0;0;0;0;0;0;2;1;0;0;7;0;0;0;0;0;0;0;0;0;0;55
"110146";"PIMENTEIRAS DO OESTE";0;0;0;0;9;0;1;1;2;0;0;0;0;0;0;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;19
"110147";"PRIMAVERA DE RONDONIA";0;0;0;0;22;3;0;5;2;1;0;0;1;0;0;1;1;1;0;3;0;0;0;2;0;0;0;0;0;0;42
"110148";"SAO FELIPE D'OESTE";0;0;0;0;10;10;0;3;1;0;0;1;0;0;0;0;2;4;0;2;0;0;0;1;1;0;0;0;0;0;35
"110149";"SAO FRANCISCO DO GUAPORE";0;0;0;0;197;5;5;10;12;0;0;0;0;0;3;10;15;6;0;60;3;1;0;4;1;0;0;0;0;0;332
"110150";"SERINGUEIRAS";0;0;0;0;92;7;2;5;7;1;0;0;1;0;0;7;21;20;1;35;0;0;0;4;1;0;0;0;0;0;204
"110155";"TEIXEIROPOLIS";1;0;0;0;24;0;0;1;0;0;0;0;0;0;0;3;1;0;0;4;0;0;0;0;0;0;0;0;0;0;34
"110160";"THEOBROMA";0;0;0;2;34;5;0;4;4;0;0;0;0;0;3;2;5;0;0;9;0;0;0;5;1;0;0;0;0;0;74
"110170";"URUPA";0;0;0;1;113;5;2;5;7;2;0;0;2;0;0;10;3;4;0;7;0;0;0;5;0;0;0;0;0;0;166
"110175";"VALE DO ANARI";0;0;0;2;31;2;0;0;4;2;0;1;0;0;1;2;2;0;0;9;0;1;0;1;0;0;0;0;1;4;63
"110180";"VALE DO PARAISO";0;0;0;1;72;0;1;0;1;0;0;0;0;0;0;5;3;2;0;8;0;0;0;2;0;0;0;0;0;0;95
"120001";"ACRELANDIA";0;0;0;7;38;3;3;5;19;0;1;1;1;0;0;2;8;1;0;23;0;0;0;1;0;0;0;0;0;0;113
"120005";"ASSIS BRASIL";0;0;0;24;74;6;2;4;31;0;0;0;0;0;0;3;6;1;0;20;0;0;0;0;0;0;0;0;0;0;171
"120010";"BRASILEIA";1;0;0;50;215;6;12;19;52;1;1;1;1;0;0;7;18;3;0;99;1;0;0;3;1;0;0;0;0;0;491
"120013";"BUJARI";0;0;0;0;27;6;3;3;13;0;0;3;1;0;1;2;5;3;0;8;0;0;0;0;0;0;0;0;0;0;75
"120017";"CAPIXABA";0;0;0;1;50;2;2;4;20;2;0;4;1;0;2;4;13;3;0;11;0;2;0;2;1;0;0;0;0;0;124
"120020";"CRUZEIRO DO SUL";4;0;0;51;600;19;1;7;184;3;1;9;3;1;6;57;79;10;6;228;0;3;0;11;4;0;0;0;0;5;1292
"120025";"EPITACIOLANDIA";0;0;0;34;142;3;5;9;27;0;0;1;4;0;1;6;10;4;1;57;1;0;0;2;1;0;0;0;0;0;308
"120030";"FEIJO";1;0;0;19;98;6;0;5;78;1;0;1;2;0;1;8;13;3;0;37;2;0;0;5;1;0;0;0;0;0;281
"120032";"JORDAO";0;0;0;1;10;0;0;0;9;0;0;0;0;0;0;2;3;1;0;8;1;0;0;0;0;0;0;0;0;0;35
"120033";"MANCIO LIMA";0;0;0;5;126;2;2;5;72;0;1;1;0;0;2;10;15;3;0;39;1;0;0;1;2;0;0;0;0;0;287
"120034";"MANOEL URBANO";1;0;0;2;52;3;5;5;23;0;0;0;1;1;1;6;4;1;0;7;0;0;0;1;2;0;0;0;0;2;117
"120035";"MARECHAL THAUMATURGO";1;0;0;62;47;3;0;4;54;1;0;0;0;0;0;0;7;0;0;16;0;1;0;2;0;0;0;0;1;1;200
"120038";"PLACIDO DE CASTRO";0;0;0;19;106;5;4;11;33;0;0;3;4;0;0;3;11;3;2;34;0;0;0;3;2;0;0;0;0;0;243
"120039";"PORTO WALTER";0;0;0;2;24;1;0;1;16;0;1;0;0;0;0;1;3;0;0;25;0;0;0;0;1;0;0;0;0;0;75
"120040";"RIO BRANCO";30;0;0;157;1845;139;117;211;711;16;12;62;53;7;37;482;338;172;18;840;17;12;2;81;64;0;0;0;1;15;5439
"120042";"RODRIGUES ALVES";0;0;0;12;77;4;1;1;40;1;0;0;0;0;2;5;8;0;1;31;0;0;0;0;0;0;0;0;0;0;183
"120043";"SANTA ROSA DO PURUS";0;0;0;5;64;1;0;0;9;0;0;0;0;0;1;2;1;0;0;5;0;0;0;0;0;0;0;0;0;0;88
"120045";"SENADOR GUIOMARD";1;0;0;11;116;6;3;8;37;1;0;3;3;0;1;17;8;5;2;40;0;0;0;4;2;0;0;0;0;0;268
"120050";"SENA MADUREIRA";0;0;0;79;351;5;11;34;82;0;0;6;3;0;2;16;14;1;0;104;0;1;0;4;0;0;0;0;0;0;713
"120060";"TARAUACA";0;0;0;97;230;6;12;11;184;0;2;2;2;0;0;11;15;6;0;165;1;1;0;1;3;0;0;0;1;0;750
"120070";"XAPURI";1;0;0;38;174;0;16;16;48;0;0;0;0;0;3;10;13;7;0;46;0;0;0;3;1;0;0;0;0;1;377
"120080";"PORTO ACRE";1;0;0;3;52;4;7;6;23;2;1;2;2;0;1;15;10;4;0;28;0;0;0;3;0;0;0;0;0;0;164
"130002";"ALVARAES";0;0;0;1;134;0;5;16;72;0;0;1;0;0;0;1;2;0;0;5;0;0;0;0;0;0;0;0;0;0;237
"130006";"AMATURA";0;0;0;0;51;0;2;4;21;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;81
"130008";"ANAMA";0;0;0;0;18;0;0;2;5;0;0;0;0;0;0;1;2;0;0;7;0;0;0;2;1;0;0;0;0;0;38
"130010";"ANORI";0;0;0;1;89;0;3;16;32;0;0;0;1;0;0;7;1;0;0;22;0;1;0;2;0;0;0;0;0;0;175
"130014";"APUI";0;0;0;2;124;0;6;17;37;0;0;0;0;0;1;14;17;8;0;28;0;5;0;2;1;0;0;0;0;0;262
"130020";"ATALAIA DO NORTE";0;0;0;0;96;1;1;10;38;0;0;0;0;0;0;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;152
"130030";"AUTAZES";0;0;0;6;147;0;24;16;185;0;0;0;0;1;2;25;17;12;0;76;0;3;0;5;0;0;0;0;0;0;519
"130040";"BARCELOS";0;0;0;3;159;1;8;17;56;0;0;0;1;0;1;18;2;2;0;31;0;2;0;2;0;0;0;0;0;0;303
"130050";"BARREIRINHA";0;0;0;1;177;3;5;31;107;3;0;0;1;0;0;24;14;2;0;82;3;1;0;0;0;0;0;0;0;0;454
"130060";"BENJAMIN CONSTANT";0;0;0;0;162;4;5;14;131;0;0;0;0;0;1;11;3;2;0;58;0;0;0;1;0;0;0;0;0;0;392
"130063";"BERURI";1;0;0;1;130;1;0;17;85;0;0;0;0;0;3;1;3;5;0;33;0;2;0;3;0;0;0;0;0;0;285
"130068";"BOA VISTA DO RAMOS";0;0;0;2;161;0;7;11;35;0;0;0;0;0;0;7;1;1;0;18;0;0;0;1;1;0;0;0;0;0;245
"130070";"BOCA DO ACRE";0;0;0;11;273;9;10;14;93;0;0;4;2;0;4;19;17;14;2;99;0;1;0;1;0;0;0;0;1;0;574
"130080";"BORBA";0;0;0;1;391;1;7;30;114;0;0;0;1;2;1;8;3;8;2;64;0;2;0;1;0;0;0;0;0;0;636
"130083";"CAAPIRANGA";0;0;0;0;60;1;2;10;31;0;0;0;0;0;0;4;2;3;0;29;0;1;0;0;0;0;0;0;0;0;143
"130090";"CANUTAMA";0;0;0;0;118;0;1;4;14;0;1;0;0;0;0;5;0;6;0;26;0;0;0;0;0;0;0;0;0;0;175
"130100";"CARAUARI";0;0;0;1;177;2;3;9;87;0;0;0;0;0;2;20;13;1;0;80;1;2;0;5;0;0;0;0;0;0;403
"130110";"CAREIRO";0;0;0;1;162;0;2;7;46;0;0;0;1;1;1;13;9;30;1;73;1;1;0;9;2;0;0;0;0;0;360
"130115";"CAREIRO DA VARZEA";0;1;0;2;30;0;0;4;3;0;0;0;0;4;2;3;4;2;0;4;0;4;0;1;0;0;0;0;0;0;64
"130120";"COARI";0;1;0;4;412;2;13;17;267;0;0;0;1;2;1;59;42;16;0;182;4;4;0;3;2;0;0;0;0;0;1032
"130130";"CODAJAS";0;0;0;3;240;0;0;15;112;0;0;1;0;1;0;4;13;2;1;57;1;2;0;8;0;0;0;0;0;0;460
"130140";"EIRUNEPE";0;0;0;1;154;1;2;11;89;0;0;2;2;0;0;9;5;16;1;35;0;2;0;1;0;0;0;0;0;0;331
"130150";"ENVIRA";0;0;0;1;156;1;7;30;42;0;1;1;0;0;0;5;1;2;0;41;0;0;0;0;0;0;0;0;0;0;288
"130160";"FONTE BOA";0;0;0;0;149;0;5;4;103;11;0;1;0;0;0;31;6;16;0;51;0;0;0;0;0;0;0;0;0;0;377
"130165";"GUAJARA";0;0;0;4;166;0;0;11;41;0;0;0;0;0;0;3;9;1;0;21;1;0;0;2;0;0;0;0;0;0;259
"130170";"HUMAITA";0;0;0;0;301;11;6;53;128;2;1;1;2;1;1;39;24;18;0;163;2;1;0;13;5;0;0;0;0;0;772
"130180";"IPIXUNA";0;0;0;1;79;4;0;4;26;0;0;0;0;0;0;2;2;1;0;18;0;0;0;2;0;0;0;0;0;0;139
"130185";"IRANDUBA";0;0;0;8;358;7;9;9;71;0;1;0;4;2;4;21;27;6;0;29;1;3;0;11;1;0;0;0;0;0;572
"130190";"ITACOATIARA";2;0;0;41;496;10;11;26;287;1;0;2;0;1;7;64;54;22;0;232;7;23;1;10;3;0;0;0;0;0;1300
"130195";"ITAMARATI";0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;16
"130200";"ITAPIRANGA";0;0;0;0;43;4;1;5;17;0;0;0;0;0;0;4;3;1;0;10;1;1;0;2;0;0;0;0;0;0;92
"130210";"JAPURA";0;0;0;0;26;0;1;13;6;0;0;0;0;1;0;0;1;1;0;2;0;0;0;1;0;0;0;0;0;0;52
"130220";"JURUA";0;0;0;0;11;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;16
"130230";"JUTAI";0;0;0;0;88;0;8;13;90;2;0;0;0;0;0;11;3;4;0;49;0;0;0;3;0;0;0;0;0;0;271
"130240";"LABREA";1;0;0;2;216;1;12;40;132;0;0;2;0;0;5;30;13;32;1;89;4;0;0;4;1;0;1;0;0;0;586
"130250";"MANACAPURU";1;0;0;56;908;2;14;30;211;0;0;2;2;3;7;66;64;12;1;171;3;7;0;18;6;0;0;0;0;0;1584
"130255";"MANAQUIRI";0;0;0;1;176;0;1;6;26;0;0;0;0;1;0;4;9;0;0;3;0;2;0;4;1;0;0;0;0;1;235
"130260";"MANAUS";10;4;2;780;13605;408;388;614;4660;44;16;110;162;191;328;1631;1383;706;68;4589;153;178;3;765;177;0;23;0;19;85;31102
"130270";"MANICORE";0;0;0;5;312;0;9;75;151;1;0;1;1;0;0;11;16;4;0;80;0;3;0;6;0;0;0;0;0;0;675
"130280";"MARAA";0;0;0;2;19;0;0;0;13;0;0;0;0;0;0;1;0;0;0;5;0;1;0;1;0;0;0;0;0;0;42
"130290";"MAUES";0;0;0;1;433;2;7;55;209;10;0;0;1;0;2;26;13;13;0;128;8;5;0;9;1;0;1;0;0;0;924
"130300";"NHAMUNDA";0;0;0;0;82;2;4;8;31;0;0;0;0;0;0;6;4;0;0;27;1;0;0;0;0;0;0;0;0;0;165
"130310";"NOVA OLINDA DO NORTE";0;0;0;3;250;1;0;18;116;0;0;0;0;0;1;7;6;4;0;51;0;0;0;3;0;0;0;0;0;0;460
"130320";"NOVO AIRAO";1;0;0;1;87;4;1;8;25;0;0;0;0;0;2;24;7;9;2;30;0;0;0;0;1;0;0;0;0;0;202
"130330";"NOVO ARIPUANA";0;0;0;0;113;0;3;7;42;0;0;0;0;0;0;1;1;1;0;1;0;0;0;3;0;0;0;0;0;0;172
"130340";"PARINTINS";1;0;0;24;910;4;19;29;273;1;0;2;5;4;4;67;54;19;4;216;4;0;0;3;5;0;0;0;0;0;1648
"130350";"PAUINI";0;0;0;12;78;0;0;2;15;0;0;0;0;0;1;2;6;0;0;12;0;0;0;0;0;0;0;0;1;0;129
"130353";"PRESIDENTE FIGUEIREDO";0;0;0;3;181;2;2;13;43;0;0;1;0;0;1;12;25;15;0;52;0;0;0;6;1;0;0;0;0;0;357
"130356";"RIO PRETO DA EVA";0;1;0;5;168;1;1;20;30;0;0;3;1;1;1;16;18;13;0;13;3;1;0;5;2;0;0;0;0;0;303
"130360";"SANTA ISABEL DO RIO NEGRO";0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;5;0;0;1;0;0;0;1;1;0;0;0;0;0;14
"130370";"SANTO ANTONIO DO ICA";1;0;0;25;195;0;2;14;125;0;0;0;0;0;0;17;1;8;0;42;0;0;0;0;0;0;0;0;0;0;430
"130380";"SAO GABRIEL DA CACHOEIRA";0;0;0;25;141;7;4;10;170;0;0;1;2;0;0;12;23;1;1;58;0;3;0;2;1;0;0;0;0;0;461
"130390";"SAO PAULO DE OLIVENCA";0;0;0;0;198;1;5;30;64;2;0;0;1;1;1;8;4;8;1;49;0;0;0;5;0;0;0;0;0;0;378
"130395";"SAO SEBASTIAO DO UATUMA";0;0;0;10;79;1;4;6;45;0;0;0;0;0;0;3;4;2;0;19;0;0;0;0;0;0;0;0;0;0;173
"130400";"SILVES";0;0;0;0;77;1;3;5;29;0;0;0;0;0;0;19;1;7;0;13;0;0;0;1;0;0;0;0;0;0;156
"130406";"TABATINGA";0;0;0;2;364;1;0;17;241;0;0;3;0;0;0;20;14;25;1;28;1;2;0;6;1;0;0;0;0;0;726
"130410";"TAPAUA";0;0;0;1;122;1;20;14;45;1;0;0;0;0;0;19;5;5;0;83;0;0;0;6;0;0;0;0;0;0;322
"130420";"TEFE";0;0;0;30;657;9;17;25;299;0;0;1;5;0;0;33;31;9;1;167;10;0;0;9;4;0;1;0;0;4;1312
"130423";"TONANTINS";0;0;0;0;83;0;7;1;62;0;0;1;0;0;0;5;5;3;0;15;0;0;0;0;0;0;0;0;0;0;182
"130426";"UARINI";0;0;0;3;121;1;2;17;41;1;0;0;0;0;0;8;4;3;0;55;0;10;0;1;1;0;0;0;0;0;268
"130430";"URUCARA";0;0;0;0;92;0;12;10;25;0;0;0;0;4;0;13;3;1;0;39;0;0;0;1;0;0;0;0;0;0;200
"130440";"URUCURITUBA";0;0;0;29;15;0;0;0;13;0;0;0;0;1;0;6;3;0;0;13;0;0;0;0;0;0;0;0;0;0;80
"140002";"AMAJARI";0;0;0;13;87;1;0;2;40;0;0;1;0;0;0;3;1;0;0;12;1;0;0;2;0;0;0;0;0;0;163
"140005";"ALTO ALEGRE";0;0;0;31;125;2;0;4;33;0;0;1;1;0;1;5;6;0;0;30;1;0;0;1;0;0;0;0;0;0;241
"140010";"BOA VISTA";8;0;0;420;3757;101;64;68;1145;13;1;35;51;7;26;143;217;58;4;800;41;4;22;125;15;0;0;0;0;17;7142
"140015";"BONFIM";0;0;0;8;62;3;2;8;62;0;0;2;0;0;0;2;3;1;0;19;1;0;0;4;0;0;0;0;0;0;177
"140017";"CANTA";2;0;0;15;118;4;4;5;59;1;0;0;2;0;2;8;10;1;0;32;2;1;1;3;1;0;0;0;0;0;271
"140020";"CARACARAI";0;0;0;15;109;4;2;1;49;0;0;0;3;1;0;4;3;3;0;37;2;0;0;4;0;0;1;0;0;0;238
"140023";"CAROEBE";0;0;0;45;57;1;0;5;17;0;0;0;0;1;0;2;6;2;0;14;0;0;0;2;0;0;0;0;0;0;152
"140028";"IRACEMA";0;0;0;3;28;2;0;0;12;0;0;1;1;0;0;2;3;0;0;14;0;0;0;2;0;0;0;0;0;0;68
"140030";"MUCAJAI";0;0;0;15;99;4;2;2;48;0;0;1;2;0;0;4;11;1;1;24;0;0;0;3;1;0;0;0;0;0;218
"140040";"NORMANDIA";0;0;0;18;87;0;0;5;68;0;0;0;0;0;1;2;5;0;0;27;1;1;0;2;0;0;0;0;0;0;217
"140045";"PACARAIMA";0;0;0;17;134;5;7;7;113;0;0;0;0;1;1;6;3;0;0;34;2;0;1;6;0;0;0;0;0;0;337
"140047";"RORAINOPOLIS";0;0;0;39;233;5;3;6;42;1;0;2;0;0;0;7;29;11;0;71;2;0;0;3;0;0;0;0;0;0;454
"140050";"SAO JOAO DA BALIZA";0;0;0;24;39;0;0;5;11;0;0;0;1;0;0;0;3;1;0;13;0;0;0;1;0;0;0;0;0;0;98
"140060";"SAO LUIZ";0;0;0;14;51;1;1;2;9;1;0;0;0;0;0;1;6;0;0;9;1;0;0;2;0;0;0;0;0;0;98
"140070";"UIRAMUTA";0;0;0;6;90;0;1;7;46;0;0;0;0;0;0;5;1;2;0;30;0;0;0;1;0;0;0;0;0;0;189
"150010";"ABAETETUBA";0;2;0;18;1197;25;37;40;320;109;0;10;17;2;18;205;111;205;21;290;5;5;0;252;8;0;0;0;1;2;2900
"150013";"ABEL FIGUEIREDO";0;0;0;0;75;4;3;5;15;1;0;0;2;0;0;23;4;8;0;18;1;2;0;2;0;0;0;0;0;0;163
"150020";"ACARA";1;1;0;8;371;4;4;37;140;6;0;2;1;1;6;24;33;24;0;79;2;9;1;62;1;0;0;0;0;0;817
"150030";"AFUA";0;0;0;0;160;10;7;9;151;0;0;1;0;1;0;3;5;2;0;45;0;1;0;2;0;0;0;0;0;0;397
"150034";"AGUA AZUL DO NORTE";0;0;0;10;231;2;20;15;16;2;0;0;0;1;1;30;5;17;1;32;0;1;0;1;0;0;0;0;0;5;390
"150040";"ALENQUER";0;0;0;64;767;8;15;56;173;1;0;1;0;0;0;11;19;11;2;56;1;1;0;10;1;0;0;0;0;0;1197
"150050";"ALMEIRIM";1;0;0;1;338;5;8;42;64;1;0;0;0;0;0;24;15;8;0;60;0;0;0;12;0;0;0;0;0;0;579
"150060";"ALTAMIRA";1;1;0;35;679;31;18;48;184;4;0;5;14;1;13;58;76;33;5;284;11;0;0;138;2;0;0;0;0;0;1641
"150070";"ANAJAS";0;0;0;0;70;4;7;15;12;0;0;0;1;0;2;5;15;2;0;15;2;1;0;17;0;0;0;0;1;0;169
"150080";"ANANINDEUA";0;1;0;82;2087;108;48;131;601;12;4;31;22;149;75;292;280;245;4;946;41;70;577;621;36;0;1;1;3;9;6477
"150085";"ANAPU";0;0;0;1;265;3;3;71;72;0;0;2;1;0;2;5;12;9;0;89;3;0;0;27;2;0;0;0;0;0;567
"150090";"AUGUSTO CORREA";0;0;0;1;710;7;14;37;121;2;0;0;1;1;0;27;18;12;2;78;4;29;0;56;2;0;0;0;0;0;1122
