"Codigo_Municipio";"Municipio";"0201 Coleta de material";"0209 Diagnostico por endoscopia";"0211 Metodos diagnosticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0402 Cirurgia de glandulas endocrinas";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"Total"
"130060";"BENJAMIN CONSTANT";0;0;0;2;151;0;2;17;126;2;0;1;0;1;0;64;9;11;0;56;0;0;0;2;1;0;0;0;0;0;445
"130063";"BERURI";0;0;0;1;98;0;2;14;101;0;0;1;0;1;4;5;5;2;0;25;0;2;0;5;1;0;0;0;0;2;269
"130068";"BOA VISTA DO RAMOS";0;0;0;3;142;0;22;13;54;0;0;1;0;0;1;8;4;3;0;25;1;0;0;0;0;0;0;0;0;0;277
"130070";"BOCA DO ACRE";1;0;0;13;251;8;6;19;118;1;1;4;1;3;5;37;43;17;1;101;2;2;0;2;2;0;0;0;0;0;638
"130080";"BORBA";0;0;0;3;344;1;6;25;150;0;0;0;0;0;1;22;13;12;1;86;0;2;0;2;1;0;0;0;0;0;669
"130083";"CAAPIRANGA";0;0;0;2;51;4;2;6;26;0;0;1;0;0;0;2;5;1;1;21;0;1;0;2;0;0;0;0;0;0;125
"130090";"CANUTAMA";0;0;0;0;112;0;0;14;18;0;0;0;0;0;1;1;3;8;0;32;0;0;0;1;0;0;0;0;0;0;190
"130100";"CARAUARI";0;0;0;0;116;3;0;25;90;2;0;1;2;0;0;31;13;31;0;82;4;4;0;3;0;0;0;0;0;0;407
"130110";"CAREIRO";0;0;0;5;202;2;1;10;41;0;0;3;0;1;3;26;12;75;0;91;0;1;0;8;0;0;0;0;0;0;481
"130115";"CAREIRO DA VARZEA";0;0;0;3;30;0;2;2;1;0;0;0;0;0;0;4;1;2;0;3;0;0;0;2;1;0;0;0;0;0;51
"130120";"COARI";0;0;0;6;450;8;14;17;229;0;0;0;0;19;0;75;53;25;0;162;3;4;0;6;2;0;1;0;0;0;1074
"130130";"CODAJAS";0;0;0;1;208;1;3;19;83;1;0;1;0;0;1;8;6;0;0;43;0;1;0;5;0;0;0;0;0;0;381
"130140";"EIRUNEPE";0;0;0;1;285;2;3;35;144;1;0;1;2;0;1;39;16;22;0;59;2;2;0;4;0;0;0;0;0;0;619
"130150";"ENVIRA";1;0;0;6;93;3;1;11;15;0;0;0;1;0;1;13;5;7;1;55;0;3;0;1;2;0;0;0;0;0;219
"130160";"FONTE BOA";0;0;0;1;179;0;10;8;113;16;0;0;0;0;1;34;10;12;2;54;2;1;0;1;0;0;0;0;0;0;444
"130165";"GUAJARA";0;0;0;9;166;1;0;5;39;0;0;1;2;0;1;14;26;0;1;28;0;0;0;4;2;0;0;0;0;0;299
"130170";"HUMAITA";0;0;0;3;254;6;8;49;133;1;0;2;1;0;5;57;50;15;2;131;1;0;0;21;4;0;1;0;0;0;744
"130180";"IPIXUNA";0;0;0;6;270;0;5;8;55;5;0;1;0;0;2;16;27;7;0;31;0;5;0;8;1;0;0;0;0;0;447
"130185";"IRANDUBA";0;0;0;5;415;8;7;20;80;2;0;2;1;4;4;31;31;3;0;31;4;8;0;15;1;0;0;0;0;0;672
"130190";"ITACOATIARA";1;0;0;47;501;12;27;58;296;0;0;3;6;0;4;118;61;38;0;222;3;18;1;14;3;0;0;0;1;3;1437
"130195";"ITAMARATI";0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;5
"130200";"ITAPIRANGA";0;0;0;0;82;0;1;4;44;0;0;0;1;0;0;4;7;2;0;16;0;0;0;1;0;0;0;0;0;0;162
"130210";"JAPURA";0;0;0;2;69;0;4;11;18;0;0;0;0;0;0;0;1;3;0;3;0;0;0;0;0;0;0;0;0;0;111
"130220";"JURUA";0;0;0;0;12;1;2;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;1;0;0;1;0;0;0;23
"130230";"JUTAI";0;1;0;1;98;0;11;1;92;3;0;0;0;0;0;14;7;4;0;28;1;0;0;2;0;0;0;0;0;0;263
"130240";"LABREA";0;0;0;2;208;1;9;40;160;1;0;2;0;0;3;62;17;33;1;79;2;0;0;5;0;0;1;0;0;0;626
"130250";"MANACAPURU";1;0;0;46;678;5;21;43;316;5;0;0;1;2;7;80;58;59;1;217;4;8;0;40;1;0;0;0;0;0;1593
"130255";"MANAQUIRI";0;0;0;1;223;0;2;4;19;0;0;0;1;0;1;11;6;2;0;4;1;2;0;4;1;0;0;0;0;1;283
"130260";"MANAUS";9;5;2;709;12412;446;423;761;4163;83;55;140;208;130;336;1992;1549;1092;98;4054;140;217;13;945;301;1;21;0;12;61;30378
"130270";"MANICORE";0;0;0;0;213;0;7;58;158;3;0;0;0;0;1;11;19;6;1;63;3;2;0;10;0;0;1;0;0;0;556
"130280";"MARAA";0;0;0;3;174;1;26;9;95;1;0;0;0;0;0;6;3;4;0;24;0;0;0;0;0;0;0;0;0;0;346
"130290";"MAUES";0;0;0;2;340;2;12;39;178;49;0;1;1;0;1;71;22;45;5;143;7;7;0;10;2;0;0;0;0;0;937
"130300";"NHAMUNDA";0;0;0;2;97;1;6;14;72;0;0;0;0;1;0;7;5;7;0;33;0;2;0;0;0;0;0;0;0;0;247
"130310";"NOVA OLINDA DO NORTE";0;0;0;1;177;4;6;32;115;0;0;1;1;0;0;9;10;2;0;71;0;1;0;9;0;0;0;0;0;0;439
"130320";"NOVO AIRAO";0;0;0;2;99;8;2;6;32;0;0;0;0;0;1;20;13;10;0;20;0;1;0;0;0;0;0;0;0;0;214
"130330";"NOVO ARIPUANA";0;0;0;2;150;0;1;26;74;1;0;0;0;0;0;16;8;9;1;44;0;3;0;6;0;0;0;0;0;0;341
"130340";"PARINTINS";0;0;0;54;681;5;31;43;340;3;0;2;4;0;6;109;91;81;6;262;2;1;0;8;3;0;0;0;0;0;1732
"130350";"PAUINI";0;0;0;2;124;0;1;7;19;0;0;1;0;0;1;11;6;8;0;25;0;0;0;0;0;0;0;0;0;0;205
"130353";"PRESIDENTE FIGUEIREDO";0;0;0;3;183;4;5;9;62;1;0;0;0;2;2;56;29;34;0;49;0;1;0;7;1;0;0;0;0;0;448
"130356";"RIO PRETO DA EVA";0;0;0;2;196;3;2;6;24;2;1;1;3;0;1;27;14;19;0;8;1;1;0;14;2;0;0;0;0;0;327
"130360";"SANTA ISABEL DO RIO NEGRO";0;0;0;0;57;0;1;7;53;1;0;0;1;0;0;3;6;1;0;5;0;0;0;0;0;0;0;0;0;0;135
"130370";"SANTO ANTONIO DO ICA";0;0;0;12;148;0;0;12;150;0;0;0;0;0;0;29;6;7;1;33;1;0;0;0;0;0;0;0;0;0;399
"130380";"SAO GABRIEL DA CACHOEIRA";0;0;0;47;203;2;6;12;194;0;0;2;4;1;3;20;26;1;1;48;2;1;0;1;0;0;0;0;0;0;574
"130390";"SAO PAULO DE OLIVENCA";0;0;0;0;255;3;11;52;86;1;0;0;1;0;0;23;11;6;1;69;0;1;0;4;0;0;0;0;0;0;524
"130395";"SAO SEBASTIAO DO UATUMA";0;0;0;54;108;0;6;10;41;0;0;0;0;0;0;8;3;1;1;16;1;1;0;2;0;0;1;0;0;0;253
"130400";"SILVES";0;0;0;1;57;2;4;6;42;1;0;0;1;0;1;15;5;19;0;6;0;1;0;0;1;0;0;0;0;0;162
"130406";"TABATINGA";0;0;0;0;250;3;6;18;271;0;0;1;1;0;0;62;24;31;0;57;6;1;0;5;2;0;0;0;0;0;738
"130410";"TAPAUA";0;0;0;14;142;1;11;9;45;0;0;0;0;0;3;14;7;3;0;63;0;1;0;1;0;0;0;0;0;0;314
"130420";"TEFE";0;0;0;17;540;18;14;36;354;2;0;1;2;2;2;36;49;7;0;150;3;4;0;13;4;0;0;0;0;1;1255
"130423";"TONANTINS";0;0;0;0;98;0;2;10;96;0;0;0;0;0;0;7;8;7;0;18;0;0;0;2;1;0;0;0;0;0;249
"130426";"UARINI";0;0;0;0;106;0;4;22;48;1;0;0;2;0;0;27;1;11;0;67;1;10;0;0;0;0;0;0;0;0;300
"130430";"URUCARA";0;0;1;1;103;0;2;12;37;0;0;0;1;0;0;17;16;2;0;33;0;5;0;2;0;0;0;0;0;0;232
"130440";"URUCURITUBA";0;0;0;55;29;0;1;1;53;1;0;0;0;0;1;7;3;8;0;31;0;0;0;2;1;0;0;0;0;0;193
"140002";"AMAJARI";1;0;0;10;109;4;0;5;50;0;0;2;0;0;1;3;3;3;0;18;0;0;0;1;0;0;0;0;0;0;210
"140005";"ALTO ALEGRE";0;0;0;21;168;1;1;7;56;0;0;2;0;0;0;5;9;1;0;26;0;0;0;7;0;0;0;0;0;0;304
"140010";"BOA VISTA";8;0;0;561;4376;152;93;100;1251;6;1;31;49;7;43;152;266;86;5;891;33;1;8;169;27;0;1;0;2;4;8323
"140015";"BONFIM";2;0;0;16;95;5;1;3;89;0;0;0;2;0;4;2;5;2;0;23;0;0;0;0;0;0;0;0;0;0;249
"140017";"CANTA";0;0;0;19;122;5;1;2;55;0;0;3;3;0;0;4;9;1;1;23;1;0;1;6;0;0;0;0;0;0;256
"140020";"CARACARAI";0;0;0;24;156;2;0;4;65;0;0;1;2;0;0;2;4;5;0;36;1;0;1;1;0;0;0;0;0;0;304
"140023";"CAROEBE";0;0;0;21;49;0;1;0;28;0;0;0;0;0;2;2;4;3;0;15;0;1;0;1;0;0;0;0;0;0;127
"140028";"IRACEMA";1;0;0;4;49;2;0;3;18;0;0;1;0;0;2;6;4;3;0;13;0;0;0;1;0;0;0;0;0;0;107
"140030";"MUCAJAI";0;0;0;15;117;5;3;4;55;0;0;1;1;0;3;0;11;4;0;38;3;0;1;4;0;0;0;0;0;0;265
"140040";"NORMANDIA";0;0;0;20;92;2;0;1;81;0;0;0;0;0;0;8;3;2;0;23;0;0;0;3;0;0;0;0;0;0;235
"140045";"PACARAIMA";0;0;0;38;180;6;3;13;98;0;0;4;0;0;0;4;8;1;0;37;1;0;0;2;0;0;0;0;0;0;395
"140047";"RORAINOPOLIS";0;0;0;44;283;1;3;9;66;0;0;2;3;0;2;14;20;20;0;86;2;1;0;5;0;0;0;0;0;0;561
"140050";"SAO JOAO DA BALIZA";0;0;0;13;65;0;0;0;13;0;0;3;0;0;0;2;2;5;0;17;0;0;0;0;0;0;0;0;0;0;120
"140060";"SAO LUIZ";0;0;0;12;28;0;1;2;8;0;0;1;1;0;0;0;5;3;0;13;0;0;1;1;1;0;0;0;0;0;77
"140070";"UIRAMUTA";0;0;0;10;100;0;1;13;49;0;0;1;0;1;2;1;3;1;1;20;0;0;0;1;0;0;0;0;0;0;204
"150010";"ABAETETUBA";0;2;1;11;1143;23;39;28;376;62;2;8;12;4;18;214;237;199;17;275;6;10;0;239;11;0;0;0;0;0;2937
"150013";"ABEL FIGUEIREDO";0;0;0;0;56;0;0;7;12;4;0;1;0;0;0;22;5;9;1;15;0;0;0;1;0;0;0;0;0;0;133
"150020";"ACARA";0;0;0;6;316;7;6;36;114;6;0;4;3;3;6;46;29;23;2;128;3;5;0;81;2;0;1;1;0;0;828
"150030";"AFUA";0;0;0;1;157;2;18;14;101;0;0;1;0;2;0;4;2;11;0;57;1;0;0;0;0;0;0;0;0;0;371
"150034";"AGUA AZUL DO NORTE";0;0;0;19;122;2;8;5;13;0;0;0;2;1;1;21;6;8;0;40;0;0;0;2;0;0;0;0;0;7;257
"150040";"ALENQUER";0;0;0;80;663;8;7;83;188;1;0;3;0;0;0;8;19;15;1;30;2;2;0;8;1;0;0;0;0;0;1119
"150050";"ALMEIRIM";0;0;0;5;246;8;9;42;123;3;0;0;2;0;3;28;19;20;1;94;1;0;0;5;1;0;0;0;1;1;612
"150060";"ALTAMIRA";1;0;0;62;658;27;30;64;182;19;3;18;12;1;22;94;113;46;12;339;17;0;1;149;5;0;0;0;0;0;1875
"150070";"ANAJAS";0;0;0;0;136;1;6;24;101;8;0;0;1;1;0;9;11;22;1;37;3;0;0;11;1;0;0;0;0;0;373
"150080";"ANANINDEUA";4;6;1;69;1502;104;42;182;537;24;3;44;47;51;76;361;260;327;6;934;31;81;530;714;28;1;1;1;4;8;5979
"150085";"ANAPU";0;0;0;1;245;1;6;59;87;0;0;2;2;0;1;15;16;7;1;101;2;0;0;43;0;0;0;0;0;0;589
"150090";"AUGUSTO CORREA";0;0;0;1;701;4;13;38;143;12;0;2;2;0;0;23;14;33;2;91;2;27;0;56;2;0;0;0;0;0;1166
