"Codigo_Municipio";"Municipio";"0201 Coleta de material";"0209 Diagnostico por endoscopia";"0211 Metodos diagnosticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0402 Cirurgia de glandulas endocrinas";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"Total"
"110011";"JARU";1;0;0;41;561;26;12;42;64;2;2;4;1;2;2;27;31;13;0;130;0;0;0;17;10;0;2;0;0;0;990
"110012";"JI-PARANA";0;0;0;13;985;41;70;27;153;5;0;6;8;2;4;75;68;29;0;151;0;0;0;32;17;0;1;0;1;18;1706
"110013";"MACHADINHO D'OESTE";1;0;0;2;312;6;26;54;43;4;0;1;1;2;2;11;29;9;1;65;1;0;0;14;4;0;1;0;0;0;589
"110014";"NOVA BRASILANDIA D'OESTE";0;0;0;2;143;0;6;8;3;0;0;1;2;0;0;6;6;5;0;35;0;0;0;1;0;0;0;0;0;0;218
"110015";"OURO PRETO DO OESTE";0;0;0;16;377;11;1;19;19;1;0;5;0;0;1;52;12;32;0;57;0;0;0;9;5;0;1;0;0;0;618
"110018";"PIMENTA BUENO";0;0;0;9;428;24;20;91;23;3;0;3;1;0;1;4;22;9;0;65;0;1;0;13;2;0;0;0;0;0;719
"110020";"PORTO VELHO";4;4;0;47;3772;236;144;881;727;21;2;83;22;5;69;277;622;140;5;877;25;4;0;460;54;0;14;0;9;29;8533
"110025";"PRESIDENTE MEDICI";1;0;0;4;178;3;9;8;9;2;1;1;1;0;1;6;9;3;0;40;0;0;0;7;3;0;0;0;0;0;286
"110026";"RIO CRESPO";0;0;0;15;15;2;0;2;1;0;0;0;1;0;0;2;2;1;0;1;0;0;0;1;1;0;0;0;0;0;44
"110028";"ROLIM DE MOURA";1;1;0;59;431;12;10;45;15;1;0;1;5;0;0;22;26;12;1;173;4;0;0;26;8;0;0;0;0;6;859
"110029";"SANTA LUZIA D'OESTE";1;0;0;1;85;3;4;7;1;0;0;0;1;0;0;0;1;0;0;13;1;0;0;4;1;0;0;0;0;0;123
"110030";"VILHENA";2;0;0;191;1100;19;40;75;137;2;1;6;20;0;2;68;155;24;0;307;8;3;0;14;10;0;0;0;0;0;2184
"110032";"SAO MIGUEL DO GUAPORE";0;0;0;14;177;3;10;11;15;0;0;1;1;0;2;15;8;23;0;89;0;0;0;7;0;0;0;0;0;0;376
"110033";"NOVA MAMORE";0;0;0;4;250;5;8;31;28;0;0;3;0;0;2;13;27;5;0;32;1;1;0;15;2;0;0;0;1;0;428
"110034";"ALVORADA D'OESTE";0;2;0;20;80;11;2;6;4;0;0;1;1;0;2;4;5;2;0;10;1;0;0;12;1;0;0;0;0;0;164
"110037";"ALTO ALEGRE DOS PARECIS";0;0;0;2;119;4;8;9;4;0;0;1;0;0;0;3;3;0;0;21;0;0;0;5;0;0;0;0;0;1;180
"110040";"ALTO PARAISO";0;0;0;12;124;2;4;16;16;0;0;4;0;0;1;2;16;0;0;12;0;0;0;13;3;0;0;0;0;1;226
"110045";"BURITIS";0;0;0;3;241;7;7;45;24;1;0;2;0;0;1;2;33;4;1;24;1;0;0;19;3;0;0;0;0;5;423
"110050";"NOVO HORIZONTE DO OESTE";0;0;0;2;102;0;1;3;3;1;0;0;0;0;0;2;3;3;0;13;0;1;0;3;0;0;0;0;0;0;137
"110060";"CACAULANDIA";0;0;0;3;23;1;0;3;1;0;0;0;0;0;1;2;0;0;0;3;0;0;0;0;1;0;0;0;0;0;38
"110070";"CAMPO NOVO DE RONDONIA";0;0;0;1;66;3;6;15;4;0;0;1;0;0;0;3;7;0;0;3;0;0;0;3;1;0;0;0;0;0;113
"110080";"CANDEIAS DO JAMARI";1;0;0;2;137;13;9;28;16;0;0;1;0;1;3;14;41;9;1;33;1;0;0;15;1;0;0;0;1;0;327
"110090";"CASTANHEIRAS";0;0;0;0;9;0;1;1;1;0;0;0;0;0;0;4;0;1;0;4;0;0;0;0;1;0;0;0;0;0;22
"110092";"CHUPINGUAIA";1;0;0;3;27;4;4;5;9;2;0;0;3;0;0;5;10;1;1;12;1;0;0;9;1;0;0;0;0;3;101
"110094";"CUJUBIM";0;0;0;19;176;0;5;24;20;1;0;0;0;0;2;2;15;1;0;14;0;0;0;8;2;0;0;0;0;0;289
"110100";"GOVERNADOR JORGE TEIXEIRA";1;0;0;1;23;1;0;2;8;0;0;0;2;1;0;5;2;0;0;5;1;0;0;5;0;0;0;0;0;0;57
"110110";"ITAPUA DO OESTE";0;0;0;0;72;6;1;14;10;1;0;0;1;0;1;4;4;1;0;8;1;1;0;10;1;0;0;0;0;0;136
"110120";"MINISTRO ANDREAZZA";0;1;0;1;60;8;1;0;2;0;0;0;0;0;0;3;2;2;0;7;0;0;0;0;1;0;0;0;0;0;88
"110130";"MIRANTE DA SERRA";0;0;0;3;66;0;1;4;3;0;0;0;0;0;0;4;5;3;0;6;0;0;0;3;1;0;1;0;0;0;100
"110140";"MONTE NEGRO";0;0;0;1;130;4;16;18;10;4;0;3;0;1;2;2;9;1;0;2;0;0;0;8;0;0;0;0;0;0;211
"110143";"NOVA UNIAO";0;0;0;0;75;0;3;0;2;1;0;0;0;0;0;2;2;1;0;7;0;0;0;1;0;0;0;0;0;0;94
"110145";"PARECIS";0;0;0;70;7;1;0;1;2;0;0;0;1;0;0;0;4;0;0;4;1;0;0;1;0;0;0;0;0;0;92
"110146";"PIMENTEIRAS DO OESTE";0;0;0;4;29;0;0;2;4;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;0;0;0;0;0;44
"110147";"PRIMAVERA DE RONDONIA";0;0;0;0;18;1;0;4;0;1;0;0;0;0;0;1;1;2;0;7;0;0;0;1;1;0;0;0;0;0;37
"110148";"SAO FELIPE D'OESTE";0;0;0;2;14;6;2;3;0;0;0;0;0;0;0;1;1;0;0;6;0;0;0;1;0;0;0;0;0;0;36
"110149";"SAO FRANCISCO DO GUAPORE";0;0;0;4;125;2;7;11;9;3;0;0;1;0;1;7;9;7;0;29;0;1;0;6;0;0;1;0;0;0;223
"110150";"SERINGUEIRAS";0;0;0;22;80;3;3;5;7;0;0;0;0;0;0;13;11;8;0;34;0;0;0;2;2;0;0;0;0;0;190
"110155";"TEIXEIROPOLIS";0;0;0;0;46;0;0;0;0;0;0;1;0;0;0;0;0;2;0;6;0;0;0;0;0;0;0;0;0;0;55
"110160";"THEOBROMA";0;0;0;2;40;3;1;7;8;1;0;0;1;0;0;2;3;4;0;5;0;0;0;5;0;0;0;0;0;0;82
"110170";"URUPA";0;0;0;3;50;9;5;2;1;0;0;0;0;0;1;5;4;5;0;15;0;0;0;1;0;0;0;0;0;0;101
"110175";"VALE DO ANARI";0;0;0;0;19;1;0;7;5;0;0;0;0;1;3;2;4;0;0;7;2;2;0;4;2;0;0;0;0;0;59
"110180";"VALE DO PARAISO";0;0;0;1;76;1;0;3;0;0;0;0;1;0;0;5;4;2;0;3;0;1;0;0;2;0;0;0;0;0;99
"120001";"ACRELANDIA";0;0;0;5;23;1;4;2;14;1;0;0;0;0;1;7;10;0;0;23;0;0;0;4;4;0;0;0;1;0;100
"120005";"ASSIS BRASIL";1;0;0;17;101;1;0;6;46;0;0;1;0;0;0;4;5;2;0;24;0;0;0;2;0;0;0;0;0;0;210
"120010";"BRASILEIA";0;0;0;61;225;7;13;9;60;2;2;4;0;0;4;12;19;11;0;94;0;1;0;4;2;0;0;0;0;0;530
"120013";"BUJARI";1;0;0;2;19;2;1;3;9;0;0;2;0;0;0;1;5;2;1;10;0;0;0;0;0;0;0;0;0;0;58
"120017";"CAPIXABA";0;0;0;5;30;3;0;1;17;1;0;1;0;0;0;5;5;1;1;24;0;0;0;1;1;0;0;0;0;0;96
"120020";"CRUZEIRO DO SUL";1;0;0;71;733;21;2;18;145;4;0;9;1;4;5;67;115;14;2;207;9;2;0;20;0;0;0;0;1;0;1451
"120025";"EPITACIOLANDIA";0;0;0;44;153;7;8;10;35;0;0;0;0;0;1;10;8;2;0;54;0;1;0;2;2;0;0;0;0;0;337
"120030";"FEIJO";0;0;0;16;88;1;1;16;76;0;1;1;3;0;2;10;12;4;0;42;0;0;0;5;0;0;0;0;0;1;279
"120032";"JORDAO";0;0;0;0;10;4;2;0;13;0;0;0;0;0;0;0;3;0;0;9;0;0;0;0;0;0;0;0;0;0;41
"120033";"MANCIO LIMA";0;0;0;10;80;3;1;4;29;0;1;1;0;1;0;9;18;2;1;33;0;0;0;6;1;0;0;0;0;0;200
"120034";"MANOEL URBANO";0;0;0;13;80;1;2;9;32;0;0;0;0;0;0;3;5;1;0;8;0;0;0;0;0;0;0;0;0;1;155
"120035";"MARECHAL THAUMATURGO";0;0;0;23;28;1;0;3;30;0;0;0;1;0;1;3;7;0;0;12;1;0;0;2;1;0;0;0;0;1;114
"120038";"PLACIDO DE CASTRO";0;0;0;3;58;5;2;5;25;0;0;1;0;0;2;2;15;2;0;23;0;0;0;4;0;0;0;0;0;0;147
"120039";"PORTO WALTER";0;0;0;5;24;0;0;2;20;0;0;0;1;0;0;4;7;3;1;14;0;0;0;1;0;0;0;0;0;0;82
"120040";"RIO BRANCO";15;0;0;126;1645;151;102;146;681;14;6;48;16;1;33;352;307;146;14;868;16;6;1;63;42;0;1;0;2;13;4815
"120042";"RODRIGUES ALVES";0;0;0;24;103;3;0;3;42;0;0;0;0;0;1;7;12;1;1;25;0;0;0;1;0;0;0;0;0;0;223
"120043";"SANTA ROSA DO PURUS";0;0;0;7;27;1;0;1;15;0;0;0;0;0;0;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;59
"120045";"SENADOR GUIOMARD";1;0;0;12;122;4;6;7;46;0;1;0;0;0;1;6;17;6;0;41;1;0;0;2;2;0;0;0;0;0;275
"120050";"SENA MADUREIRA";1;0;0;52;281;5;7;44;89;3;0;2;2;0;2;18;27;4;1;86;0;1;0;5;2;0;0;0;0;0;632
"120060";"TARAUACA";4;0;0;157;167;9;5;2;143;1;0;3;2;1;0;11;18;6;0;156;3;4;0;14;2;0;1;0;1;3;713
"120070";"XAPURI";2;0;0;39;210;1;9;14;33;0;0;2;0;0;0;4;3;4;0;36;1;0;0;0;0;0;0;0;1;1;360
"120080";"PORTO ACRE";1;0;0;4;35;2;1;1;27;2;1;0;1;0;0;5;13;5;0;31;1;1;0;3;1;0;0;0;0;0;135
"130002";"ALVARAES";0;0;0;2;131;0;4;17;22;0;0;0;0;0;0;6;4;1;0;15;0;0;0;0;0;0;0;0;1;0;203
"130006";"AMATURA";0;0;0;1;84;0;3;4;25;0;0;0;0;0;0;2;1;0;0;4;0;0;0;0;0;0;0;0;0;0;124
"130008";"ANAMA";0;0;0;0;13;0;0;0;5;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;25
"130010";"ANORI";0;0;0;2;134;0;2;8;30;0;0;0;1;0;0;4;4;0;0;25;0;1;0;1;0;0;0;0;0;0;212
"130014";"APUI";0;0;0;0;76;1;1;7;30;1;0;0;0;0;1;5;7;5;0;26;0;3;0;2;2;0;0;0;0;0;167
"130020";"ATALAIA DO NORTE";0;0;0;0;61;0;0;3;23;0;0;0;0;0;0;1;2;1;0;3;0;0;0;0;0;0;0;0;0;0;94
"130030";"AUTAZES";0;0;0;3;164;0;12;11;54;0;1;0;0;0;1;10;7;1;0;52;2;2;0;3;2;0;0;0;0;0;325
"130040";"BARCELOS";0;0;0;0;68;0;0;2;17;0;0;0;0;0;1;15;1;0;0;19;0;0;0;0;0;0;0;0;0;0;123
"130050";"BARREIRINHA";0;0;0;2;217;0;5;23;114;0;0;0;0;0;0;18;18;2;3;69;2;2;0;1;2;0;0;0;0;0;478
"130060";"BENJAMIN CONSTANT";0;0;0;0;221;5;3;15;106;0;0;0;0;0;1;13;7;1;0;38;0;0;0;0;1;0;0;0;0;0;411
"130063";"BERURI";0;0;0;1;109;0;2;14;82;0;0;0;0;0;0;3;1;0;0;20;0;0;0;1;0;0;0;0;0;0;233
"130068";"BOA VISTA DO RAMOS";0;0;0;0;180;1;3;12;47;0;0;0;0;0;0;4;4;1;0;26;0;0;0;0;1;0;0;0;0;0;279
"130070";"BOCA DO ACRE";0;0;0;4;217;8;1;23;93;1;0;3;0;0;1;5;23;9;1;96;0;0;0;2;3;0;0;0;1;0;491
"130080";"BORBA";0;0;0;1;332;2;8;32;105;1;0;0;0;0;0;6;10;5;0;50;0;0;0;1;1;0;0;0;0;0;554
"130083";"CAAPIRANGA";0;0;0;2;93;1;4;24;20;0;0;1;0;0;0;4;5;2;1;28;0;1;0;1;0;0;0;0;1;0;188
"130090";"CANUTAMA";0;0;0;1;84;0;3;7;17;0;0;0;0;0;0;1;2;1;0;2;0;0;0;2;0;0;0;0;0;0;120
"130100";"CARAUARI";0;0;0;1;97;6;1;17;83;0;0;0;0;44;1;36;9;42;3;67;1;2;0;3;0;0;0;0;0;0;413
"130110";"CAREIRO";0;0;0;1;220;1;0;7;39;0;0;0;0;1;3;16;9;11;0;52;3;0;0;2;0;0;0;0;0;0;365
"130115";"CAREIRO DA VARZEA";0;0;0;1;35;1;2;1;8;0;0;0;1;0;1;3;5;0;0;5;0;2;0;0;0;0;0;0;0;0;65
"130120";"COARI";0;0;0;1;483;3;9;14;281;0;0;0;2;0;2;68;34;10;0;164;2;3;0;0;2;0;0;0;0;0;1078
"130130";"CODAJAS";0;0;0;1;163;4;2;7;4;0;0;0;0;0;2;6;3;1;0;12;0;1;0;1;1;0;0;0;0;0;208
"130140";"EIRUNEPE";0;0;0;4;135;1;2;5;71;0;0;0;0;0;1;7;1;11;0;21;0;1;0;0;0;0;0;0;0;0;260
"130150";"ENVIRA";0;0;0;0;135;3;3;9;31;0;0;0;0;0;0;1;1;0;1;48;0;0;0;0;0;0;0;0;0;0;232
"130160";"FONTE BOA";0;0;0;0;182;4;6;1;107;4;0;0;1;0;0;17;2;6;0;52;0;0;0;2;0;0;0;0;0;0;384
"130165";"GUAJARA";0;0;0;4;123;1;2;7;23;0;0;1;2;0;0;9;6;1;1;27;0;1;0;1;0;0;0;0;0;0;209
"130170";"HUMAITA";0;0;0;0;259;4;3;63;87;2;0;3;1;0;0;25;42;12;0;136;0;0;0;14;4;0;1;0;0;0;656
"130180";"IPIXUNA";0;0;0;1;154;1;3;7;50;1;0;0;0;0;0;10;3;12;1;22;1;0;0;4;0;0;0;0;0;0;270
"130185";"IRANDUBA";0;0;0;8;256;3;2;14;54;0;0;2;0;2;3;19;25;2;0;30;2;5;0;10;3;0;0;0;0;0;440
"130190";"ITACOATIARA";0;0;0;31;783;5;5;32;298;2;1;1;5;1;7;36;36;2;0;195;2;4;1;5;6;0;0;0;0;0;1458
"130195";"ITAMARATI";0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;7
"130200";"ITAPIRANGA";0;0;0;2;122;4;1;4;39;0;1;0;0;0;0;4;1;1;0;10;0;0;0;1;0;0;0;0;0;0;190
"130210";"JAPURA";0;0;0;0;50;0;1;2;16;0;0;0;0;0;0;0;5;2;0;5;0;0;0;0;0;0;0;0;0;0;81
"130220";"JURUA";0;0;0;1;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7
"130230";"JUTAI";0;0;0;0;125;0;6;7;83;9;0;0;0;0;0;17;1;8;0;49;0;1;0;1;0;0;0;0;0;0;307
"130240";"LABREA";0;0;0;4;236;9;8;41;113;1;0;0;0;0;0;30;11;31;0;78;2;1;0;4;0;0;0;0;0;0;569
"130250";"MANACAPURU";0;0;0;34;859;5;9;43;304;0;0;3;0;1;4;49;35;11;0;213;2;1;0;11;4;0;0;0;0;0;1588
"130255";"MANAQUIRI";0;0;0;1;183;0;1;3;28;0;0;0;0;0;6;3;1;0;0;0;0;1;0;0;0;0;0;0;0;3;230
"130260";"MANAUS";2;5;3;383;15036;303;293;554;4261;23;12;78;97;52;234;1165;947;349;26;3324;118;189;5;471;262;3;3;0;25;65;28288
"130270";"MANICORE";0;0;0;0;395;7;7;70;207;10;0;1;0;0;1;31;9;9;1;152;2;2;0;3;0;0;0;0;0;0;907
"130280";"MARAA";0;0;0;0;38;1;0;1;9;0;0;0;0;0;0;1;3;0;0;6;0;0;0;0;1;0;0;0;0;0;60
"130290";"MAUES";0;0;0;1;370;1;3;42;175;13;0;0;1;0;0;52;16;28;0;111;8;0;0;0;0;0;0;0;0;0;821
"130300";"NHAMUNDA";0;0;0;0;150;0;2;13;33;0;0;0;0;0;0;3;2;2;0;33;0;0;0;1;1;0;0;0;0;0;240
"130310";"NOVA OLINDA DO NORTE";0;0;0;3;186;0;1;9;77;0;0;0;0;0;0;13;1;1;0;33;1;0;0;7;0;0;0;0;0;0;332
"130320";"NOVO AIRAO";0;0;0;1;83;1;1;2;29;5;0;0;0;0;1;3;17;5;0;23;0;1;0;1;0;0;0;0;0;0;173
"130330";"NOVO ARIPUANA";0;0;0;1;12;0;4;0;2;0;0;0;0;0;0;1;4;0;0;2;0;0;0;4;0;0;0;0;0;0;30
"130340";"PARINTINS";0;3;0;20;1335;5;13;28;260;4;0;6;5;1;2;62;53;18;4;216;4;1;0;6;5;0;0;0;0;0;2051
"130350";"PAUINI";0;0;0;11;103;6;0;8;29;0;0;1;0;0;1;4;1;0;0;7;0;0;0;0;0;0;0;0;0;0;171
"130353";"PRESIDENTE FIGUEIREDO";0;0;0;0;315;0;3;6;45;0;0;0;0;0;1;20;9;17;0;39;2;3;0;5;2;0;0;0;0;0;467
"130356";"RIO PRETO DA EVA";0;0;0;1;174;2;3;15;52;0;0;1;2;0;1;15;12;2;0;13;0;4;0;5;1;0;0;0;0;0;303
"130360";"SANTA ISABEL DO RIO NEGRO";0;0;0;0;7;0;0;0;1;0;0;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;14
"130370";"SANTO ANTONIO DO ICA";0;0;0;18;194;2;6;15;143;0;0;0;0;0;0;9;2;2;0;43;0;1;0;0;1;0;0;0;0;0;436
"130380";"SAO GABRIEL DA CACHOEIRA";0;0;0;29;175;4;3;5;126;0;0;1;2;0;2;4;15;1;0;42;1;1;0;2;0;0;0;0;0;0;413
"130390";"SAO PAULO DE OLIVENCA";0;0;0;0;243;0;2;22;48;1;0;0;0;0;0;24;3;12;0;48;1;4;0;1;0;0;0;0;0;0;409
"130395";"SAO SEBASTIAO DO UATUMA";0;0;0;14;74;0;2;3;19;0;0;0;1;0;0;3;3;0;0;15;0;0;1;1;0;0;0;0;0;0;136
"130400";"SILVES";0;0;0;1;165;0;1;4;22;0;0;0;0;0;0;6;0;0;0;11;0;1;0;0;1;0;0;0;0;0;212
"130406";"TABATINGA";0;0;0;1;348;5;4;15;213;0;1;1;0;0;1;52;21;25;0;66;7;2;0;1;2;0;0;0;0;0;765
"130410";"TAPAUA";0;0;0;2;69;2;13;5;43;0;0;0;0;0;2;3;4;2;0;30;0;0;0;1;2;0;0;0;0;0;178
"130420";"TEFE";0;0;0;46;709;17;11;42;191;0;0;0;4;0;0;31;34;5;0;153;5;3;0;11;3;0;0;0;0;4;1269
"130423";"TONANTINS";0;0;0;1;101;0;0;5;62;0;0;0;0;0;0;6;4;3;0;15;0;0;0;0;0;0;0;0;0;0;197
"130426";"UARINI";0;0;0;2;177;1;1;13;34;0;0;0;0;0;0;6;1;0;1;32;0;10;0;0;0;0;0;0;0;0;278
"130430";"URUCARA";0;0;0;1;218;0;4;8;48;0;0;1;0;0;1;3;3;1;0;23;1;3;0;0;0;0;0;0;0;0;315
"130440";"URUCURITUBA";0;0;0;0;26;1;1;1;4;0;0;0;0;0;0;3;2;0;0;8;0;0;0;0;0;0;0;0;0;0;46
"140002";"AMAJARI";0;0;0;11;93;4;1;1;33;0;0;0;0;0;2;2;0;4;0;23;0;0;0;1;0;0;0;0;0;0;175
"140005";"ALTO ALEGRE";0;0;0;22;137;4;1;7;35;0;0;0;0;0;1;7;5;1;0;27;2;0;0;1;1;0;0;0;0;0;251
"140010";"BOA VISTA";5;0;0;383;3858;93;66;91;1135;7;2;22;36;7;15;211;190;83;11;798;38;3;17;162;20;0;1;0;2;13;7269
"140015";"BONFIM";0;0;0;14;78;1;2;5;65;0;0;0;0;0;1;1;3;0;0;20;0;0;0;1;1;0;0;0;0;0;192
"140017";"CANTA";0;0;0;23;121;2;3;7;68;0;0;1;2;1;0;8;13;0;0;17;2;0;0;6;0;0;0;0;0;0;274
"140020";"CARACARAI";0;0;0;14;110;5;1;1;55;0;0;0;0;0;0;7;7;2;0;26;1;0;1;6;0;0;0;0;0;0;236
"140023";"CAROEBE";0;0;0;18;50;0;0;4;22;0;0;0;0;0;0;3;6;1;0;21;0;0;0;1;0;0;0;0;0;0;126
"140028";"IRACEMA";0;0;0;4;29;2;1;0;14;0;0;0;1;0;1;3;5;0;0;9;1;0;0;3;1;0;0;0;0;0;74
"140030";"MUCAJAI";0;0;0;28;149;2;2;2;55;0;0;0;0;2;0;6;8;3;0;29;3;0;0;2;1;0;0;0;0;0;292
"140040";"NORMANDIA";0;0;0;15;75;0;1;1;65;2;0;1;1;0;0;7;2;2;0;28;0;0;0;3;0;0;0;0;0;0;203
"140045";"PACARAIMA";0;0;0;25;154;8;0;2;102;0;0;0;1;0;0;12;2;1;0;35;0;0;0;1;1;0;0;0;0;0;344
"140047";"RORAINOPOLIS";0;0;0;22;271;4;2;9;82;0;0;0;0;0;0;14;17;14;0;74;0;0;0;11;0;0;0;0;0;1;521
"140050";"SAO JOAO DA BALIZA";0;0;0;20;52;0;1;1;15;0;0;1;2;0;1;1;3;2;0;10;0;0;0;3;0;0;0;0;0;0;112
"140060";"SAO LUIZ";0;0;0;9;46;2;3;4;11;0;0;0;1;0;0;2;4;1;0;8;0;0;0;2;1;0;0;0;0;0;94
"140070";"UIRAMUTA";0;0;0;6;96;0;2;6;45;0;0;1;0;1;0;4;3;2;0;25;0;0;1;2;0;0;0;0;0;0;194
"150010";"ABAETETUBA";0;0;0;9;1221;22;24;37;272;126;0;13;14;9;17;227;51;188;16;298;8;5;0;365;4;0;0;0;1;1;2928
"150013";"ABEL FIGUEIREDO";0;0;0;1;66;1;1;7;10;0;0;1;0;0;0;1;5;1;1;17;0;0;0;3;0;0;0;0;0;0;115
"150020";"ACARA";0;2;0;9;243;4;4;48;101;3;0;5;3;0;3;26;20;18;0;103;2;3;0;52;3;0;0;0;0;0;652
"150030";"AFUA";0;0;0;1;182;8;19;17;152;0;0;0;2;0;2;2;1;5;0;55;1;0;0;0;2;0;0;0;0;0;449
"150034";"AGUA AZUL DO NORTE";0;0;0;21;144;1;17;11;15;0;0;0;1;0;0;11;10;11;0;28;1;0;0;7;0;0;0;0;1;2;281
"150040";"ALENQUER";0;0;0;56;652;1;6;54;181;1;0;2;0;0;0;26;18;17;0;65;0;3;0;14;3;0;0;0;0;0;1099
"150050";"ALMEIRIM";0;0;0;4;315;6;6;40;108;0;0;0;4;0;1;25;9;9;1;83;1;0;0;3;2;0;0;0;0;0;617
"150060";"ALTAMIRA";0;2;0;30;795;27;19;56;177;2;1;2;16;3;10;66;69;32;5;294;16;3;0;119;4;0;0;0;0;2;1750
"150070";"ANAJAS";0;0;0;0;116;4;30;43;128;0;0;0;1;0;0;8;10;1;1;40;5;1;0;11;1;0;0;0;0;0;400
"150080";"ANANINDEUA";2;5;1;59;1996;81;45;137;605;28;3;28;43;61;81;403;264;337;5;1033;19;53;417;692;29;0;0;0;1;8;6436
"150085";"ANAPU";0;0;0;1;201;2;4;70;53;1;0;0;4;0;3;7;12;6;0;98;3;0;0;30;0;0;0;0;0;0;495
"150090";"AUGUSTO CORREA";0;0;0;1;736;6;9;33;127;6;0;1;1;2;6;34;18;21;0;77;0;36;0;68;0;0;0;0;0;0;1182
