 Procedimentos hospitalares do SUS - por local de residência - Brasil
Média permanência por Município e Subgrupo proced.
Período:Out-Dez/2019
"Município";"0201 Coleta de material";"0209 Diagnóstico por endoscopia";"0211 Métodos diagnósticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clínicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesões, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutâneo e mucosa";"0402 Cirurgia de glândulas endócrinas";"0403 Cirurgia do sistema nervoso central e periférico";"0404 Cirurgia das vias aéreas superiores, da face, da cabeça e do pescoço";"0405 Cirurgia do aparelho da visão";"0406 Cirurgia do aparelho circulatório";"0407 Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinário";"0410 Cirurgia de mama";"0411 Cirurgia obstétrica";"0412 Cirurgia torácica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doação de orgãos, tecidos e células e de transplante";"0503 Ações relacionadas à doação de orgãos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgãos, tecidos e células";"0506 Acompanhamento e intercorrências no pré e pós-transplante";"Total"
"240850 OURO BRANCO";...;...;...;0,3;11,3;...;7,0;3,3;1,3;...;...;...;1,5;...;4,7;...;1,2;2,5;...;2,6;...;-;...;3,9;1,5;...;...;...;...;...;4,1
"240860 PARANA";...;...;...;1,0;4,6;3,8;...;14,0;...;1,5;...;...;...;...;1,0;3,2;...;3,0;...;1,9;...;...;...;5,3;2,0;...;...;...;...;...;3,0
"240870 PARAU";...;...;...;1,0;6,8;12,3;...;12,5;1,8;1,0;...;...;3,0;-;4,3;2,5;1,5;3,0;...;2,7;...;...;...;3,0;2,0;...;...;...;...;...;4,5
"240880 PARAZINHO";...;...;...;...;5,9;-;5,0;2,3;2,4;...;...;-;...;...;2,0;4,4;5,3;-;-;3,5;...;...;...;4,0;2,0;...;...;...;...;...;3,8
"240890 PARELHAS";...;...;...;0,5;6,3;2,7;5,0;3,3;1,9;1,2;...;4,3;1,0;...;9,0;2,3;2,9;1,2;1,0;1,5;1,0;4,0;...;3,8;1,3;...;...;...;...;18,3;3,6
"240895 RIO DO FOGO";...;...;...;-;16,8;5,1;...;7,4;3,1;...;...;...;1,0;1,0;2,3;2,3;6,3;1,8;1,0;3,5;7,0;...;...;2,9;1,7;...;...;...;...;...;6,8
"240910 PASSA E FICA";...;...;...;-;13,1;8,7;2,0;5,8;2,6;...;...;10,5;...;...;2,8;2,0;5,9;0,9;1,5;2,9;10,0;...;...;2,8;...;...;-;...;...;-;6,3
"240920 PASSAGEM";...;...;...;-;4,5;...;5,0;...;2,6;-;...;...;...;-;8,0;1,5;2,5;3,0;...;2,3;...;1,0;...;3,0;-;...;...;...;...;...;2,7
"240930 PATU";...;...;...;1,5;12,3;3,5;2,8;11,0;1,0;1,0;...;...;1,0;-;2,0;2,5;4,8;2,3;...;1,9;17,0;3,0;...;3,2;1,2;...;...;...;...;...;4,5
"240933 SANTA MARIA";4,0;...;...;...;7,1;11,7;...;9,8;2,7;3,0;...;...;...;...;1,0;3,0;2,5;2,0;1,0;2,4;5,0;...;...;3,4;...;...;...;...;...;...;5,0
"240940 PAU DOS FERROS";...;...;...;3,8;6,9;3,3;5,7;10,0;1,3;1,3;...;...;1,0;...;6,9;3,9;4,3;29,9;...;2,0;19,0;...;-;4,2;1,7;...;-;...;...;...;5,6
"240950 PEDRA GRANDE";...;...;...;...;11,3;...;...;-;2,4;-;...;3,0;...;...;5,0;...;...;1,0;7,0;3,1;...;...;...;-;1,0;...;...;...;...;...;5,8
"240960 PEDRA PRETA";...;...;...;...;24,8;...;...;...;3,3;-;...;...;-;...;13,5;0,5;...;2,0;...;1,7;...;...;...;1,0;1,0;...;-;...;...;...;8,3
"240970 PEDRO AVELINO";...;-;...;31,0;18,6;23,0;...;3,4;2,4;0,7;...;1,5;...;...;1,0;10,8;11,0;1,5;1,0;3,0;...;...;...;2,8;1,0;...;...;...;...;...;9,4
"240980 PEDRO VELHO";...;...;...;8,8;8,7;10,3;2,0;9,6;2,9;0,5;...;1,0;3,0;-;1,8;5,2;4,1;1,3;...;10,3;...;...;...;3,1;1,7;...;...;...;12,5;6,0;5,7
"240990 PENDENCIAS";...;...;...;...;6,7;1,2;7,3;5,5;1,8;2,0;...;3,7;...;...;3,2;3,6;6,0;6,0;...;2,0;5,0;0,5;...;2,7;2,0;...;...;...;...;...;4,1
"241000 PILOES";...;...;...;...;6,7;3,0;...;2,0;...;1,0;...;...;...;...;9,0;1,3;2,3;2,0;...;2,2;...;...;...;4,9;3,0;...;...;...;...;...;4,2
"241010 POCO BRANCO";...;-;...;-;13,0;1,3;...;4,0;3,4;3,0;1,0;16,3;1,0;...;2,0;3,0;2,4;2,9;...;2,7;...;6,0;...;3,7;9,0;...;...;...;...;...;6,1
"241020 PORTALEGRE";...;...;...;4,0;3,5;3,7;2,0;...;2,0;1,1;...;...;5,5;...;1,0;3,0;1,0;2,0;...;2,1;...;...;-;2,5;1,0;...;...;...;...;...;2,6
"241025 PORTO DO MANGUE";...;...;...;...;8,0;...;30,0;...;2,5;2,0;...;...;...;-;3,0;3,0;3,0;2,0;...;2,9;10,5;...;...;2,8;...;...;...;...;...;...;4,6
"241030 SERRA CAIADA";...;...;...;...;11,9;3,0;...;3,5;2,9;...;...;7,0;16,5;...;3,5;8,5;5,7;1,0;2,0;2,8;3,0;...;...;1,9;3,0;...;...;...;...;...;6,1
"241040 PUREZA";...;2,0;...;8,8;9,9;3,0;36,0;4,9;2,7;...;...;29,0;...;...;17,3;2,2;2,2;2,0;...;2,9;...;...;...;9,1;3,0;...;...;...;...;4,0;6,5
"241050 RAFAEL FERNANDES";...;...;...;8,0;7,9;...;...;...;1,0;1,0;...;...;...;...;2,0;37,0;4,0;1,8;-;1,8;...;...;...;2,7;1,5;...;...;...;...;...;6,4
"241060 RAFAEL GODEIRO";...;...;...;...;4,0;...;...;...;...;1,0;...;...;...;...;...;2,3;...;3,0;...;2,3;...;...;...;-;...;...;...;...;...;...;2,7
"241070 RIACHO DA CRUZ";...;...;...;5,5;5,8;...;...;4,5;1,0;...;...;11,0;...;...;1,0;-;15,0;1,5;...;2,5;...;...;...;3,5;3,0;...;...;...;...;...;4,0
"241080 RIACHO DE SANTANA";...;...;...;...;11,6;3,7;...;...;3,0;2,0;...;...;...;...;3,0;2,3;1,0;1,0;...;1,8;...;...;...;4,0;...;...;...;...;...;...;6,1
"241090 RIACHUELO";...;-;...;-;11,0;19,3;27,0;7,6;2,6;...;...;...;-;...;1,3;3,2;10,0;2,2;-;2,4;15,0;...;...;3,2;0,3;...;...;...;...;...;6,1
"241100 RODOLFO FERNANDES";...;...;...;...;6,9;2,5;8,0;...;4,0;...;...;...;...;...;2,3;7,5;6,0;2,0;-;2,0;3,0;...;...;11,5;1,7;...;...;...;...;...;4,6
"241105 TIBAU";...;...;...;1,0;5,7;5,3;3,0;5,7;2,5;...;...;1,0;...;...;6,0;2,8;7,0;...;...;2,3;...;7,0;...;3,7;1,0;...;...;...;...;...;4,1
"241110 RUY BARBOSA";-;...;...;...;10,7;...;...;5,5;3,4;...;...;...;1,0;0,7;1,0;3,2;2,0;3,0;...;3,0;...;...;...;3,0;1,0;...;...;...;...;...;4,2
"241120 SANTA CRUZ";...;...;...;0,6;9,0;3,0;8,9;7,6;2,9;8,4;...;4,8;1,7;-;4,0;2,8;5,9;1,2;1,3;3,0;9,0;3,5;...;4,5;0,5;...;...;...;...;12,3;5,3
"241140 SANTANA DO MATOS";...;...;...;0,3;7,9;9,2;4,0;3,3;2,1;...;...;4,5;28,0;...;11,5;3,0;5,8;1,3;...;2,4;13,3;-;...;3,7;0,7;...;...;...;...;...;5,3
"241142 SANTANA DO SERIDO";...;...;...;1,3;5,8;4,8;1,0;4,0;1,7;...;...;...;...;...;4,0;2,0;1,0;...;...;1,0;...;...;...;1,1;0,5;...;...;...;...;5,0;3,4
"241150 SANTO ANTONIO";...;...;...;1,3;8,5;7,3;10,0;6,0;2,1;0,5;...;3,0;10,0;...;1,8;1,9;7,8;1,3;-;2,8;10,0;8,8;...;3,9;0,7;...;...;...;9,0;...;4,4
"241160 SAO BENTO DO NORTE";...;...;...;...;8,8;5,0;...;8,7;2,2;...;2,0;3,0;1,0;-;...;2,0;5,5;1,5;...;2,4;...;...;...;1,7;...;...;...;...;...;...;5,0
"241170 SAO BENTO DO TRAIRI";...;...;...;1,0;3,1;...;2,0;5,3;2,5;-;...;...;...;...;...;2,4;2,7;1,7;...;1,7;...;...;...;2,5;1,7;...;...;...;...;...;2,6
"241180 SAO FERNANDO";...;2,0;...;2,0;3,2;...;4,5;...;1,0;...;...;...;...;...;10,7;2,0;3,2;2,0;...;2,0;...;12,0;...;3,0;2,0;...;...;...;...;...;3,5
"241190 SAO FRANCISCO DO OESTE";...;...;...;10,0;4,4;7,3;25,5;...;1,0;...;...;12,0;...;...;4,6;2,6;2,0;3,0;...;1,7;...;...;...;2,9;0,5;...;...;...;...;...;4,5
"241200 SAO GONCALO DO AMARANTE";1,0;2,3;...;3,4;8,5;3,9;7,7;6,3;2,6;0,5;...;11,9;2,3;1,0;2,8;2,9;5,6;2,7;1,0;2,4;4,0;0,3;...;4,4;3,3;...;...;...;...;17,3;5,8
"241210 SAO JOAO DO SABUGI";...;...;...;2,0;11,2;...;2,5;4,0;1,0;...;...;2,0;...;...;2,0;2,0;0,3;1,0;...;1,9;...;...;...;5,2;...;...;-;...;...;...;4,3
"241220 SAO JOSE DE MIPIBU";...;0,5;...;11,1;12,7;5,4;18,4;6,8;2,8;2,5;...;...;1,0;1,0;3,4;4,0;7,7;2,5;-;2,3;2,5;3,0;...;4,1;1,3;...;...;...;13,0;9,0;6,2
"241230 SAO JOSE DO CAMPESTRE";...;...;...;0,5;10,1;4,2;1,0;9,3;2,5;1,5;...;9,5;1,0;-;2,3;1,3;4,4;1,0;...;3,1;...;...;...;2,9;1,0;...;-;...;...;...;5,3
"241240 SAO JOSE DO SERIDO";...;1,0;...;1,0;4,3;6,0;23,0;25,0;1,5;1,0;...;...;1,0;...;6,0;2,5;1,6;...;...;1,3;...;...;...;2,3;1,5;...;...;...;...;...;4,1
"241250 SAO MIGUEL";...;...;...;4,3;6,7;4,3;...;5,8;1,4;3,3;...;16,0;2,0;...;6,1;2,0;6,2;1,9;1,0;1,7;7,0;3,6;-;4,8;1,3;...;...;...;...;...;4,4
"241255 SAO MIGUEL DO GOSTOSO";...;...;...;1,0;8,6;9,2;...;7,9;2,8;...;...;...;1,0;-;2,0;...;4,3;3,5;...;2,7;...;8,5;...;2,4;-;...;...;...;...;...;5,0
"241260 SAO PAULO DO POTENGI";-;-;...;-;12,2;2,7;5,5;1,9;2,7;1,5;...;...;-;-;2,4;2,5;4,1;1,7;0,7;3,1;...;...;...;2,4;2,0;...;...;...;...;4,0;6,0
"241270 SAO PEDRO";...;...;...;...;8,0;2,8;3,0;6,7;2,5;...;...;20,0;19,0;...;1,0;5,5;7,0;3,0;...;2,8;3,0;...;...;4,2;-;...;...;...;...;...;5,5
"241280 SAO RAFAEL";...;...;...;...;5,6;-;5,5;2,4;2,0;...;...;1,0;1,0;-;2,6;3,9;3,5;-;...;2,5;5,0;...;...;2,0;1,2;...;...;...;...;...;3,4
"241290 SAO TOME";...;...;...;-;5,5;2,8;...;8,7;2,8;8,0;...;31,0;...;...;4,8;3,1;4,9;1,8;...;2,9;...;-;...;5,2;0,8;...;...;...;10,0;22,0;4,6
"241300 SAO VICENTE";...;...;...;1,0;7,1;7,0;...;8,5;2,0;...;...;...;...;...;3,0;1,6;5,0;1,8;...;2,1;...;...;...;2,5;1,0;...;...;...;...;...;3,7
"241310 SENADOR ELOI DE SOUZA";...;...;...;-;9,2;2,3;6,0;7,4;2,4;12,0;...;28,0;...;...;23,0;1,0;4,0;-;...;2,5;23,5;...;...;5,6;...;...;...;...;...;...;6,5
"241320 SENADOR GEORGINO AVELINO";...;...;...;...;15,9;1,8;...;4,0;2,4;2,0;...;...;-;...;...;2,0;4,5;1,5;...;3,4;...;...;...;4,6;0,5;...;...;...;...;...;6,0
"241330 SERRA DE SAO BENTO";...;...;...;...;5,4;6,3;...;0,5;3,8;...;...;...;...;...;...;...;5,7;...;...;2,3;...;-;...;1,3;-;...;...;...;...;...;4,4
"241335 SERRA DO MEL";...;...;...;...;10,7;5,5;7,0;4,3;2,5;-;...;-;4,3;...;3,0;4,0;3,7;1,2;-;2,5;7,0;12,5;...;1,3;1,0;...;...;...;8,0;-;4,7
"241340 SERRA NEGRA DO NORTE";...;-;...;0,8;7,4;4,5;4,0;3,8;2,5;1,0;...;6,0;1,0;...;1,3;4,7;2,5;1,6;...;2,2;...;...;...;3,8;8,0;...;...;...;...;...;4,4
"241350 SERRINHA";...;...;...;...;14,0;0,1;...;8,0;3,0;...;...;-;-;0,5;1,7;3,6;16,0;0,5;-;2,2;4,0;2,0;...;4,7;0,5;...;...;...;...;...;5,9
"241355 SERRINHA DOS PINTOS";...;...;...;...;8,2;2,0;1,0;1,0;1,0;1,5;...;...;...;...;2,3;2,3;3,5;2,0;...;2,9;...;...;...;5,4;1,8;...;...;...;...;...;4,2
"241360 SEVERIANO MELO";...;...;...;...;7,1;2,4;12,0;...;1,7;1,0;...;...;...;...;...;3,0;4,2;2,8;...;1,8;...;...;...;3,5;2,0;...;...;...;...;...;3,8
"241370 SITIO NOVO";...;...;...;...;4,1;...;...;11,0;2,7;...;...;4,0;...;-;6,5;...;9,0;1,4;...;3,4;...;...;...;3,5;...;...;...;...;...;...;4,2
"241380 TABOLEIRO GRANDE";...;...;...;...;5,7;2,0;...;...;...;2,0;...;...;...;...;3,0;3,0;3,0;3,0;...;2,4;-;8,0;...;2,0;...;...;...;...;...;...;3,9
"241390 TAIPU";...;...;...;14,3;13,6;...;18,0;5,8;2,9;...;...;5,5;-;...;6,0;3,8;3,1;3,0;...;3,6;...;0,5;...;2,7;2,0;...;...;...;...;...;6,4
"241400 TANGARA";2,0;...;...;1,2;8,4;3,0;6,7;5,3;2,8;...;...;9,8;8,0;...;4,0;2,9;4,8;2,0;...;2,8;5,0;-;...;5,2;1,0;...;...;...;...;...;5,0
"241410 TENENTE ANANIAS";...;...;...;-;5,0;4,0;5,0;2,0;1,0;1,0;...;...;...;1,0;2,3;3,2;2,0;2,7;...;1,8;17,0;...;-;3,3;3,0;...;...;...;...;14,3;3,9
"241415 TENENTE LAURENTINO CRUZ";...;...;...;2,0;11,1;6,8;8,0;3,8;2,1;...;...;5,5;...;-;10,0;1,5;3,3;1,8;...;2,2;7,5;...;...;2,3;2,3;...;...;...;...;...;5,0
"241420 TIBAU DO SUL";...;...;...;31,0;14,0;6,5;7,0;5,6;2,5;3,0;...;-;1,0;...;6,0;2,1;3,3;1,4;...;2,5;11,0;5,7;...;2,7;2,0;...;...;...;...;22,0;5,7
"241430 TIMBAUBA DOS BATISTAS";...;...;...;1,6;5,7;...;1,0;...;1,0;...;...;2,0;...;...;...;3,2;1,3;1,7;...;4,0;2,0;3,0;...;2,0;...;...;...;...;...;...;2,9
"241440 TOUROS";...;-;...;3,5;10,4;3,0;13,3;8,3;2,3;1,0;...;11,0;6,0;...;4,8;3,0;3,9;5,8;3,3;2,8;20,5;-;...;4,1;2,0;...;...;...;...;...;5,5
"241445 TRIUNFO POTIGUAR";...;...;...;...;8,3;4,5;...;14,0;1,7;...;...;...;...;...;1,0;1,7;...;2,0;...;2,1;7,0;...;...;2,0;1,0;...;...;...;...;...;4,5
"241450 UMARIZAL";...;...;...;6,0;9,5;4,6;8,0;9,0;1,7;1,3;2,0;5,0;...;...;4,4;2,2;5,0;2,5;...;2,4;...;2,0;...;5,0;1,7;...;...;...;...;...;4,8
"241460 UPANEMA";...;...;...;2,0;8,7;4,3;6,6;15,0;2,7;1,0;...;...;2,0;...;4,0;3,4;3,1;2,7;...;2,4;...;...;...;3,3;1,0;...;...;...;...;-;4,6
"241470 VARZEA";...;...;...;-;8,8;4,5;...;10,3;2,8;-;...;...;...;...;...;2,5;2,0;1,0;...;1,9;2,2;...;...;3,6;...;...;...;...;...;...;4,7
"241475 VENHA-VER";...;...;...;40,0;8,1;2,0;2,0;2,0;1,0;...;...;...;...;...;5,5;2,0;1,0;2,0;...;1,7;...;...;...;1,0;...;...;...;...;...;...;4,7
"241480 VERA CRUZ";...;0,3;...;25,0;9,7;2,0;28,5;5,3;2,8;-;...;6,2;1,0;...;3,6;2,9;7,3;2,7;...;2,2;13,0;6,5;...;4,9;1,3;...;...;...;...;2,0;5,9
"241490 VICOSA";...;...;...;1,0;4,0;8,0;...;...;...;1,0;...;...;...;...;...;3,0;...;...;...;2,0;...;...;...;1,0;3,0;...;...;...;...;...;2,5
"241500 VILA FLOR";...;...;...;1,0;8,1;...;...;5,2;2,9;-;...;...;1,0;...;...;5,0;6,6;2,3;...;4,6;...;...;...;2,5;1,0;...;...;...;...;...;4,6
"250010 AGUA BRANCA";...;...;...;...;4,8;0,7;4,3;...;2,6;...;...;3,0;5,5;1,0;6,0;2,1;3,0;2,3;-;2,8;...;...;...;16,0;1,8;...;...;...;...;...;4,1
"250020 AGUIAR";...;...;...;1,0;5,2;...;...;...;1,7;4,0;...;...;...;...;...;4,4;1,5;...;...;2,0;...;...;...;10,0;...;...;...;...;...;...;4,6
"250030 ALAGOA GRANDE";...;...;...;0,3;12,3;6,0;20,0;18,0;1,9;1,0;...;7,0;6,0;...;1,5;3,8;11,3;1,6;0,5;2,3;5,0;3,0;...;12,0;2,0;...;...;...;...;...;7,7
"250040 ALAGOA NOVA";...;...;...;1,0;7,9;10,3;3,0;6,3;1,9;...;...;...;...;...;...;4,2;11,6;1,7;...;1,9;7,5;7,0;...;14,0;...;...;1,0;...;...;1,0;5,8
"250050 ALAGOINHA";...;...;...;-;9,4;15,3;5,0;4,7;2,2;2,5;...;-;2,5;...;4,3;2,5;8,4;1,4;-;2,9;...;...;...;5,5;2,3;...;...;...;...;4,3;4,9
"250053 ALCANTIL";...;...;...;...;8,4;6,8;13,0;6,0;1,3;1,0;...;...;...;...;...;1,5;7,3;2,5;...;2,2;...;2,0;...;4,8;5,0;...;...;...;...;...;5,2
"250057 ALGODAO DE JANDAIRA";...;...;...;...;10,3;...;...;3,0;2,0;28,0;...;...;...;...;2,0;1,0;8,0;2,0;...;2,0;...;32,0;...;7,0;...;...;...;...;...;...;6,5
"250060 ALHANDRA";...;...;...;0,3;11,9;3,4;8,8;3,7;3,5;2,0;...;5,0;2,5;...;11,0;3,7;7,4;2,0;-;2,5;9,5;3,4;...;5,4;1,0;...;...;...;...;...;6,4
"250070 SAO JOAO DO RIO DO PEIXE";...;...;...;2,0;6,9;1,8;...;2,0;2,0;2,0;...;...;2,0;...;7,3;4,4;5,3;2,0;...;2,2;3,5;...;...;5,8;4,3;...;...;...;...;13,0;5,0
"250073 AMPARO";...;...;...;0,5;4,7;...;5,0;...;1,6;...;...;...;1,0;...;...;3,7;6,7;1,5;...;2,0;...;...;...;...;...;...;...;...;...;...;3,1
"250077 APARECIDA";...;...;...;...;5,7;...;...;...;1,5;...;...;...;...;...;1,0;3,8;2,0;2,0;2,0;1,9;7,0;...;...;...;...;...;...;...;...;...;4,0
"250080 ARACAGI";...;...;...;61,8;12,2;8,8;4,0;24,0;2,2;...;...;7,0;2,0;...;7,0;3,2;8,2;1,1;-;2,6;...;...;...;5,1;2,0;...;...;...;...;...;8,2
"250090 ARARA";...;...;...;0,5;7,9;3,3;6,0;10,0;1,9;...;1,0;1,0;...;...;2,0;2,0;12,0;1,8;3,0;2,8;...;...;...;...;2,7;...;...;...;...;...;5,4
"250100 ARARUNA";...;...;1,0;-;9,4;4,4;24,0;4,7;2,7;1,5;...;11,0;2,3;...;2,0;2,5;9,0;1,4;...;2,0;...;...;...;8,9;3,0;...;...;...;...;...;5,2
"250110 AREIA";...;...;...;1,0;8,0;4,6;2,0;1,0;1,6;2,0;3,0;...;...;-;6,7;1,9;7,9;2,2;2,0;2,1;...;...;...;7,3;3,0;...;...;...;...;16,8;5,1
"250115 AREIA DE BARAUNAS";...;...;...;...;2,5;...;...;...;2,5;...;...;...;...;...;...;4,0;4,0;-;...;5,0;...;...;...;...;...;...;...;...;...;...;3,1
"250120 AREIAL";...;...;...;1,0;13,0;12,6;7,0;3,0;1,5;...;...;...;3,0;...;...;4,1;3,5;1,0;...;1,7;...;...;...;4,5;...;...;...;...;18,0;9,5;7,3
"250130 AROEIRAS";...;...;...;1,5;8,6;3,5;9,3;4,8;1,6;-;1,0;17,0;19,5;-;1,0;2,8;6,0;2,2;...;1,9;...;2,0;...;5,0;2,5;...;...;...;...;...;5,2
"250135 ASSUNCAO";...;...;...;...;23,4;17,0;...;...;2,2;...;...;...;2,0;...;2,0;2,3;5,0;22,0;...;2,0;...;...;...;...;...;...;...;...;...;...;8,8
"250140 BAIA DA TRAICAO";1,0;...;...;1,5;11,3;12,0;7,7;5,0;2,3;-;...;...;1,3;...;14,0;1,5;14,0;2,7;...;2,9;...;...;1,0;2,3;29,0;...;...;...;...;...;6,4
"250150 BANANEIRAS";...;...;...;1,4;4,9;6,7;4,8;0,5;2,1;2,0;...;...;1,5;-;5,3;2,3;7,1;1,8;...;2,8;10,0;-;...;8,6;2,5;...;...;...;...;...;4,4
"250153 BARAUNA";...;...;...;...;11,5;...;...;...;1,8;...;...;...;2,0;...;1,0;1,8;1,3;2,0;-;2,0;...;...;...;1,0;...;...;...;...;...;...;3,6
"250157 BARRA DE SANTANA";...;...;...;-;10,7;7,0;...;7,0;1,4;...;...;...;2,0;...;1,0;2,2;10,8;1,6;...;2,4;...;...;...;6,3;...;...;...;...;-;...;5,9
"250160 BARRA DE SANTA ROSA";...;...;...;...;8,4;11,3;2,5;2,5;1,8;...;...;15,0;12,0;...;...;3,2;1,8;2,6;-;2,4;23,0;...;...;7,7;...;...;...;...;...;...;5,3
"250170 BARRA DE SAO MIGUEL";...;...;...;-;5,7;4,7;...;...;1,3;...;...;3,3;4,5;...;2,0;3,5;4,0;1,5;...;2,2;...;8,0;...;6,0;3,0;...;...;...;17,0;2,8;4,0
"250180 BAYEUX";-;...;...;1,1;9,7;5,0;10,7;8,1;3,2;1,0;2,0;8,1;6,2;...;8,9;4,8;8,1;2,0;1,2;3,2;13,5;3,0;1,0;6,4;3,0;...;...;...;11,0;1,5;6,8
"250190 BELEM";...;...;...;0,5;10,5;4,7;2,0;3,7;3,5;1,0;...;...;39,0;...;4,7;2,4;3,3;1,3;...;1,7;24,0;...;...;4,8;1,0;...;...;...;...;...;5,7
"250200 BELEM DO BREJO DO CRUZ";...;...;...;...;4,9;...;3,7;...;1,3;...;...;...;...;...;2,3;3,0;...;1,8;...;1,9;...;...;...;...;1,0;...;...;...;...;...;3,6
"250205 BERNARDINO BATISTA";...;...;...;...;4,8;...;2,0;...;1,5;2,0;...;...;4,0;...;1,0;2,3;4,0;1,7;...;4,2;...;...;...;3,0;...;...;...;...;...;...;3,8
"250210 BOA VENTURA";...;...;...;1,0;7,6;4,5;2,5;...;1,0;3,0;...;...;1,7;...;3,0;4,3;9,8;...;...;1,9;...;...;...;22,0;2,0;...;...;...;...;...;4,5
"250215 BOA VISTA";...;...;...;...;9,1;8,8;...;...;1,5;...;1,0;...;...;...;3,5;2,6;4,0;...;...;1,9;...;...;...;10,0;1,0;...;...;...;10,0;11,3;5,6
"250220 BOM JESUS";...;...;...;-;8,4;1,5;...;5,0;...;...;...;...;13,0;...;...;1,9;5,5;3,0;...;1,8;...;...;...;3,3;1,0;...;...;...;...;...;4,7
"250230 BOM SUCESSO";...;...;...;0,7;2,8;1,0;2,0;6,0;1,0;1,0;...;...;...;...;1,0;3,0;5,0;1,7;...;2,2;3,0;...;...;3,0;3,0;...;...;...;...;...;2,3
"250240 BONITO DE SANTA FE";...;...;...;-;5,6;3,0;2,0;8,5;1,7;...;...;...;2,0;...;1,0;2,6;5,8;2,5;...;1,9;...;...;...;9,0;1,0;...;...;...;...;...;3,9
"250250 BOQUEIRAO";...;...;...;-;9,4;12,0;3,8;3,0;1,6;1,0;...;...;10,0;...;5,0;1,9;6,3;1,1;...;2,4;3,0;...;...;4,8;...;...;...;...;1,0;...;6,2
"250260 IGARACY";...;...;...;1,0;5,8;4,0;...;...;1,3;...;...;...;...;...;2,0;5,5;9,0;...;...;2,0;4,0;...;...;4,7;...;...;...;...;...;...;4,4
"250270 BORBOREMA";...;...;...;...;12,4;7,0;...;...;2,3;...;...;...;...;...;...;2,0;1,0;-;...;2,6;...;-;...;1,0;...;...;...;...;...;...;6,6
"250280 BREJO DO CRUZ";...;...;...;1,0;7,1;5,3;4,9;...;1,2;...;2,0;...;6,7;...;6,5;2,9;5,4;1,9;...;2,0;1,5;...;...;3,5;2,0;...;...;...;...;...;4,4
"250290 BREJO DOS SANTOS";...;...;...;1,6;3,5;-;2,3;11,0;1,5;1,0;...;3,0;...;...;1,0;2,5;4,3;2,0;...;1,9;4,0;...;...;2,0;2,0;...;...;...;...;...;3,2
"250300 CAAPORA";...;...;...;1,0;9,1;2,3;7,3;5,0;2,7;3,0;...;...;3,1;...;7,0;4,5;10,6;2,0;...;3,2;3,0;8,5;...;4,6;3,3;...;-;...;16,0;...;5,2
"250310 CABACEIRAS";...;...;...;1,0;4,8;8,5;...;6,0;1,8;...;...;...;16,0;...;5,0;1,3;2,7;1,7;...;2,4;3,0;...;...;...;...;...;...;...;...;...;3,3
"250320 CABEDELO";...;...;1,0;0,6;8,3;6,6;7,8;6,0;3,1;0,3;1,0;9,8;3,9;-;5,1;2,2;9,5;0,9;1,0;5,8;5,3;4,8;-;5,4;1,6;...;-;...;9,0;5,0;5,7
"250330 CACHOEIRA DOS INDIOS";...;...;...;1,0;6,3;...;3,0;6,5;2,4;2,3;...;...;2,0;...;1,0;3,2;6,7;2,3;...;2,4;1,0;...;...;5,2;...;...;...;...;...;...;4,4
"250340 CACIMBA DE AREIA";...;...;...;...;8,9;33,0;...;...;2,0;...;...;...;...;...;...;2,5;7,0;2,0;...;2,3;...;...;...;14,0;2,0;...;...;...;...;...;6,3
"250350 CACIMBA DE DENTRO";...;...;...;...;6,8;...;2,0;2,0;1,9;...;...;10,3;12,0;...;9,0;2,2;11,3;...;...;2,9;19,0;...;...;2,8;4,0;...;...;...;...;9,0;4,8
"250355 CACIMBAS";...;...;...;1,5;10,8;6,0;3,0;4,0;6,9;...;...;...;11,0;...;4,0;3,5;7,0;...;1,0;1,9;2,0;...;...;...;...;...;...;...;...;...;7,2
"250360 CAICARA";...;...;...;-;10,0;1,0;6,0;2,0;2,3;...;...;1,0;...;-;3,0;2,1;6,8;1,3;...;2,4;...;...;...;8,5;1,0;...;...;...;...;...;5,3
"250370 CAJAZEIRAS";1,0;...;...;1,8;6,5;3,3;7,7;3,4;1,8;...;...;4,7;2,8;...;3,3;3,2;5,6;2,0;1,0;2,0;44,0;3,0;...;10,7;3,7;...;...;...;...;-;4,3
"250375 CAJAZEIRINHAS";...;...;...;...;11,7;4,5;...;...;...;...;...;...;6,0;...;6,0;...;4,0;2,0;...;...;...;...;...;4,0;3,0;...;...;...;...;...;5,8
"250380 CALDAS BRANDAO";...;...;...;...;10,7;1,7;...;...;2,5;...;...;...;2,0;...;3,0;4,6;4,0;1,7;-;3,3;...;...;...;20,8;5,7;...;...;...;...;...;6,5
