 Procedimentos hospitalares do SUS - por local de residência - Brasil
Média permanência por Município e Subgrupo proced.
Período:Abr-Jun/2022
"Município";"0201 Coleta de material";"0209 Diagnóstico por endoscopia";"0211 Métodos diagnósticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clínicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesões, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutâneo e mucosa";"0402 Cirurgia de glândulas endócrinas";"0403 Cirurgia do sistema nervoso central e periférico";"0404 Cirurgia das vias aéreas superiores, da face, da cabeça e do pescoço";"0405 Cirurgia do aparelho da visão";"0406 Cirurgia do aparelho circulatório";"0407 Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinário";"0410 Cirurgia de mama";"0411 Cirurgia obstétrica";"0412 Cirurgia torácica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doação de orgãos, tecidos e células e de transplante";"0503 Ações relacionadas à doação de orgãos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgãos, tecidos e células";"0506 Acompanhamento e intercorrências no pré e pós-transplante";"Total"
"312030 CRISTALIA";-;...;...;1,0;5,3;3,0;3,5;4,0;1,6;...;...;...;1,0;...;...;2,3;1,3;0,9;...;3,0;...;2,0;...;8,0;...;...;...;...;...;...;3,6
"312040 CRISTIANO OTONI";...;...;...;-;7,7;7,0;7,0;...;1,7;1,0;...;2,0;10,3;...;1,0;2,5;2,8;1,0;...;1,9;-;...;...;7,7;1,0;...;...;...;11,0;...;5,4
"312050 CRISTINA";...;...;...;...;4,1;1,0;3,3;2,5;2,3;...;...;4,0;1,5;-;0,7;0,9;6,0;1,6;...;2,4;...;...;...;3,0;...;...;...;...;...;14,5;3,6
"312060 CRUCILANDIA";...;6,0;...;1,0;6,7;...;...;8,7;2,0;2,0;...;4,0;...;...;4,0;1,0;5,1;-;...;3,0;...;...;...;6,2;0,5;...;...;...;...;...;5,1
"312070 CRUZEIRO DA FORTALEZA";...;1,0;...;...;9,8;3,0;...;6,0;2,4;...;...;...;...;...;6,5;7,0;...;5,0;...;2,7;7,0;...;...;...;...;...;-;...;...;...;5,0
"312080 CRUZILIA";...;...;...;2,9;4,8;6,8;5,7;3,8;1,0;...;...;...;1,0;-;3,7;1,5;1,6;0,8;-;2,2;...;2,0;...;6,1;1,0;...;...;...;...;16,0;3,3
"312083 CUPARAQUE";...;...;...;2,0;4,0;9,3;...;2,8;3,0;...;...;1,0;...;...;...;4,7;1,4;2,0;...;2,0;3,0;...;...;5,9;2,0;...;...;...;...;...;3,8
"312087 CURRAL DE DENTRO";...;...;...;1,2;6,2;43,5;4,7;2,6;1,4;...;...;...;2,0;...;5,8;2,4;1,3;1,3;1,0;2,3;8,0;...;-;1,7;...;...;...;...;...;...;4,1
"312090 CURVELO";1,0;3,0;...;1,3;7,2;4,4;6,5;4,3;1,7;1,7;1,5;2,5;5,1;0,3;2,5;1,7;3,1;1,1;1,5;2,3;3,2;13,5;-;4,2;1,4;...;-;...;7,3;12,8;4,4
"312100 DATAS";...;...;...;...;5,8;5,7;5,0;7,0;2,0;...;...;0,5;1,0;...;13,0;1,2;4,4;0,7;...;2,2;2,0;...;...;6,3;...;...;...;...;...;...;3,8
"312110 DELFIM MOREIRA";...;...;...;0,5;3,9;-;9,0;10,0;1,6;...;...;...;-;...;3,9;1,9;5,0;...;...;1,8;7,0;...;...;9,4;3,0;...;...;...;...;...;3,8
"312120 DELFINOPOLIS";...;...;...;2,7;4,5;2,4;3,8;4,0;1,8;-;...;2,0;2,0;0,2;3,0;1,6;1,2;1,2;...;2,2;...;...;...;2,8;1,0;...;...;...;20,0;...;3,0
"312125 DELTA";...;...;...;1,0;9,7;8,0;10,0;3,5;2,8;...;4,0;1,0;...;...;3,3;7,2;4,1;1,0;2,0;3,2;3,0;...;...;7,0;3,0;...;...;...;...;...;6,8
"312130 DESCOBERTO";...;...;...;...;8,5;2,7;2,5;10,0;2,3;1,0;...;...;...;-;2,0;2,0;3,3;1,0;1,0;3,2;...;...;...;8,6;1,0;...;...;...;...;...;5,5
"312140 DESTERRO DE ENTRE RIOS";...;...;...;1,0;8,0;...;9,7;9,0;2,3;1,0;...;...;1,3;1,0;2,5;2,7;8,8;2,8;...;1,5;11,0;...;...;3,2;3,0;...;...;...;...;...;5,7
"312150 DESTERRO DO MELO";...;...;...;...;7,3;2,3;...;8,6;2,2;...;...;...;1,0;...;2,0;2,0;8,6;...;...;3,0;...;...;...;7,0;...;...;...;...;...;...;6,0
"312160 DIAMANTINA";...;1,5;...;1,3;7,2;6,8;6,3;6,0;1,5;0,5;1,0;12,2;1,7;-;5,1;3,4;4,2;1,6;1,8;2,2;7,9;5,0;2,8;7,7;2,6;...;...;...;7,0;13,0;5,6
"312170 DIOGO DE VASCONCELOS";-;...;...;2,4;10,4;8,8;...;...;2,2;...;...;5,0;32,5;...;2,0;2,3;7,9;...;...;1,3;...;...;-;6,0;-;...;...;...;...;...;6,7
"312180 DIONISIO";...;...;...;-;6,9;6,7;3,7;7,6;2,3;...;...;...;0,5;...;2,5;4,0;3,3;1,0;...;3,5;...;...;...;3,5;0,6;...;...;...;...;...;4,9
"312190 DIVINESIA";...;...;...;...;6,8;5,3;6,0;...;1,7;-;...;...;2,0;...;4,0;1,5;1,7;2,0;...;2,2;...;...;...;4,8;4,0;...;...;...;...;...;4,9
"312200 DIVINO";...;...;...;2,0;8,4;4,8;14,4;13,0;1,2;...;...;...;...;0,3;7,5;2,2;4,2;2,0;-;1,4;25,0;...;...;5,1;2,6;...;...;...;...;...;5,7
"312210 DIVINO DAS LARANJEIRAS";...;...;...;...;4,8;...;3,7;-;2,0;-;...;5,0;...;...;10,0;2,8;2,5;2,0;...;2,0;...;...;...;8,9;...;...;...;...;...;...;4,7
"312220 DIVINOLANDIA DE MINAS";...;...;...;...;3,8;6,0;...;3,6;1,6;...;...;2,0;1,0;...;6,0;1,0;3,0;1,5;...;2,0;-;...;-;5,5;1,0;...;...;...;...;...;3,3
"312230 DIVINOPOLIS";0,8;9,0;3,0;0,8;8,7;3,2;8,4;6,6;1,8;1,4;1,5;5,2;1,3;0,2;4,6;2,5;3,8;2,6;1,0;2,6;8,4;-;3,0;4,7;2,0;2,0;0,6;...;15,5;7,7;4,5
"312235 DIVISA ALEGRE";...;...;...;...;4,2;5,2;5,0;4,6;1,7;...;...;20,0;...;-;4,0;2,4;7,3;3,3;...;2,1;...;1,0;...;2,0;...;...;...;...;...;...;3,7
"312240 DIVISA NOVA";...;...;...;...;9,4;2,0;4,0;2,7;1,4;...;...;2,4;1,0;...;5,0;5,9;2,0;0,9;1,0;1,5;12,0;...;1,0;2,2;2,0;...;...;...;...;...;4,6
"312245 DIVISOPOLIS";...;...;...;1,0;6,8;8,0;...;4,0;1,8;...;...;...;1,0;...;2,0;1,8;2,1;2,3;...;2,4;...;...;...;9,0;...;...;...;...;...;...;4,1
"312247 DOM BOSCO";...;...;...;0,5;12,5;7,0;...;...;...;...;...;8,5;...;...;1,0;1,5;1,0;2,0;...;4,0;...;...;...;39,5;4,0;...;...;...;...;...;9,3
"312250 DOM CAVATI";-;...;...;...;6,0;7,0;9,0;2,2;1,6;...;...;...;...;...;3,5;6,0;2,5;1,3;...;2,5;...;...;...;2,8;0,3;...;...;...;...;...;4,6
"312260 DOM JOAQUIM";...;...;...;1,2;4,2;5,7;3,3;3,9;1,6;...;...;...;...;1,0;5,0;4,5;2,6;1,0;...;2,0;...;...;...;2,0;...;...;...;...;...;...;3,2
"312270 DOM SILVERIO";...;15,0;...;1,9;5,7;4,5;5,3;5,0;2,5;...;...;...;15,0;...;3,0;1,0;2,7;...;...;2,0;9,0;...;...;5,1;1,0;...;...;...;...;...;4,8
"312280 DOM VICOSO";...;...;...;...;4,7;...;14,3;...;2,8;...;...;...;...;...;1,8;1,6;4,0;0,7;...;2,7;...;...;...;1,8;...;...;...;...;...;...;3,6
"312290 DONA EUSEBIA";-;...;...;1,0;5,3;1,5;13,0;2,0;1,5;1,0;...;...;1,0;1,0;1,5;1,3;2,8;1,0;...;1,6;...;...;...;7,9;2,3;...;...;...;...;...;3,7
"312300 DORES DE CAMPOS";...;...;...;...;4,7;2,0;4,5;5,8;1,2;...;...;-;1,0;...;6,3;2,3;3,3;2,0;...;1,6;...;...;...;10,1;1,1;...;...;...;...;...;4,0
"312310 DORES DE GUANHAES";...;...;...;-;9,3;3,4;6,0;2,3;1,9;...;...;...;...;4,0;3,0;1,2;5,4;1,0;...;2,2;...;...;...;1,8;2,0;...;...;...;...;...;5,0
"312320 DORES DO INDAIA";...;...;...;0,3;5,6;2,8;8,9;5,0;1,6;...;...;5,0;4,1;-;5,7;1,4;3,4;1,1;...;1,8;10,3;...;...;5,1;2,0;...;...;...;...;...;4,5
"312330 DORES DO TURVO";...;...;...;...;4,8;7,8;5,6;0,5;1,8;...;...;1,0;2,0;...;3,0;1,4;1,8;0,8;...;2,0;...;...;...;6,9;2,0;...;...;...;...;...;3,8
"312340 DORESOPOLIS";...;...;...;...;4,2;...;...;...;...;...;...;...;...;...;15,0;1,0;...;...;...;1,0;...;...;...;7,7;...;...;...;...;...;...;4,8
"312350 DOURADOQUARA";...;...;...;-;5,1;...;...;...;2,0;...;...;...;...;...;1,5;9,7;...;-;...;3,0;...;...;...;43,0;2,0;...;...;...;...;...;5,9
"312352 DURANDE";...;...;...;...;5,8;8,5;6,0;11,5;2,2;...;...;...;...;...;1,7;3,7;5,0;2,0;...;2,2;7,0;...;...;2,2;1,3;...;...;...;...;...;3,8
"312360 ELOI MENDES";...;...;...;1,5;5,7;4,3;5,2;4,3;1,4;1,7;...;...;2,0;1,0;1,6;1,2;2,0;1,2;1,5;1,6;1,0;13,0;...;3,6;4,0;...;...;...;...;15,0;3,7
"312370 ENGENHEIRO CALDAS";...;...;...;2,0;6,0;7,3;4,7;3,8;2,7;...;...;...;...;...;6,0;1,4;1,9;0,9;...;2,2;...;...;...;7,8;1,5;...;...;...;...;...;4,5
"312380 ENGENHEIRO NAVARRO";...;...;...;...;8,4;...;...;8,0;1,7;-;...;4,0;1,0;...;1,0;1,9;4,1;1,9;...;2,5;...;...;...;2,5;...;...;...;...;...;...;4,9
"312385 ENTRE FOLHAS";...;...;...;1,0;6,6;9,4;11,0;...;3,3;1,0;...;...;1,0;...;...;1,5;4,9;3,0;1,0;1,7;...;...;...;3,6;...;...;...;...;...;...;5,0
"312390 ENTRE RIOS DE MINAS";...;1,0;...;0,5;6,8;7,1;5,4;3,9;1,1;...;2,0;15,0;2,7;0,5;8,0;5,9;3,0;1,3;1,0;1,3;4,3;...;...;2,3;1,0;...;...;...;-;...;4,9
"312400 ERVALIA";...;...;...;1,3;4,9;5,7;7,4;3,6;1,6;...;...;13,0;8,8;...;20,8;3,0;2,2;2,0;...;2,1;9,3;3,5;...;4,7;1,5;...;...;...;...;...;4,6
"312410 ESMERALDAS";3,7;2,0;...;1,4;6,8;9,8;6,4;4,8;1,8;3,8;3,5;4,4;1,5;1,3;4,7;2,4;4,3;1,4;...;2,4;3,3;6,0;...;3,9;1,3;...;...;...;5,5;9,3;4,8
"312420 ESPERA FELIZ";...;...;...;2,0;9,4;6,3;12,0;2,5;1,3;1,0;...;...;...;-;3,4;2,7;3,0;2,6;...;1,1;11,0;...;-;4,6;3,4;...;...;...;6,0;4,0;6,4
"312430 ESPINOSA";0,7;...;...;1,0;5,5;8,5;6,5;3,7;1,5;1,2;...;25,0;1,3;-;8,7;1,7;4,6;1,0;...;2,3;18,5;...;...;9,1;3,3;...;...;...;...;...;4,4
"312440 ESPIRITO SANTO DO DOURADO";...;...;...;1,0;10,3;3,0;7,5;8,0;1,9;...;2,0;3,0;...;...;2,3;6,7;...;4,0;...;3,7;12,0;...;...;3,4;3,8;...;2,0;...;...;14,0;5,9
"312450 ESTIVA";...;...;...;3,0;5,6;10,0;18,5;3,1;1,5;...;...;2,0;5,0;...;4,6;2,7;2,5;1,0;...;3,5;7,0;...;...;4,0;4,0;...;...;...;...;8,0;4,8
"312460 ESTRELA DALVA";...;...;...;...;7,4;6,1;3,0;4,3;...;...;...;2,0;...;...;3,5;...;3,6;...;...;2,5;3,0;...;...;5,8;2,0;...;...;...;...;...;4,9
"312470 ESTRELA DO INDAIA";...;...;...;-;3,4;2,0;15,3;5,0;1,0;...;...;...;2,0;...;5,0;1,3;3,4;1,0;...;1,0;...;...;...;7,0;3,0;...;...;...;...;...;3,3
"312480 ESTRELA DO SUL";...;...;...;1,0;5,2;...;2,0;3,5;2,0;...;...;2,0;...;...;4,4;1,4;15,0;6,0;...;2,5;...;1,0;...;10,8;3,0;...;...;...;...;-;4,4
"312490 EUGENOPOLIS";...;...;...;6,5;4,6;3,8;4,5;...;1,8;...;1,5;...;1,0;...;1,1;1,6;2,7;1,4;...;2,7;...;...;2,8;4,1;3,3;...;-;...;...;...;4,0
"312500 EWBANK DA CAMARA";...;...;...;1,0;6,3;1,0;5,5;...;2,5;...;...;...;1,5;-;1,3;3,6;5,3;1,2;-;3,1;...;...;3,0;4,4;4,0;...;...;...;...;...;3,9
"312510 EXTREMA";...;...;...;0,5;7,4;3,9;2,0;3,4;1,5;-;3,8;1,0;...;-;6,3;2,0;3,3;1,8;...;1,7;2,0;...;...;5,0;2,2;...;5,0;...;9,5;5,8;4,9
"312520 FAMA";...;...;...;...;5,7;1,7;...;1,5;...;...;...;6,0;...;...;1,0;1,5;2,0;2,3;1,0;1,0;5,0;...;...;1,0;4,0;...;...;...;...;...;3,6
"312530 FARIA LEMOS";...;...;...;2,5;6,6;4,9;5,0;...;1,0;...;...;...;...;...;...;4,0;...;2,5;...;1,3;...;...;...;2,5;10,7;...;...;...;...;...;4,5
"312540 FELICIO DOS SANTOS";6,0;...;...;...;8,1;6,7;8,7;5,5;4,3;...;...;...;1,0;...;6,0;2,3;8,6;1,2;...;2,3;17,0;...;...;13,5;1,0;...;...;...;...;...;6,8
"312550 SAO GONCALO DO RIO PRETO";...;...;...;...;6,9;9,5;12,0;...;...;...;...;...;-;-;3,0;6,0;2,7;1,3;...;2,0;31,0;...;...;3,5;...;...;...;...;...;...;5,8
"312560 FELISBURGO";...;...;...;...;4,4;4,0;8,9;2,7;1,4;...;...;...;...;...;...;2,5;6,9;1,1;...;2,4;2,0;4,0;...;3,5;0,8;...;...;...;10,0;14,7;4,1
"312570 FELIXLANDIA";...;...;...;7,0;7,3;8,6;1,5;3,6;1,4;...;...;4,7;5,0;-;3,0;2,9;1,6;1,1;...;2,1;4,5;1,0;-;1,4;0,6;...;-;...;...;4,0;4,3
"312580 FERNANDES TOURINHO";...;...;...;...;5,2;-;...;...;2,7;-;...;...;...;...;...;2,0;...;1,0;...;2,3;...;...;...;7,7;-;...;...;...;...;...;4,3
"312590 FERROS";...;...;...;1,0;8,6;7,7;2,7;4,3;1,6;-;...;6,4;1,5;-;2,2;2,9;7,0;1,2;...;3,0;11,0;...;...;3,0;2,5;...;-;...;28,0;11,3;5,8
"312595 FERVEDOURO";...;3,0;...;1,5;5,8;6,2;10,2;1,5;1,2;-;...;...;1,0;-;1,0;2,2;1,0;1,7;1,0;2,1;5,0;...;...;6,2;2,0;...;-;...;...;1,7;4,5
"312600 FLORESTAL";...;...;...;1,0;7,3;4,3;...;5,0;3,4;...;...;...;1,5;...;...;2,3;3,2;-;...;3,4;...;...;...;4,2;...;...;...;...;...;...;4,5
"312610 FORMIGA";1,0;8,0;...;0,4;9,1;3,5;8,3;4,9;1,5;2,5;1,0;8,1;1,2;-;2,7;1,6;2,8;1,2;...;1,9;5,7;4,3;1,0;3,6;2,8;...;...;...;-;1,0;4,8
"312620 FORMOSO";...;...;...;...;15,8;...;13,0;3,0;...;...;...;4,0;...;...;24,7;3,3;1,9;3,0;...;...;...;...;...;6,0;1,0;...;-;...;...;10,3;8,8
"312630 FORTALEZA DE MINAS";...;...;...;0,5;8,3;4,0;...;...;2,3;...;...;...;...;...;2,5;1,1;1,0;9,5;...;2,0;...;...;...;1,8;-;...;...;...;...;6,0;4,3
"312640 FORTUNA DE MINAS";...;...;...;1,0;4,8;7,0;...;7,0;1,5;...;...;...;-;...;...;2,7;1,0;1,0;...;1,7;...;...;...;4,0;...;...;-;...;...;...;3,4
"312650 FRANCISCO BADARO";-;...;...;1,0;6,3;4,2;...;6,0;1,3;1,0;...;1,0;1,0;...;10,0;2,0;4,1;1,8;...;1,3;6,7;1,0;...;5,4;3,0;...;...;...;...;...;4,7
"312660 FRANCISCO DUMONT";...;...;...;1,5;9,0;...;3,0;6,3;1,6;...;...;...;1,0;...;7,7;1,8;2,0;-;...;3,6;...;...;...;4,2;...;...;...;...;...;...;5,4
"312670 FRANCISCO SA";...;...;...;0,8;5,9;5,2;3,0;5,1;1,4;1,5;...;2,4;...;...;4,0;6,4;5,3;1,6;...;2,0;4,5;...;2,0;7,9;3,0;...;...;...;9,0;...;4,6
"312675 FRANCISCOPOLIS";...;...;...;2,0;4,0;...;2,0;2,8;1,7;...;...;...;1,0;...;...;2,2;3,0;3,2;...;2,0;...;...;...;12,2;2,7;...;...;...;...;...;3,8
"312680 FREI GASPAR";...;...;...;0,7;5,6;10,0;6,5;4,6;1,3;...;...;...;5,0;...;5,2;3,2;6,0;0,4;...;2,5;5,0;...;...;4,5;3,0;...;...;...;...;...;4,2
"312690 FREI INOCENCIO";...;...;...;...;6,5;6,9;...;4,3;2,3;...;...;...;8,0;...;6,8;4,0;7,8;1,7;-;2,5;...;...;-;5,8;0,5;...;...;...;...;...;4,9
"312695 FREI LAGONEGRO";...;...;...;...;4,3;8,0;3,3;2,5;1,6;1,0;...;...;...;...;2,0;1,3;3,8;2,3;...;2,3;...;...;...;17,5;...;...;...;...;...;...;3,5
"312700 FRONTEIRA";...;...;...;1,0;9,3;2,0;2,0;3,0;2,9;-;...;24,0;20,0;...;...;3,6;4,8;2,2;3,0;2,3;...;...;...;3,8;1,5;...;...;...;...;...;5,6
"312705 FRONTEIRA DOS VALES";...;...;...;8,0;3,3;...;...;...;2,6;...;...;5,0;4,0;...;...;2,2;6,5;1,0;...;3,0;...;...;...;-;2,0;...;...;...;...;...;3,2
"312707 FRUTA DE LEITE";...;...;...;...;4,2;...;...;6,3;2,5;...;...;8,5;2,0;...;3,3;4,0;3,4;3,0;...;2,1;8,5;...;...;5,0;12,5;...;-;...;...;...;4,0
"312710 FRUTAL";2,0;...;...;3,1;7,6;3,8;6,5;3,9;1,8;8,7;...;2,3;6,5;3,5;6,1;4,6;5,6;4,9;...;2,2;4,0;9,7;-;11,5;1,2;...;-;...;21,0;5,7;5,6
"312720 FUNILANDIA";...;...;...;...;6,1;2,0;...;...;1,8;...;...;3,0;26,0;...;8,0;1,0;1,3;...;...;2,6;...;...;...;0,7;1,0;...;-;...;...;...;3,8
"312730 GALILEIA";...;...;...;...;5,2;2,3;1,0;5,3;2,5;...;...;...;11,0;-;-;2,3;9,3;-;1,0;3,0;2,0;...;...;5,5;...;...;...;...;...;...;4,5
"312733 GAMELEIRAS";...;...;...;...;4,4;3,5;3,0;5,7;2,0;...;...;27,0;...;...;14,0;1,4;5,4;2,3;...;3,0;...;-;...;4,0;2,7;...;...;...;...;...;4,5
"312735 GLAUCILANDIA";...;...;...;1,0;5,8;...;...;4,7;1,5;5,0;...;-;...;...;...;1,8;7,0;-;...;2,0;17,5;...;...;2,0;1,0;...;...;...;...;...;4,8
"312737 GOIABEIRA";...;...;...;...;6,1;8,0;...;3,2;1,6;...;...;4,0;...;...;1,7;2,2;2,4;1,0;...;2,2;9,5;...;...;5,0;0,5;...;...;...;...;...;4,2
"312738 GOIANA";...;...;...;1,3;10,5;9,4;4,0;3,7;2,0;...;...;...;...;...;...;11,5;6,0;3,3;-;2,7;...;...;...;6,8;...;...;...;...;15,0;...;7,8
"312740 GONCALVES";...;...;...;0,8;12,8;...;2,5;2,0;1,3;...;...;...;...;...;0,5;...;3,0;2,0;...;2,0;...;...;...;5,0;...;...;1,0;...;...;...;7,3
"312750 GONZAGA";...;...;...;...;4,8;3,5;3,0;2,3;2,8;...;...;...;...;...;...;1,6;2,0;1,6;...;3,8;1,0;...;...;7,4;...;...;...;...;...;...;4,0
"312760 GOUVEIA";...;19,0;...;...;4,0;10,0;3,5;2,5;1,7;1,0;1,0;12,0;1,0;-;5,4;2,0;4,4;1,1;1,0;1,9;4,5;...;1,0;8,3;...;...;...;...;...;...;3,6
"312770 GOVERNADOR VALADARES";5,0;1,0;...;1,3;6,0;6,3;6,5;3,8;2,6;0,7;1,0;5,7;1,9;4,2;8,2;2,2;2,5;1,7;1,4;3,0;7,9;7,5;0,6;7,0;1,4;...;4,0;...;6,3;18,3;4,9
"312780 GRAO MOGOL";...;...;...;1,4;6,6;6,3;4,3;5,4;1,7;1,0;...;...;...;...;2,6;2,0;3,5;1,3;...;3,9;7,0;3,3;...;11,6;1,0;...;3,0;...;...;...;5,3
"312790 GRUPIARA";...;...;...;...;4,7;...;...;11,0;...;...;...;...;...;...;1,0;1,5;...;...;...;2,0;...;...;...;...;...;...;...;...;...;...;4,2
"312800 GUANHAES";...;...;...;0,6;4,8;5,7;6,8;4,0;1,6;8,5;1,0;9,0;2,3;-;3,4;4,1;2,0;1,2;...;2,2;23,5;5,3;...;5,2;4,0;2,0;...;...;...;17,3;4,0
"312810 GUAPE";...;16,0;...;0,8;4,6;4,6;5,4;5,4;1,7;...;...;...;0,5;...;1,7;1,3;2,5;1,0;-;3,6;7,7;...;-;4,8;1,8;...;...;...;...;0,5;3,9
"312820 GUARACIABA";5,0;...;...;1,4;8,0;6,2;6,0;3,3;1,9;...;...;2,7;2,5;...;4,5;2,0;3,0;2,4;...;1,5;8,0;...;-;10,8;3,5;...;...;...;...;...;5,2
"312825 GUARACIAMA";...;...;...;...;6,6;7,0;2,0;7,0;1,4;2,0;...;2,0;...;...;7,0;3,4;3,3;2,5;...;3,5;...;...;...;7,0;2,0;...;...;...;...;...;4,4
"312830 GUARANESIA";2,0;...;...;1,7;5,0;4,6;5,3;2,2;2,2;...;...;4,3;...;...;7,1;3,6;2,9;1,1;...;2,4;...;...;...;5,9;2,0;...;...;...;...;...;4,1
"312840 GUARANI";...;...;...;-;9,8;4,3;7,5;...;1,7;...;...;...;1,0;...;...;8,3;4,8;2,4;...;4,6;...;...;...;5,0;1,0;...;...;...;7,0;3,0;6,7
"312850 GUARARA";...;...;...;1,7;7,5;4,4;7,4;3,0;1,8;1,0;1,0;...;-;1,0;1,7;2,1;4,8;1,0;...;2,9;11,0;...;...;9,0;1,5;...;...;...;...;...;5,2
"312860 GUARDA-MOR";...;...;...;...;6,7;1,0;4,8;4,0;2,1;1,0;...;3,0;...;...;1,0;1,6;2,3;3,2;...;2,0;...;2,0;...;2,7;-;...;...;...;...;...;3,8
"312870 GUAXUPE";...;...;...;1,0;5,7;2,8;5,0;4,7;1,9;-;...;3,6;1,0;-;4,3;5,7;2,5;1,8;1,3;2,0;4,5;9,2;0,5;3,1;1,5;...;...;...;...;-;4,4
"312880 GUIDOVAL";...;...;...;1,0;5,8;9,0;5,1;7,6;1,6;1,0;...;...;...;...;3,0;3,4;1,9;1,0;...;1,5;22,0;...;...;5,3;1,7;...;...;...;...;...;5,0
"312890 GUIMARANIA";...;...;...;-;12,2;...;4,7;3,5;2,4;-;...;...;1,0;...;2,0;3,2;2,2;10,0;...;2,5;3,0;...;...;2,7;...;...;...;...;...;16,0;5,9
"312900 GUIRICEMA";...;...;...;...;4,7;4,1;2,4;5,3;2,0;1,0;...;6,0;...;...;0,5;2,2;3,1;1,3;...;0,9;6,0;...;...;6,6;2,2;...;...;...;...;7,0;4,0
"312910 GURINHATA";...;...;...;-;6,4;...;12,0;4,0;1,5;1,3;...;...;...;-;3,5;1,1;3,0;1,0;...;1,2;...;...;...;6,0;3,3;...;...;...;...;...;4,2
"312920 HELIODORA";...;...;...;1,0;8,7;2,0;2,0;...;1,5;1,2;...;3,0;1,5;...;3,0;2,0;2,0;-;...;2,2;...;...;...;4,3;...;...;...;...;...;...;4,3
"312930 IAPU";-;1,0;...;1,0;8,3;7,2;7,7;1,8;1,8;-;...;...;0,7;1,0;3,3;3,6;4,5;...;...;2,4;...;...;...;3,7;0,4;...;...;...;...;...;5,6
"312940 IBERTIOGA";...;...;...;...;8,0;5,6;4,0;4,5;1,9;...;...;...;1,0;...;2,0;4,9;3,4;1,0;1,0;2,0;...;...;...;5,4;...;...;...;...;...;...;6,1
"312950 IBIA";...;...;...;-;11,1;5,8;4,0;5,7;1,5;1,0;...;7,0;28,0;...;2,1;2,3;1,3;1,4;...;2,2;13,6;...;...;5,0;2,5;...;...;...;...;...;5,7
"312960 IBIAI";...;...;...;1,0;8,1;-;9,0;...;1,2;1,0;...;6,5;1,0;...;2,5;1,6;2,0;1,6;...;2,0;23,5;...;...;4,3;...;...;...;...;...;...;4,5
"312965 IBIRACATU";...;...;...;1,5;9,2;...;...;2,0;2,2;...;...;2,0;...;...;6,0;1,8;2,7;3,0;...;3,6;13,0;...;...;6,3;6,0;...;...;...;...;...;5,4
"312970 IBIRACI";...;...;...;2,9;7,8;9,0;4,0;4,3;1,4;4,0;1,0;-;1,3;-;3,0;1,4;1,0;2,3;...;2,3;...;...;...;3,4;...;...;...;...;...;...;4,4
"312980 IBIRITE";1,0;4,0;...;0,9;8,7;9,5;7,6;5,8;1,8;3,2;...;4,4;1,1;0,2;1,3;2,6;2,9;1,2;1,5;2,5;10,8;8,4;-;2,4;2,0;...;0,7;...;5,4;8,4;4,9
"312990 IBITIURA DE MINAS";...;...;...;6,0;3,7;7,0;3,5;4,5;2,0;...;...;...;...;...;2,0;2,0;4,0;1,0;...;2,0;20,0;...;...;4,9;0,3;...;...;...;...;...;4,0
"313000 IBITURUNA";...;...;...;1,0;5,2;8,0;5,5;...;1,5;...;...;...;1,7;-;...;2,5;4,3;...;...;2,0;...;...;...;6,7;3,0;...;...;...;...;...;4,2
"313005 ICARAI DE MINAS";-;...;...;...;7,7;12,5;...;5,0;2,6;...;22,0;0,7;...;...;...;1,2;6,4;...;...;4,1;...;6,0;...;5,6;4,5;...;-;...;...;29,0;6,1
"313010 IGARAPE";...;7,0;...;1,9;8,2;5,5;14,7;4,6;2,2;2,0;...;5,8;0,3;-;3,3;2,3;6,4;1,9;...;2,6;2,3;3,7;-;4,7;2,1;...;...;...;2,0;4,0;5,1
"313020 IGARATINGA";...;...;...;...;6,9;4,5;...;2,8;1,1;-;...;11,8;1,5;...;8,7;1,1;0,9;0,8;...;2,3;...;...;...;2,8;1,0;...;...;...;...;...;3,9
"313030 IGUATAMA";...;...;...;...;5,2;5,3;3,0;6,8;1,0;...;...;18,0;9,0;...;0,6;1,2;3,0;1,0;...;1,4;...;...;...;2,7;2,7;...;1,0;...;...;...;3,9
"313040 IJACI";...;...;...;...;6,8;4,1;6,0;1,0;2,2;-;...;...;-;...;...;1,6;1,3;1,0;...;2,4;...;...;...;6,4;-;...;...;...;...;...;3,7
"313050 ILICINEA";...;...;...;...;4,6;7,5;3,6;2,0;2,3;2,0;...;2,0;2,0;2,0;2,8;2,6;2,4;2,8;1,0;1,5;18,0;...;...;1,8;1,6;...;...;...;20,0;10,0;3,6
"313055 IMBE DE MINAS";...;...;...;0,9;6,9;4,0;5,0;...;2,7;-;...;...;2,5;-;0,7;1,3;3,3;1,3;...;1,8;...;...;-;1,2;1,5;...;...;...;...;...;3,5
