"Codigo_Municipio";"Municipio";"Coleta_Material";"Diagnostico_Endoscopia";"Metodos_Diagnosticos_Especialidades";"Consultas_Atendimentos_Acompanhamentos";"Tratamentos_Clinicos_Outras_Especialidades";"Tratamento_Oncologia";"Tratamento_Nefrologia";"Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas";"Parto_Nascimento";"Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa";"Cirurgia_Glandulas_Endocrinas";"Cirurgia_Sistema_Nervoso_Central_Periferico";"Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco";"Cirurgia_Aparelho_Visao";"Cirurgia_Aparelho_Circulatorio";"Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal";"Cirurgia_Sistema_Osteomuscular";"Cirurgia_Aparelho_Geniturinario";"Cirugia_Mama";"Cirurgia_Obstetrica";"Cirurgia_Toracica";"Cirurgia_Reparadora";"Bucomaxilofacial";"Outras_Cirurgias";"Cirurgia_Oncologia";"Coleta_Exames_Doacao_Orgaos_Tecidos_Celulas_Transplante";"Acoes_Relacionadas_Doacao_Orgaos_Tecidos_Transplantes";"Processamento_Tecidos_Transplante";"Transplante_Orgaos_Tecidos_Celulas";"Acompanhamento_Intercorrencias_Pre_Pos_Transplante";"Total"
"110120";"MINISTRO ANDREAZZA";0;0;0;2,0;5,8;3,5;5,5;7,7;2,0;1,5;1,0;9,0;0;0;4,2;2,7;4,9;1,7;0;2,5;7,0;0;0;24,6;4,0;0;0;0;0;0;5,5
"110130";"MIRANTE DA SERRA";0;0;0;0,3;4,3;2,5;5,0;6,0;1,2;1,0;0;0;5,0;5,0;0;2,0;4,3;3,5;2,0;2,0;0;0;0;10,0;2,0;0;0;0;0;0;3,8
"110140";"MONTE NEGRO";0;0;0;0,3;4,7;6,8;3,7;8,7;1,1;0;0;0;0,8;0;0;2,2;2,9;5,2;0;2,0;0;0;0;3,8;1,0;0;0;0;0;0;3,9
"110143";"NOVA UNIAO";0;0;0;1,0;3,6;8,3;3,0;7,6;1,8;0;2,0;0;3,0;0;0;2,0;0;1,0;0;2,0;0;2,0;0;33,0;0;2,0;0;0;13,0;10,0;4,1
"110145";"PARECIS";0;0;0;1,0;5,6;0;20,0;5,0;1,5;0;0;0;0;0;0;1,7;1,3;15,0;0;2,0;0;0;0;3,3;10,0;0;0;0;0;0;2,8
"110146";"PIMENTEIRAS DO OESTE";0;0;0;1,0;3,8;0;0;5,3;1,6;0;0;0;0;0;0;5,0;8,0;2,5;0;2,4;0;0;0;0;0;0;0;0;0;0;3,6
"110147";"PRIMAVERA DE RONDONIA";0;0;0;0;2,5;13,5;1,0;0,8;0;0;1,0;12,5;0;0;0;2,0;20,5;4,3;0;2,0;0;0;0;2,0;0;0;0;0;0;0;3,7
"110148";"SAO FELIPE D'OESTE";0;0;0;2,4;9,1;0;3,5;1,7;4,0;0;0;0;0;17,5;0;2,4;10,8;0;0;1,3;0;0;0;6,7;1,5;0;0;0;18,0;4,8;6,4
"110149";"SAO FRANCISCO DO GUAPORE";0;2,0;0;0,7;3,5;10,5;6,0;6,5;1,2;0;1,0;11,0;0;0;0,8;2,1;5,7;2,3;0;2,1;0;3,5;0;2,0;2,5;0;0;0;1,0;0;3,6
"110150";"SERINGUEIRAS";0;0;0;1,0;3,2;7,7;2,8;4,6;1,1;1,0;0;0;5,0;0;0;1,2;5,4;1,2;1,0;1,4;0;0;0;2,0;0;0;0;0;0;0;2,9
"110155";"TEIXEIROPOLIS";0;0;0;1,0;2,2;2,0;2,3;10,5;1,5;1,0;0;0;0;1,0;0;3,3;12,0;2,0;0;3,2;0;0;0;3,0;0;0;0;0;0;0;2,8
"110160";"THEOBROMA";0;0;0;0,8;4,5;3,7;1,7;4,1;1,3;0;2,0;0;0;0;8,3;2,0;3,3;8,7;0;1,9;0;0;0;3,6;3,0;0;0;0;0;0;3,7
"110170";"URUPA";0;0;0;1,7;3,5;6,0;2,3;6,6;1,0;4,0;1,5;6,0;1,0;0;0;3,5;13,6;6,5;0;4,4;0;0;0;7,9;2,5;0;0;0;0;0;4,4
"110175";"VALE DO ANARI";0;0;0;0;6,4;10,8;6,0;3,3;1,3;0;2,0;1,0;32,0;0;11,0;17,3;5,4;1,7;0;2,5;0;0;0;18,7;1,3;0;0;0;0;0;6,2
"110180";"VALE DO PARAISO";6,0;0;0;0;3,1;1,0;3,0;2,3;1,8;2,0;0;11,5;19,7;0;1,0;3,5;1,0;4,0;0;3,3;0;0;0;35,0;0;0;0;0;0;0;4,3
"120001";"ACRELANDIA";0;0;0;0,7;8,8;5,0;0;4,7;2,8;0;0;3,0;3,0;0;6,0;4,5;2,0;4,9;0;2,2;0;0;0;7,0;1,0;0;0;0;1,0;0;4,6
"120005";"ASSIS BRASIL";1,0;0;0;1,3;12,7;0;0;10,0;1,4;35,0;0;0;5,0;0;0;2,0;3,3;3,0;0;3,2;5,0;0;0;0;0;0;0;0;0;0;6,2
"120010";"BRASILEIA";1,0;0;0;2,1;5,4;5,8;5,3;8,0;1,5;0;0;7,0;2,0;0;0;4,6;3,0;2,5;0;2,3;0;7,7;0;7,0;0;0;0;0;0;0;3,6
"120013";"BUJARI";0;0;0;1,0;10,6;9,0;14,0;3,8;2,0;0;0;20,3;9,6;1,0;3,0;2,0;4,5;0;0;2,4;0;24,0;0;1,0;0;0;0;0;0;0;7,3
"120017";"CAPIXABA";0;0;0;1,0;7,5;8,0;5,5;6,0;2,2;0;0;12,0;0;0;33,0;2,5;1,8;8,0;0;2,7;0;0;0;17,0;11,0;0;0;0;0;0;5,9
"120020";"CRUZEIRO DO SUL";0;4,0;0;1,8;5,0;9,8;5,6;12,7;1,9;3,2;6,0;8,1;4,0;1,0;2,2;3,4;3,2;3,2;3,4;3,0;14,2;8,6;0;3,1;6,3;0;0;0;0;1,0;3,7
"120025";"EPITACIOLANDIA";0;0;0;1,9;5,7;17,9;10,7;7,5;1,5;0;0;2,0;1,0;0;9,0;3,3;3,6;9,7;0;2,5;0;0;0;8,0;36,5;0;0;0;0;0;4,9
"120030";"FEIJO";0;0;0;3,9;8,9;1,0;6,0;12,0;1,3;0;0;2,0;2,0;33,5;16,7;5,2;3,9;19,7;0;2,2;3,0;0;0;15,8;11,0;0;0;0;0;0;6,5
"120032";"JORDAO";0;0;0;0;12,2;4,0;0;10,0;1,4;0;0;0;0;0;0;2,0;0;0;0;1,6;0;0;0;27,0;0;0;0;0;0;0;7,6
"120033";"MANCIO LIMA";0;0;0;2,3;4,7;16,7;8,7;8,5;1,8;0;0;43,0;1,3;0,8;0;2,5;1,4;5,3;0;2,7;4,0;0;0;0;0;0;0;0;0;0;3,4
"120034";"MANOEL URBANO";0;0;0;0,7;6,6;1,0;2,0;5,4;1,6;0;0;0;0;3,0;6,7;2,8;3,5;3,0;0;3,3;0;31,0;0;12,7;0;0;0;0;0;0;4,2
"120035";"MARECHAL THAUMATURGO";0;0;0;1,4;7,5;16,0;0;0;1,6;0;0;0;2,0;3,0;0;5,6;3,0;6,8;2,0;3,3;0;7,3;0;10,8;0;0;0;0;0;0;4,2
"120038";"PLACIDO DE CASTRO";0;0;3,0;0,7;5,3;4,9;5,1;8,5;1,5;0;0;3,5;8,0;0;3,5;3,4;3,4;2,0;0;2,4;0;0;0;5,6;0;0;0;0;0;0;4,2
"120039";"PORTO WALTER";0;0;0;2,4;7,2;8,3;10,0;3,0;1,9;1,0;0;0;2,0;0;0;2,4;2,6;2,5;0;3,3;15,0;0;0;0;0;0;0;0;0;0;3,8
"120040";"RIO BRANCO";3,5;13,0;12,8;1,2;8,4;10,0;7,3;7,9;2,3;1,4;3,0;9,5;5,4;1,4;5,3;3,5;3,9;3,9;3,0;3,0;14,8;1,8;2,7;7,6;4,7;0;2,5;0;5,8;4,9;5,1
"120042";"RODRIGUES ALVES";0;0;0;3,0;3,1;13,0;0;2,0;1,7;1,5;0;1,0;1,8;0;0;3,4;2,1;3,3;0;2,8;5,0;0;0;0;55,0;0;0;0;0;0;2,8
"120043";"SANTA ROSA DO PURUS";0;0;0;1,4;9,4;6,5;0;40,0;1,8;0;0;0;0;0;0;3,0;2,0;1,0;0;3,8;0;0;0;0;0;0;0;0;0;0;7,6
"120045";"SENADOR GUIOMARD";1,0;0;0;1,5;6,3;5,1;5,6;12,8;1,8;1,0;0;8,3;13,0;2,0;1,7;3,9;2,1;2,3;2,0;3,1;8,5;0;0;0;0;0;0;0;0;4,0;5,0
"120050";"SENA MADUREIRA";0;0;0;1,3;5,9;9,3;3,5;6,8;1,6;17,0;0;20,5;0;0;8,3;3,6;2,3;5,3;0;2,7;15,5;0;0;28,3;0;0;0;0;0;0;4,7
"120060";"TARAUACA";26,0;0;0;1,8;5,6;9,6;3,0;5,4;1,2;0;0;0;14,9;0;1,0;4,6;4,3;3,3;0;2,4;0;0;0;14,3;4,0;0;0;0;0;0;3,6
"120070";"XAPURI";0;0;0;2,9;4,5;8,6;2,7;5,2;1,7;0;0;2,0;0;21,0;2,3;2,1;8,8;1,5;0;2,5;10,0;0;0;7,0;7,5;0;0;0;0;7,0;4,0
"120080";"PORTO ACRE";2,5;0;0;1,4;10,8;5,0;10,3;9,6;2,0;1,5;0;15,3;2,0;0;22,0;3,1;1,9;4,6;0;2,3;0;0;0;4,7;2,0;0;0;0;0;0;6,2
"130002";"ALVARAES";0;0;0;3,3;4,4;0;2,5;5,3;1,9;0;0;0;1,0;1,0;0;2,7;13,3;2,3;0;2,3;0;0;0;19,5;0;0;0;0;0;0;3,7
"130006";"AMATURA";0;0;0;0;4,1;13,0;7,5;4,1;1,9;0;0;0;0;0;0;3,1;0;5,0;0;1,5;0;0;0;0;21,0;0;0;0;0;0;3,7
"130008";"ANAMA";0;0;0;0,5;3,2;0;4,2;3,2;1,7;7,0;0;0;1,0;0;0;16,5;2,0;2,7;0;2,4;13,0;0;0;13,0;7,3;0;0;0;0;0;3,4
"130010";"ANORI";0;0;0;0;4,3;19,0;2,8;3,4;2,0;0;0;0;2,0;0;0;2,7;4,0;2,7;0;2,9;0;16,0;0;5,3;3,0;0;0;0;0;0,5;3,9
"130014";"APUI";0;0;0;0,7;4,7;5,0;3,0;4,3;1,8;1,0;0;0;1,5;0;0;4,1;6,5;2,3;2,3;2,9;0;1,9;0;40,0;0;0;0;0;0;0;3,8
"130020";"ATALAIA DO NORTE";0;0;0;0;5,0;0;0;3,3;1,5;0;0;0;3,0;0;0;2,0;0;3,5;0;1,9;0;0;0;30,0;0;0;0;0;0;0;3,8
"130030";"AUTAZES";0;0;0;1,0;6,1;0;3,0;5,9;1,0;2,0;0;13,0;1,0;0;2,8;3,6;18,3;3,0;2,0;1,9;15,5;26,0;0;12,0;0;0;0;0;0;0,5;3,5
"130040";"BARCELOS";0;0;0;0,7;12,8;0;4,0;5,5;2,0;0;0;0;0;0;0;3,0;4,6;2,0;0;2,1;0;0;0;0;6,0;0;0;0;0;0;6,3
"130050";"BARREIRINHA";0;0;0;4,5;5,2;5,0;3,0;7,9;1,5;4,0;0;0;1,0;0;0;3,8;4,0;4,7;1,0;2,4;5,0;0;0;17,5;0;0;0;0;0;0;3,8
"130060";"BENJAMIN CONSTANT";0;0;0;1,0;4,4;0;2,7;3,0;3,0;2,0;0;5,0;1,0;0;3,0;2,0;10,9;2,1;2,0;3,1;0;0;0;1,5;4,0;0;0;0;0;0;3,3
"130063";"BERURI";0;0;0;2,0;4,3;2,5;5,7;4,2;3,4;0;0;0;1,0;0;0;2,5;8,0;3,0;0;2,5;0;2,0;0;11,3;0;0;0;0;0;0;3,9
"130068";"BOA VISTA DO RAMOS";0;0;0;0;3,3;0;2,9;4,0;2,1;2,0;0;0;0;0;0;2,8;9,5;3,0;1,0;2,7;9,3;5,0;0;0;0;0;0;0;0;0;3,0
"130070";"BOCA DO ACRE";0;0;0;1,0;4,2;18,0;7,5;5,0;2,0;0;0;0;1,5;0;0;4,8;8,2;1,8;4,0;2,1;11,7;0;0;8,7;3,3;0;0;0;0;0;3,7
"130080";"BORBA";0;0;0;1,0;3,5;7,0;2,7;4,6;1,6;1,7;0;5,0;2,0;0;2,0;9,6;8,1;3,3;0;2,9;0;4,5;2,0;6,4;7,7;0;0;0;0;0;3,5
"130083";"CAAPIRANGA";0;0;0;0;6,3;0;0;3,3;1,5;1,0;0;6,0;0;0;0;3,3;3,7;1,0;0;2,0;0;0;0;0;4,0;0;0;0;0;0;3,2
"130090";"CANUTAMA";0;0;0;0;3,9;22,0;0;4,3;2,0;0;3,0;0;0;0;0;2,6;2,0;1,7;0;2,0;0;0;0;3,0;4,0;0;0;0;0;0;3,3
"130100";"CARAUARI";0;0;0;1,0;4,8;3,0;5,3;3,0;1,5;1,3;0;0;3,0;0;0;5,2;13,3;2,6;1,5;2,6;5,0;0;0;7,0;0;0;0;0;0;0;3,3
"130110";"CAREIRO";0;0;0;1,9;4,8;3,0;2,0;7,4;1,4;2,0;3,0;14,3;22,0;0;0;2,0;4,8;1,1;0;2,1;4,0;3,5;0;9,6;4,0;0;0;0;0;0;3,6
"130115";"CAREIRO DA VARZEA";0;0;0;1,0;9,4;7,8;0;8,0;3,4;0;2,0;0;0;0;7,0;2,9;2,5;0;0;4,0;20,0;4,0;0;5,0;3,0;0;0;0;0;0;7,0
"130120";"COARI";0;0;0;1,0;5,6;6,8;5,4;3,3;1,6;1,0;0;0;4,3;0;2,8;3,2;3,7;4,1;3,7;2,7;4,3;0;0;8,8;19,0;0;0;0;0;0;3,8
"130130";"CODAJAS";0;0;0;1,0;4,3;5,0;0;0;2,6;0;0;30,0;3,0;0;0;3,0;6,6;3,0;0;3,6;8,5;0;0;6,7;0;0;0;0;0;0;3,9
"130140";"EIRUNEPE";0;0;0;0;3,7;5,0;3,7;4,2;1,4;0;0;0;7,5;0;0;3,4;4,2;3,4;3,0;2,8;4,2;3,0;0;0;3,0;0;0;0;0;0;3,1
"130150";"ENVIRA";0;0;0;1,0;3,4;6,0;18,5;16,0;3,3;1,0;0;2,0;2,0;0;5,0;3,0;5,0;2,1;0;1,9;0;0;0;5,0;19,0;0;0;0;0;0;3,7
"130160";"FONTE BOA";0;0;0;0;5,1;4,8;5,0;11,0;2,1;7,0;2,0;4,0;0;0;0;6,9;1,5;2,0;0;5,3;2,0;0;0;14,0;22,0;0;0;0;7,0;0;4,6
"130165";"GUAJARA";0;0;0;1,9;4,5;0;0;3,6;1,8;0;0;0;3,0;0;0;3,3;2,4;2,3;0;2,8;7,0;11,0;0;4,0;4,0;0;0;0;0;0;3,3
"130170";"HUMAITA";13,0;0;0;6,9;7,8;3,5;11,8;7,0;1,7;3,2;0;11,8;0;0;11,5;4,3;3,4;4,8;0;2,5;0;0;156,0;6,5;2,7;0;0;0;0;0;5,1
"130180";"IPIXUNA";0;0;0;4,3;3,3;0;2,3;3,3;1,5;1,5;0;0;2,0;0;0;4,8;2,8;1,5;0;2,5;6,0;0;0;16,0;0;0;0;0;0;0;3,0
"130185";"IRANDUBA";0;10,0;0;1,0;6,1;9,0;6,6;11,4;2,3;12,0;3,0;16,5;3,0;2,0;7,8;2,8;7,1;1,9;0;2,5;9,0;5,3;0;9,8;17,0;0;0;0;0;0;5,3
"130190";"ITACOATIARA";0;0;0;2,3;5,8;15,0;7,2;7,1;1,6;1,4;2,0;16,3;2,5;0;1,0;4,2;6,9;2,5;0;2,9;10,9;4,8;0;12,2;8,7;0;0;0;0;0;4,3
"130195";"ITAMARATI";0;0;0;0;5,0;0;0;2,0;1,0;0;0;0;0;0;0;0;3,0;2,0;0;0;0;0;0;1,0;0;0;0;0;0;0;2,7
"130200";"ITAPIRANGA";0;0;0;2,0;4,7;1,0;19,0;2,0;2,0;0;0;3,0;0;1,0;0;1,9;25,0;2,0;0;2,5;0;0;0;0;7,0;0;0;0;0;0;3,2
"130210";"JAPURA";0;0;0;0;3,3;0;3,0;8,6;2,8;0;0;0;0;0;0;2,0;0;1,3;0;2,0;0;0;0;4,7;0;0;0;0;0;0;3,4
"130220";"JURUA";0;0;0;0;4,5;0;0;0;0;0;0;0;0;0;0;4,0;2,0;1,5;0;0;0;0;0;0;2,0;0;0;0;0;0;3,2
"130230";"JUTAI";0;0;0;0;3,4;8,5;1,9;3,5;1,1;1,5;0;23,0;0;0;0;2,3;6,9;1,8;0;1,8;0;14,0;0;6,0;0;0;0;0;0;1,0;2,5
"130240";"LABREA";0;0;0;1,3;5,1;6,5;5,1;7,8;2,0;7,0;0;13,3;1,0;0;9,0;3,3;5,2;2,1;0;1,9;0;7,0;0;5,7;3,0;0;0;0;0;0;3,7
"130250";"MANACAPURU";0;0;0;1,5;6,1;10,0;4,4;4,7;1,6;3,8;0;19,5;1,0;2,0;2,4;2,5;6,6;2,1;1,3;2,3;9,9;8,9;0;10,4;5,3;0;0;0;0;0;4,1
"130255";"MANAQUIRI";0;0;0;1,3;4,7;0;2,0;0;1,9;0;4,0;0;0;0;0;3,6;8,7;1,4;0;1,5;0;17,5;0;8,0;4,0;0;0;0;0;0;4,2
"130260";"MANAUS";0,8;1,3;4,5;1,2;8,7;8,8;8,9;6,5;3,4;3,1;2,6;8,0;6,7;1,3;4,4;4,2;8,7;2,4;2,6;4,7;13,4;8,3;1,9;10,4;5,1;3,3;0,6;0;11,6;6,8;6,3
"130270";"MANICORE";0;0;0;1,0;4,8;21,5;6,0;5,5;2,0;1,0;3,0;12,0;0;0,5;7,0;2,7;4,7;3,9;1,5;1,9;5,0;3,0;0;15,1;7,3;0;0;0;0;0;3,6
"130280";"MARAA";0;0;0;0;6,6;11,0;0;2,0;1,3;0;0;0;1,0;0;0;5,0;7,2;4,0;0;3,0;0;0;0;0;0;0;0;0;0;0;5,1
"130290";"MAUES";0;0;0;1,0;5,5;9,0;4,9;3,9;1,3;0,7;0;2,4;0;0;7,2;3,3;7,1;1,9;1,0;2,2;7,0;8,5;0;14,5;3,0;0;0;0;0;0;3,4
