"Codigo_Municipio";"Municipio";"Coleta_Material";"Diagnostico_Endoscopia";"Metodos_Diagnosticos_Especialidades";"Consultas_Atendimentos_Acompanhamentos";"Tratamentos_Clinicos_Outras_Especialidades";"Tratamento_Oncologia";"Tratamento_Nefrologia";"Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas";"Parto_Nascimento";"Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa";"Cirurgia_Glandulas_Endocrinas";"Cirurgia_Sistema_Nervoso_Central_Periferico";"Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco";"Cirurgia_Aparelho_Visao";"Cirurgia_Aparelho_Circulatorio";"Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal";"Cirurgia_Sistema_Osteomuscular";"Cirurgia_Aparelho_Geniturinario";"Cirugia_Mama";"Cirurgia_Obstetrica";"Cirurgia_Toracica";"Cirurgia_Reparadora";"Bucomaxilofacial";"Outras_Cirurgias";"Cirurgia_Oncologia";"Processamento_Tecidos_Transplante";"Transplante_Orgaos_Tecidos_Celulas";"Acompanhamento_Intercorrencias_Pre_Pos_Transplante";"Total"
"220975";"SAO GONCALO DO GURGUEIA";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"220980";"SAO GONCALO DO PIAUI";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"220985";"SAO JOAO DA CANABRAVA";0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"220987";"SAO JOAO DA FRONTEIRA";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"220990";"SAO JOAO DA SERRA";0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
"220997";"SAO JOAO DO ARRAIAL";0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"221000";"SAO JOAO DO PIAUI";0;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
"221005";"SAO JOSE DO DIVINO";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"221010";"SAO JOSE DO PEIXE";0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"221020";"SAO JOSE DO PIAUI";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"221030";"SAO JULIAO";0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"221035";"SAO LOURENCO DO PIAUI";0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"221037";"SAO LUIS DO PIAUI";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"221038";"SAO MIGUEL DA BAIXA GRANDE";0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"221040";"SAO MIGUEL DO TAPUIO";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;4
"221050";"SAO PEDRO DO PIAUI";0;0;0;0;12;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
"221060";"SAO RAIMUNDO NONATO";0;0;0;1;32;3;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;40
"221062";"SEBASTIAO BARROS";0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"221063";"SEBASTIAO LEAL";0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"221065";"SIGEFREDO PACHECO";0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;5
"221070";"SIMOES";0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8
"221080";"SIMPLICIO MENDES";0;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
"221090";"SOCORRO DO PIAUI";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"221093";"SUSSUAPARA";0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
"221095";"TAMBORIL DO PIAUI";0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"221100";"TERESINA";0;0;0;5;460;33;8;3;0;0;0;6;3;0;5;23;10;3;0;1;11;4;0;26;0;0;0;0;601
"221110";"UNIAO";0;0;0;1;27;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;33
"221120";"URUCUI";0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;25
"221130";"VALENCA DO PIAUI";0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
"221135";"VARZEA BRANCA";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"221140";"VARZEA GRANDE";0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"221150";"VERA MENDES";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
"221160";"VILA NOVA DO PIAUI";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"221170";"WALL FERRAZ";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"230010";"ABAIARA";0;0;0;0;8;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12
"230015";"ACARAPE";0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7
"230020";"ACARAU";0;0;0;0;30;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;38
"230030";"ACOPIARA";0;0;0;0;36;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;39
"230040";"AIUABA";0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"230050";"ALCANTARAS";0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
"230060";"ALTANEIRA";0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
"230070";"ALTO SANTO";0;0;0;0;15;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;19
"230075";"AMONTADA";0;0;0;0;14;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;19
"230080";"ANTONINA DO NORTE";0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"230090";"APUIARES";0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
"230100";"AQUIRAZ";0;0;0;0;33;4;1;0;0;0;0;1;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;43
"230110";"ARACATI";0;0;0;0;57;0;1;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;2;0;0;0;0;66
"230120";"ARACOIABA";0;0;0;0;21;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;26
"230125";"ARARENDA";0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
"230130";"ARARIPE";0;0;0;0;12;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;15
"230140";"ARATUBA";0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
"230150";"ARNEIROZ";0;0;0;0;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
"230160";"ASSARE";0;0;0;0;13;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;17
"230170";"AURORA";0;0;0;0;9;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11
"230180";"BAIXIO";0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"230185";"BANABUIU";0;0;0;0;12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
"230190";"BARBALHA";0;0;0;1;101;4;21;1;0;0;0;2;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;135
"230195";"BARREIRA";0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
"230200";"BARRO";0;0;0;1;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
"230205";"BARROQUINHA";0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9
"230210";"BATURITE";0;0;0;0;26;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;31
"230220";"BEBERIBE";0;0;0;1;47;1;2;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;56
"230230";"BELA CRUZ";0;0;0;0;18;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;20
"230240";"BOA VIAGEM";0;0;0;0;41;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;46
"230250";"BREJO SANTO";0;0;0;0;44;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
"230260";"CAMOCIM";0;0;0;0;25;2;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;0;0;0;0;35
"230270";"CAMPOS SALES";0;0;0;1;32;3;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;39
"230280";"CANINDE";0;0;0;0;39;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;0;1;0;0;0;0;49
"230290";"CAPISTRANO";0;0;0;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;15
"230300";"CARIDADE";0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;13
"230310";"CARIRE";0;0;0;0;12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;16
"230320";"CARIRIACU";0;0;0;0;22;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
"230330";"CARIUS";0;0;0;1;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
"230340";"CARNAUBAL";0;0;0;3;14;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;19
"230350";"CASCAVEL";0;0;0;0;33;0;2;1;0;0;0;1;1;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;42
"230360";"CATARINA";0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"230365";"CATUNDA";0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"230370";"CAUCAIA";0;0;0;1;166;14;3;4;0;0;0;2;0;0;5;7;3;3;0;0;3;1;0;5;0;0;0;0;217
"230380";"CEDRO";0;0;0;1;26;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;31
"230390";"CHAVAL";0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7
"230393";"CHORO";0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11
"230395";"CHOROZINHO";0;0;0;0;17;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;22
"230400";"COREAU";0;0;0;0;9;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;13
"230410";"CRATEUS";0;0;0;0;42;4;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;52
"230420";"CRATO";0;0;0;0;72;5;5;4;0;0;0;0;1;0;2;2;3;0;0;0;2;0;0;6;0;0;0;0;102
"230423";"CROATA";0;0;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13
"230425";"CRUZ";0;0;0;0;17;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;21
"230426";"DEPUTADO IRAPUAN PINHEIRO";0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7
"230427";"ERERE";0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"230428";"EUSEBIO";0;0;0;0;27;5;1;1;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;1;1;0;0;0;40
"230430";"FARIAS BRITO";0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;22
"230435";"FORQUILHA";0;0;0;0;11;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13
"230440";"FORTALEZA";0;0;0;20;1450;130;44;34;1;0;0;19;13;0;54;44;17;2;0;0;33;5;0;69;11;0;2;0;1948
"230445";"FORTIM";0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
"230450";"FRECHEIRINHA";0;0;0;1;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;12
"230460";"GENERAL SAMPAIO";0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4
"230465";"GRACA";0;0;0;0;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
"230470";"GRANJA";0;0;0;0;10;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;15
"230480";"GRANJEIRO";0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"230490";"GROAIRAS";0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;9
"230495";"GUAIUBA";0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13
"230500";"GUARACIABA DO NORTE";0;0;0;1;12;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;16
"230520";"HIDROLANDIA";0;0;0;0;14;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;17
"230523";"HORIZONTE";0;0;0;0;27;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;30
"230526";"IBARETAMA";0;0;0;0;9;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11
"230530";"IBIAPINA";0;0;0;0;12;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;16
"230533";"IBICUITINGA";0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
"230535";"ICAPUI";0;0;0;0;12;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;18
"230540";"ICO";0;0;0;1;26;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;31
"230550";"IGUATU";0;0;0;0;61;5;4;2;0;0;0;0;1;0;2;2;1;0;0;0;0;1;0;3;1;0;0;0;83
"230560";"INDEPENDENCIA";0;0;0;0;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
"230565";"IPAPORANGA";0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"230570";"IPAUMIRIM";0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
"230580";"IPU";0;0;0;1;47;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;51
"230590";"IPUEIRAS";0;0;0;0;26;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;31
"230600";"IRACEMA";0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12
"230610";"IRAUCUBA";0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;10
"230620";"ITAICABA";0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"230625";"ITAITINGA";0;0;0;0;39;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;44
"230630";"ITAPAGE";0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;20
"230640";"ITAPIPOCA";0;0;0;0;45;2;5;0;0;0;0;1;0;0;0;2;0;0;0;1;2;0;0;2;0;0;0;0;60
"230650";"ITAPIUNA";0;0;0;0;9;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;14
"230655";"ITAREMA";0;0;0;0;15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;19
"230660";"ITATIRA";0;0;0;0;7;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;13
"230670";"JAGUARETAMA";0;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;14
"230680";"JAGUARIBARA";0;0;0;0;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10
"230690";"JAGUARIBE";0;0;0;1;19;2;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;27
"230700";"JAGUARUANA";0;0;0;0;29;4;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;37
"230710";"JARDIM";0;0;0;0;31;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;36
"230720";"JATI";0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
"230725";"JIJOCA DE JERICOACOARA";0;0;0;0;9;1;1;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;1;0;0;0;0;16
"230730";"JUAZEIRO DO NORTE";0;0;0;3;276;18;10;7;0;0;0;1;1;0;6;3;0;1;0;0;4;0;0;3;0;0;0;0;333
"230740";"JUCAS";0;0;0;0;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
"230750";"LAVRAS DA MANGABEIRA";0;0;0;0;23;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24
"230760";"LIMOEIRO DO NORTE";0;0;0;0;87;4;3;0;0;0;0;1;1;0;0;2;1;0;0;0;0;0;0;2;0;0;1;0;102
"230763";"MADALENA";0;0;0;0;12;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;15
"230765";"MARACANAU";0;0;0;0;98;10;1;3;0;0;0;0;0;0;1;6;2;0;0;0;0;2;0;1;0;0;1;0;125
"230770";"MARANGUAPE";0;0;0;3;54;4;3;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;4;0;0;0;0;72
"230780";"MARCO";0;0;0;0;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
"230790";"MARTINOPOLE";0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;7
"230800";"MASSAPE";0;0;0;0;18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;21
"230810";"MAURITI";0;0;0;3;33;3;3;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;46
"230820";"MERUOCA";0;0;0;0;9;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;13
"230830";"MILAGRES";0;0;0;1;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
"230835";"MILHA";0;0;0;0;7;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;11
"230837";"MIRAIMA";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"230840";"MISSAO VELHA";0;0;0;1;22;3;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;31
"230850";"MOMBACA";0;0;0;0;24;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;30
"230860";"MONSENHOR TABOSA";0;0;0;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10
"230870";"MORADA NOVA";0;0;0;0;40;5;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;1;0;0;0;54
"230880";"MORAUJO";0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;8
"230890";"MORRINHOS";0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5
"230900";"MUCAMBO";0;0;0;0;21;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;25
"230910";"MULUNGU";0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8
"230920";"NOVA OLINDA";0;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;14
"230930";"NOVA RUSSAS";0;0;0;0;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;31
"230940";"NOVO ORIENTE";0;0;0;1;9;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;14
"230945";"OCARA";0;0;0;2;12;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;17
"230950";"OROS";0;0;0;0;32;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;36
"230960";"PACAJUS";0;0;0;2;38;4;0;1;0;0;0;1;0;0;3;1;1;0;0;0;1;0;0;1;0;0;0;0;53
"230970";"PACATUBA";0;0;0;0;47;1;0;0;0;0;0;3;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;55
"230980";"PACOTI";0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"230990";"PACUJA";0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"231000";"PALHANO";0;0;0;0;3;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"231010";"PALMACIA";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"231020";"PARACURU";0;0;0;2;23;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;29
"231025";"PARAIPABA";0;0;0;0;23;1;1;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;29
"231030";"PARAMBU";0;0;0;1;20;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24
"231040";"PARAMOTI";0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9
"231050";"PEDRA BRANCA";0;0;0;0;22;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;28
"231060";"PENAFORTE";0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"231070";"PENTECOSTE";0;0;0;1;20;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;24
"231080";"PEREIRO";0;0;0;0;8;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12
"231085";"PINDORETAMA";0;0;0;2;5;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9
"231090";"PIQUET CARNEIRO";0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;16
"231095";"PIRES FERREIRA";0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"231100";"PORANGA";0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
"231110";"PORTEIRAS";0;0;0;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;18
"231120";"POTENGI";0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"231123";"POTIRETAMA";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"231126";"QUITERIANOPOLIS";0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10
"231130";"QUIXADA";0;0;0;1;56;5;2;1;0;0;0;1;0;0;2;0;0;2;0;0;1;0;0;2;0;0;0;0;73
"231135";"QUIXELO";0;0;0;0;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16
"231140";"QUIXERAMOBIM";0;0;0;1;63;3;2;1;0;0;0;1;0;0;2;2;0;1;0;0;1;1;0;4;0;0;0;0;82
"231150";"QUIXERE";0;0;0;0;19;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
"231160";"REDENCAO";0;0;0;1;15;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
